Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",62,0x20005EDC,"Off","public"
  2,"yBuffer",8,0x20005EDE,"Off","public"
  2,"zBuffer",30,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",61,0x20005EE2,"Off","public"
  2,"yBuffer",71,0x20005EE4,"Off","public"
  2,"zBuffer",63,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-1,0x20005EE8,"Off","public"
  2,"yBuffer",-11,0x20005EEA,"Off","public"
  2,"zBuffer",55,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",93,0x20005EEE,"Off","public"
  2,"yBuffer",-15,0x20005EF0,"Off","public"
  2,"zBuffer",0,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",71,0x20005EF4,"Off","public"
  2,"yBuffer",10,0x20005EF6,"Off","public"
  2,"zBuffer",15,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-100,0x20005EFA,"Off","public"
  2,"yBuffer",6,0x20005EFC,"Off","public"
  2,"zBuffer",-16,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",1,0x20005F00,"Off","public"
  2,"yBuffer",-31,0x20005F02,"Off","public"
  2,"zBuffer",8,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-74,0x20005F06,"Off","public"
  2,"yBuffer",74,0x20005F08,"Off","public"
  2,"zBuffer",82,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",63,0x20005F0C,"Off","public"
  2,"yBuffer",-15,0x20005F0E,"Off","public"
  2,"zBuffer",-108,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",11618,0x20005F12,"Off","public"
  2,"yBuffer",636,0x20005F14,"Off","public"
  2,"zBuffer",-2242,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",1602,0x20005F18,"Off","public"
  2,"yBuffer",-3698,0x20005F1A,"Off","public"
  2,"zBuffer",406,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",24017,0x20005F1E,"Off","public"
  2,"yBuffer",9963,0x20005F20,"Off","public"
  2,"zBuffer",-1579,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-9736,0x20005F24,"Off","public"
  2,"yBuffer",-9935,0x20005F26,"Off","public"
  2,"zBuffer",17614,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-4124,0x20005F2A,"Off","public"
  2,"yBuffer",11639,0x20005F2C,"Off","public"
  2,"zBuffer",-15200,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-15948,0x20005F30,"Off","public"
  2,"yBuffer",-5678,0x20005F32,"Off","public"
  2,"zBuffer",1895,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-15698,0x20005F36,"Off","public"
  2,"yBuffer",-5660,0x20005F38,"Off","public"
  2,"zBuffer",1865,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-8621,0x20005F3C,"Off","public"
  2,"yBuffer",2467,0x20005F3E,"Off","public"
  2,"zBuffer",11361,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",23321,0x20005F42,"Off","public"
  2,"yBuffer",-1644,0x20005F44,"Off","public"
  2,"zBuffer",1648,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",11751,0x20005F48,"Off","public"
  2,"yBuffer",2895,0x20005F4A,"Off","public"
  2,"zBuffer",-607,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",11567,0x20005F4E,"Off","public"
  2,"yBuffer",2850,0x20005F50,"Off","public"
  2,"zBuffer",-3621,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-4662,0x20005F54,"Off","public"
  2,"yBuffer",-2919,0x20005F56,"Off","public"
  2,"zBuffer",-3345,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-4366,0x20005F5A,"Off","public"
  2,"yBuffer",1710,0x20005F5C,"Off","public"
  2,"zBuffer",-345,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",3961,0x20005F60,"Off","public"
  2,"yBuffer",-299,0x20005F62,"Off","public"
  2,"zBuffer",3413,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",5269,0x20005F66,"Off","public"
  2,"yBuffer",-2041,0x20005F68,"Off","public"
  2,"zBuffer",-3166,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-2301,0x20005F6C,"Off","public"
  2,"yBuffer",2621,0x20005F6E,"Off","public"
  2,"zBuffer",2912,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-442,0x20005F72,"Off","public"
  2,"yBuffer",-1721,0x20005F74,"Off","public"
  2,"zBuffer",-4459,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",727,0x20005F78,"Off","public"
  2,"yBuffer",2138,0x20005F7A,"Off","public"
  2,"zBuffer",4704,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-2720,0x20005F7E,"Off","public"
  2,"yBuffer",-1571,0x20005F80,"Off","public"
  2,"zBuffer",-1996,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-2242,0x20005F84,"Off","public"
  2,"yBuffer",1859,0x20005F86,"Off","public"
  2,"zBuffer",306,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-1445,0x20005F8A,"Off","public"
  2,"yBuffer",-768,0x20005F8C,"Off","public"
  2,"zBuffer",-3535,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-3164,0x20005F90,"Off","public"
  2,"yBuffer",843,0x20005F92,"Off","public"
  2,"zBuffer",725,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",281,0x20005F96,"Off","public"
  2,"yBuffer",-486,0x20005F98,"Off","public"
  2,"zBuffer",1247,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1873,0x20005F9C,"Off","public"
  2,"yBuffer",46,0x20005F9E,"Off","public"
  2,"zBuffer",2039,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1387,0x20005FA2,"Off","public"
  2,"yBuffer",-144,0x20005FA4,"Off","public"
  2,"zBuffer",-1500,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",60,0x20005FA8,"Off","public"
  2,"yBuffer",63,0x20005FAA,"Off","public"
  2,"zBuffer",115,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-625,0x20005FAE,"Off","public"
  2,"yBuffer",-206,0x20005FB0,"Off","public"
  2,"zBuffer",-1689,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-365,0x20005FB4,"Off","public"
  2,"yBuffer",-37,0x20005FB6,"Off","public"
  2,"zBuffer",219,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",400,0x20005FBA,"Off","public"
  2,"yBuffer",424,0x20005FBC,"Off","public"
  2,"zBuffer",-2188,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",1013,0x20005FC0,"Off","public"
  2,"yBuffer",-423,0x20005FC2,"Off","public"
  2,"zBuffer",373,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",169,0x20005FC6,"Off","public"
  2,"yBuffer",462,0x20005FC8,"Off","public"
  2,"zBuffer",-1495,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-574,0x20005FCC,"Off","public"
  2,"yBuffer",-43,0x20005FCE,"Off","public"
  2,"zBuffer",-361,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",368,0x20005FD2,"Off","public"
  2,"yBuffer",250,0x20005FD4,"Off","public"
  2,"zBuffer",-1557,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",471,0x20005FD8,"Off","public"
  2,"yBuffer",-67,0x20005FDA,"Off","public"
  2,"zBuffer",-731,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-135,0x20005FDE,"Off","public"
