Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-163,0x20005EDC,"Off","public"
  2,"yBuffer",-17,0x20005EDE,"Off","public"
  2,"zBuffer",491,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",682,0x20005EE2,"Off","public"
  2,"yBuffer",-575,0x20005EE4,"Off","public"
  2,"zBuffer",-175,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-387,0x20005EE8,"Off","public"
  2,"yBuffer",-480,0x20005EEA,"Off","public"
  2,"zBuffer",-780,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-380,0x20005EEE,"Off","public"
  2,"yBuffer",-472,0x20005EF0,"Off","public"
  2,"zBuffer",492,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-1026,0x20005EF4,"Off","public"
  2,"yBuffer",-866,0x20005EF6,"Off","public"
  2,"zBuffer",408,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",455,0x20005EFA,"Off","public"
  2,"yBuffer",-1653,0x20005EFC,"Off","public"
  2,"zBuffer",1042,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-342,0x20005F00,"Off","public"
  2,"yBuffer",-911,0x20005F02,"Off","public"
  2,"zBuffer",802,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-999,0x20005F06,"Off","public"
  2,"yBuffer",-1796,0x20005F08,"Off","public"
  2,"zBuffer",241,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-94,0x20005F0C,"Off","public"
  2,"yBuffer",-1098,0x20005F0E,"Off","public"
  2,"zBuffer",-32,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-893,0x20005F12,"Off","public"
  2,"yBuffer",-3308,0x20005F14,"Off","public"
  2,"zBuffer",510,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-1907,0x20005F18,"Off","public"
  2,"yBuffer",-2868,0x20005F1A,"Off","public"
  2,"zBuffer",692,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",1013,0x20005F1E,"Off","public"
  2,"yBuffer",-3210,0x20005F20,"Off","public"
  2,"zBuffer",-1471,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",242,0x20005F24,"Off","public"
  2,"yBuffer",-2556,0x20005F26,"Off","public"
  2,"zBuffer",-201,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",691,0x20005F2A,"Off","public"
  2,"yBuffer",-2523,0x20005F2C,"Off","public"
  2,"zBuffer",1713,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",3617,0x20005F30,"Off","public"
  2,"yBuffer",-1954,0x20005F32,"Off","public"
  2,"zBuffer",934,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",1994,0x20005F36,"Off","public"
  2,"yBuffer",-224,0x20005F38,"Off","public"
  2,"zBuffer",525,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-3144,0x20005F3C,"Off","public"
  2,"yBuffer",-1319,0x20005F3E,"Off","public"
  2,"zBuffer",-977,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-3179,0x20005F42,"Off","public"
  2,"yBuffer",-1228,0x20005F44,"Off","public"
  2,"zBuffer",-1947,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",3288,0x20005F48,"Off","public"
  2,"yBuffer",-300,0x20005F4A,"Off","public"
  2,"zBuffer",-3909,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",3334,0x20005F4E,"Off","public"
  2,"yBuffer",1256,0x20005F50,"Off","public"
  2,"zBuffer",-229,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-673,0x20005F54,"Off","public"
  2,"yBuffer",-2443,0x20005F56,"Off","public"
  2,"zBuffer",410,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-3885,0x20005F5A,"Off","public"
  2,"yBuffer",-1971,0x20005F5C,"Off","public"
  2,"zBuffer",1631,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",197,0x20005F60,"Off","public"
  2,"yBuffer",-394,0x20005F62,"Off","public"
  2,"zBuffer",614,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",3729,0x20005F66,"Off","public"
  2,"yBuffer",757,0x20005F68,"Off","public"
  2,"zBuffer",-830,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-1633,0x20005F6C,"Off","public"
  2,"yBuffer",-241,0x20005F6E,"Off","public"
  2,"zBuffer",-1016,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-364,0x20005F72,"Off","public"
  2,"yBuffer",-671,0x20005F74,"Off","public"
  2,"zBuffer",-1301,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-331,0x20005F78,"Off","public"
  2,"yBuffer",-458,0x20005F7A,"Off","public"
  2,"zBuffer",1933,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",592,0x20005F7E,"Off","public"
  2,"yBuffer",609,0x20005F80,"Off","public"
  2,"zBuffer",-1130,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-156,0x20005F84,"Off","public"
  2,"yBuffer",1685,0x20005F86,"Off","public"
  2,"zBuffer",1206,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",331,0x20005F8A,"Off","public"
  2,"yBuffer",1907,0x20005F8C,"Off","public"
  2,"zBuffer",-1305,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",109,0x20005F90,"Off","public"
  2,"yBuffer",1965,0x20005F92,"Off","public"
  2,"zBuffer",-407,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-435,0x20005F96,"Off","public"
  2,"yBuffer",3446,0x20005F98,"Off","public"
  2,"zBuffer",-643,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-427,0x20005F9C,"Off","public"
  2,"yBuffer",3305,0x20005F9E,"Off","public"
  2,"zBuffer",-632,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",1346,0x20005FA2,"Off","public"
  2,"yBuffer",1706,0x20005FA4,"Off","public"
  2,"zBuffer",619,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-610,0x20005FA8,"Off","public"
  2,"yBuffer",3380,0x20005FAA,"Off","public"
  2,"zBuffer",-144,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",386,0x20005FAE,"Off","public"
  2,"yBuffer",2515,0x20005FB0,"Off","public"
  2,"zBuffer",1264,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-1131,0x20005FB4,"Off","public"
  2,"yBuffer",2476,0x20005FB6,"Off","public"
  2,"zBuffer",2441,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1107,0x20005FBA,"Off","public"
  2,"yBuffer",2570,0x20005FBC,"Off","public"
  2,"zBuffer",2403,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",99,0x20005FC0,"Off","public"
  2,"yBuffer",3232,0x20005FC2,"Off","public"
  2,"zBuffer",1700,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",852,0x20005FC6,"Off","public"
  2,"yBuffer",3535,0x20005FC8,"Off","public"
  2,"zBuffer",481,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-16,0x20005FCC,"Off","public"
  2,"yBuffer",3263,0x20005FCE,"Off","public"
  2,"zBuffer",402,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-15,0x20005FD2,"Off","public"
  2,"yBuffer",3212,0x20005FD4,"Off","public"
  2,"zBuffer",1656,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",996,0x20005FD8,"Off","public"
  2,"yBuffer",3934,0x20005FDA,"Off","public"
  2,"zBuffer",1538,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",827,0x20005FDE,"Off","public"
