Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",248,0x20005EDC,"Off","public"
  2,"yBuffer",1,0x20005EDE,"Off","public"
  2,"zBuffer",205,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",124,0x20005EE2,"Off","public"
  2,"yBuffer",-107,0x20005EE4,"Off","public"
  2,"zBuffer",22,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",26,0x20005EE8,"Off","public"
  2,"yBuffer",809,0x20005EEA,"Off","public"
  2,"zBuffer",112,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-967,0x20005EEE,"Off","public"
  2,"yBuffer",1349,0x20005EF0,"Off","public"
  2,"zBuffer",829,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-45,0x20005EF4,"Off","public"
  2,"yBuffer",3017,0x20005EF6,"Off","public"
  2,"zBuffer",590,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",273,0x20005EFA,"Off","public"
  2,"yBuffer",447,0x20005EFC,"Off","public"
  2,"zBuffer",693,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",1755,0x20005F00,"Off","public"
  2,"yBuffer",2096,0x20005F02,"Off","public"
  2,"zBuffer",510,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-883,0x20005F06,"Off","public"
  2,"yBuffer",3036,0x20005F08,"Off","public"
  2,"zBuffer",621,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-507,0x20005F0C,"Off","public"
  2,"yBuffer",2904,0x20005F0E,"Off","public"
  2,"zBuffer",1198,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",2985,0x20005F12,"Off","public"
  2,"yBuffer",5955,0x20005F14,"Off","public"
  2,"zBuffer",734,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",174,0x20005F18,"Off","public"
  2,"yBuffer",4686,0x20005F1A,"Off","public"
  2,"zBuffer",1,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-471,0x20005F1E,"Off","public"
  2,"yBuffer",3643,0x20005F20,"Off","public"
  2,"zBuffer",-387,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",3019,0x20005F24,"Off","public"
  2,"yBuffer",622,0x20005F26,"Off","public"
  2,"zBuffer",-1902,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",851,0x20005F2A,"Off","public"
  2,"yBuffer",-1757,0x20005F2C,"Off","public"
  2,"zBuffer",-1473,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-5878,0x20005F30,"Off","public"
  2,"yBuffer",1042,0x20005F32,"Off","public"
  2,"zBuffer",-1572,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-5785,0x20005F36,"Off","public"
  2,"yBuffer",847,0x20005F38,"Off","public"
  2,"zBuffer",-1546,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",2353,0x20005F3C,"Off","public"
  2,"yBuffer",-6056,0x20005F3E,"Off","public"
  2,"zBuffer",2536,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",2278,0x20005F42,"Off","public"
  2,"yBuffer",-1708,0x20005F44,"Off","public"
  2,"zBuffer",237,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",786,0x20005F48,"Off","public"
  2,"yBuffer",1785,0x20005F4A,"Off","public"
  2,"zBuffer",-3413,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-1493,0x20005F4E,"Off","public"
  2,"yBuffer",1757,0x20005F50,"Off","public"
  2,"zBuffer",-1595,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-1652,0x20005F54,"Off","public"
  2,"yBuffer",-1673,0x20005F56,"Off","public"
  2,"zBuffer",-1529,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-2953,0x20005F5A,"Off","public"
  2,"yBuffer",4264,0x20005F5C,"Off","public"
  2,"zBuffer",3309,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-1664,0x20005F60,"Off","public"
  2,"yBuffer",-4652,0x20005F62,"Off","public"
  2,"zBuffer",-2401,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",6680,0x20005F66,"Off","public"
  2,"yBuffer",1667,0x20005F68,"Off","public"
  2,"zBuffer",-1508,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-586,0x20005F6C,"Off","public"
  2,"yBuffer",1063,0x20005F6E,"Off","public"
  2,"zBuffer",-13,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-933,0x20005F72,"Off","public"
  2,"yBuffer",-1692,0x20005F74,"Off","public"
  2,"zBuffer",-223,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",1650,0x20005F78,"Off","public"
  2,"yBuffer",700,0x20005F7A,"Off","public"
  2,"zBuffer",-1246,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",474,0x20005F7E,"Off","public"
  2,"yBuffer",-1169,0x20005F80,"Off","public"
  2,"zBuffer",294,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-4114,0x20005F84,"Off","public"
  2,"yBuffer",1081,0x20005F86,"Off","public"
  2,"zBuffer",264,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",4379,0x20005F8A,"Off","public"
  2,"yBuffer",-5602,0x20005F8C,"Off","public"
  2,"zBuffer",1802,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-705,0x20005F90,"Off","public"
  2,"yBuffer",-3901,0x20005F92,"Off","public"
  2,"zBuffer",-554,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-16,0x20005F96,"Off","public"
  2,"yBuffer",-1528,0x20005F98,"Off","public"
  2,"zBuffer",-2263,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",177,0x20005F9C,"Off","public"
  2,"yBuffer",-4463,0x20005F9E,"Off","public"
  2,"zBuffer",-422,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-581,0x20005FA2,"Off","public"
  2,"yBuffer",-2097,0x20005FA4,"Off","public"
  2,"zBuffer",3230,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-4597,0x20005FA8,"Off","public"
  2,"yBuffer",-3012,0x20005FAA,"Off","public"
  2,"zBuffer",-1162,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",10,0x20005FAE,"Off","public"
  2,"yBuffer",-2346,0x20005FB0,"Off","public"
  2,"zBuffer",-2800,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1978,0x20005FB4,"Off","public"
  2,"yBuffer",-3331,0x20005FB6,"Off","public"
  2,"zBuffer",-666,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-2014,0x20005FBA,"Off","public"
  2,"yBuffer",-239,0x20005FBC,"Off","public"
  2,"zBuffer",-1629,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",179,0x20005FC0,"Off","public"
  2,"yBuffer",-696,0x20005FC2,"Off","public"
  2,"zBuffer",-5002,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",409,0x20005FC6,"Off","public"
  2,"yBuffer",288,0x20005FC8,"Off","public"
  2,"zBuffer",2406,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-1402,0x20005FCC,"Off","public"
  2,"yBuffer",-2198,0x20005FCE,"Off","public"
  2,"zBuffer",902,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-915,0x20005FD2,"Off","public"
  2,"yBuffer",-1727,0x20005FD4,"Off","public"
  2,"zBuffer",53,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",677,0x20005FD8,"Off","public"
  2,"yBuffer",-2403,0x20005FDA,"Off","public"
  2,"zBuffer",-695,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",2341,0x20005FDE,"Off","public"
