Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",68,0x20005EDC,"Off","public"
  2,"yBuffer",64,0x20005EDE,"Off","public"
  2,"zBuffer",53,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",80,0x20005EE2,"Off","public"
  2,"yBuffer",88,0x20005EE4,"Off","public"
  2,"zBuffer",33,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-27,0x20005EE8,"Off","public"
  2,"yBuffer",5,0x20005EEA,"Off","public"
  2,"zBuffer",173,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-33,0x20005EEE,"Off","public"
  2,"yBuffer",-28,0x20005EF0,"Off","public"
  2,"zBuffer",148,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",175,0x20005EF4,"Off","public"
  2,"yBuffer",67,0x20005EF6,"Off","public"
  2,"zBuffer",170,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",92,0x20005EFA,"Off","public"
  2,"yBuffer",18,0x20005EFC,"Off","public"
  2,"zBuffer",-27,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-224,0x20005F00,"Off","public"
  2,"yBuffer",29,0x20005F02,"Off","public"
  2,"zBuffer",414,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",1687,0x20005F06,"Off","public"
  2,"yBuffer",-184,0x20005F08,"Off","public"
  2,"zBuffer",2854,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",2349,0x20005F0C,"Off","public"
  2,"yBuffer",-84,0x20005F0E,"Off","public"
  2,"zBuffer",-1287,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-1754,0x20005F12,"Off","public"
  2,"yBuffer",-1270,0x20005F14,"Off","public"
  2,"zBuffer",4853,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",2431,0x20005F18,"Off","public"
  2,"yBuffer",-181,0x20005F1A,"Off","public"
  2,"zBuffer",-222,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",9861,0x20005F1E,"Off","public"
  2,"yBuffer",830,0x20005F20,"Off","public"
  2,"zBuffer",-1850,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",9707,0x20005F24,"Off","public"
  2,"yBuffer",956,0x20005F26,"Off","public"
  2,"zBuffer",-1820,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-1788,0x20005F2A,"Off","public"
  2,"yBuffer",-1300,0x20005F2C,"Off","public"
  2,"zBuffer",-6205,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",1241,0x20005F30,"Off","public"
  2,"yBuffer",1670,0x20005F32,"Off","public"
  2,"zBuffer",7980,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-3561,0x20005F36,"Off","public"
  2,"yBuffer",662,0x20005F38,"Off","public"
  2,"zBuffer",-1014,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-2244,0x20005F3C,"Off","public"
  2,"yBuffer",652,0x20005F3E,"Off","public"
  2,"zBuffer",10,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-2214,0x20005F42,"Off","public"
  2,"yBuffer",-1279,0x20005F44,"Off","public"
  2,"zBuffer",-23,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-3293,0x20005F48,"Off","public"
  2,"yBuffer",1680,0x20005F4A,"Off","public"
  2,"zBuffer",3019,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-135,0x20005F4E,"Off","public"
  2,"yBuffer",-1281,0x20005F50,"Off","public"
  2,"zBuffer",1721,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-3422,0x20005F54,"Off","public"
  2,"yBuffer",117,0x20005F56,"Off","public"
  2,"zBuffer",-2671,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-3368,0x20005F5A,"Off","public"
  2,"yBuffer",115,0x20005F5C,"Off","public"
  2,"zBuffer",-1368,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-4260,0x20005F60,"Off","public"
  2,"yBuffer",-64,0x20005F62,"Off","public"
  2,"zBuffer",-1254,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-2369,0x20005F66,"Off","public"
  2,"yBuffer",-756,0x20005F68,"Off","public"
  2,"zBuffer",-539,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",723,0x20005F6C,"Off","public"
  2,"yBuffer",-425,0x20005F6E,"Off","public"
  2,"zBuffer",-3904,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-4641,0x20005F72,"Off","public"
  2,"yBuffer",-931,0x20005F74,"Off","public"
  2,"zBuffer",5279,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-3179,0x20005F78,"Off","public"
  2,"yBuffer",414,0x20005F7A,"Off","public"
  2,"zBuffer",1009,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",3025,0x20005F7E,"Off","public"
  2,"yBuffer",84,0x20005F80,"Off","public"
  2,"zBuffer",-1230,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-450,0x20005F84,"Off","public"
  2,"yBuffer",-128,0x20005F86,"Off","public"
  2,"zBuffer",-1855,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-500,0x20005F8A,"Off","public"
  2,"yBuffer",145,0x20005F8C,"Off","public"
  2,"zBuffer",-306,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2177,0x20005F90,"Off","public"
  2,"yBuffer",-181,0x20005F92,"Off","public"
  2,"zBuffer",-1204,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",2157,0x20005F96,"Off","public"
  2,"yBuffer",218,0x20005F98,"Off","public"
  2,"zBuffer",1287,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1365,0x20005F9C,"Off","public"
  2,"yBuffer",1217,0x20005F9E,"Off","public"
  2,"zBuffer",-937,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",2354,0x20005FA2,"Off","public"
  2,"yBuffer",236,0x20005FA4,"Off","public"
  2,"zBuffer",-2707,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-1441,0x20005FA8,"Off","public"
  2,"yBuffer",157,0x20005FAA,"Off","public"
  2,"zBuffer",46,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-1854,0x20005FAE,"Off","public"
  2,"yBuffer",858,0x20005FB0,"Off","public"
  2,"zBuffer",-369,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1710,0x20005FB4,"Off","public"
  2,"yBuffer",1,0x20005FB6,"Off","public"
  2,"zBuffer",-3201,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-754,0x20005FBA,"Off","public"
  2,"yBuffer",4,0x20005FBC,"Off","public"
  2,"zBuffer",-1511,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-1290,0x20005FC0,"Off","public"
  2,"yBuffer",-111,0x20005FC2,"Off","public"
  2,"zBuffer",-678,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",1444,0x20005FC6,"Off","public"
  2,"yBuffer",-359,0x20005FC8,"Off","public"
  2,"zBuffer",-2424,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",953,0x20005FCC,"Off","public"
  2,"yBuffer",-67,0x20005FCE,"Off","public"
  2,"zBuffer",-444,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-84,0x20005FD2,"Off","public"
  2,"yBuffer",-102,0x20005FD4,"Off","public"
  2,"zBuffer",204,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",1727,0x20005FD8,"Off","public"
  2,"yBuffer",48,0x20005FDA,"Off","public"
  2,"zBuffer",636,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",435,0x20005FDE,"Off","public"
