Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",31,0x20005EDC,"Off","public"
  2,"yBuffer",-112,0x20005EDE,"Off","public"
  2,"zBuffer",66,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",41,0x20005EE2,"Off","public"
  2,"yBuffer",-70,0x20005EE4,"Off","public"
  2,"zBuffer",66,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-26,0x20005EE8,"Off","public"
  2,"yBuffer",25,0x20005EEA,"Off","public"
  2,"zBuffer",60,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-78,0x20005EEE,"Off","public"
  2,"yBuffer",25,0x20005EF0,"Off","public"
  2,"zBuffer",20,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-23,0x20005EF4,"Off","public"
  2,"yBuffer",35,0x20005EF6,"Off","public"
  2,"zBuffer",-48,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-22,0x20005EFA,"Off","public"
  2,"yBuffer",-51,0x20005EFC,"Off","public"
  2,"zBuffer",-2,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",27,0x20005F00,"Off","public"
  2,"yBuffer",-59,0x20005F02,"Off","public"
  2,"zBuffer",90,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",110,0x20005F06,"Off","public"
  2,"yBuffer",121,0x20005F08,"Off","public"
  2,"zBuffer",-22,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",453,0x20005F0C,"Off","public"
  2,"yBuffer",1588,0x20005F0E,"Off","public"
  2,"zBuffer",2320,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-7219,0x20005F12,"Off","public"
  2,"yBuffer",7309,0x20005F14,"Off","public"
  2,"zBuffer",-11496,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-11337,0x20005F18,"Off","public"
  2,"yBuffer",5192,0x20005F1A,"Off","public"
  2,"zBuffer",-24542,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-10180,0x20005F1E,"Off","public"
  2,"yBuffer",-6765,0x20005F20,"Off","public"
  2,"zBuffer",-31105,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",8451,0x20005F24,"Off","public"
  2,"yBuffer",-6869,0x20005F26,"Off","public"
  2,"zBuffer",-7624,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",11606,0x20005F2A,"Off","public"
  2,"yBuffer",6288,0x20005F2C,"Off","public"
  2,"zBuffer",10960,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",2769,0x20005F30,"Off","public"
  2,"yBuffer",-8925,0x20005F32,"Off","public"
  2,"zBuffer",-12012,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-1918,0x20005F36,"Off","public"
  2,"yBuffer",-6080,0x20005F38,"Off","public"
  2,"zBuffer",-4162,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-2277,0x20005F3C,"Off","public"
  2,"yBuffer",-11070,0x20005F3E,"Off","public"
  2,"zBuffer",-7452,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-13036,0x20005F42,"Off","public"
  2,"yBuffer",-10934,0x20005F44,"Off","public"
  2,"zBuffer",1946,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",2749,0x20005F48,"Off","public"
  2,"yBuffer",-4007,0x20005F4A,"Off","public"
  2,"zBuffer",9691,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-2472,0x20005F4E,"Off","public"
  2,"yBuffer",-4645,0x20005F50,"Off","public"
  2,"zBuffer",-6562,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",6707,0x20005F54,"Off","public"
  2,"yBuffer",-1218,0x20005F56,"Off","public"
  2,"zBuffer",-9336,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",5181,0x20005F5A,"Off","public"
  2,"yBuffer",-89,0x20005F5C,"Off","public"
  2,"zBuffer",-7604,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",6562,0x20005F60,"Off","public"
  2,"yBuffer",2224,0x20005F62,"Off","public"
  2,"zBuffer",10336,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-927,0x20005F66,"Off","public"
  2,"yBuffer",4513,0x20005F68,"Off","public"
  2,"zBuffer",-5089,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",2794,0x20005F6C,"Off","public"
  2,"yBuffer",6477,0x20005F6E,"Off","public"
  2,"zBuffer",3644,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1659,0x20005F72,"Off","public"
  2,"yBuffer",51,0x20005F74,"Off","public"
  2,"zBuffer",16075,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",3496,0x20005F78,"Off","public"
  2,"yBuffer",724,0x20005F7A,"Off","public"
  2,"zBuffer",17613,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-1013,0x20005F7E,"Off","public"
  2,"yBuffer",2981,0x20005F80,"Off","public"
  2,"zBuffer",9519,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-996,0x20005F84,"Off","public"
  2,"yBuffer",2927,0x20005F86,"Off","public"
  2,"zBuffer",9370,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",3612,0x20005F8A,"Off","public"
  2,"yBuffer",1318,0x20005F8C,"Off","public"
  2,"zBuffer",4910,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",1898,0x20005F90,"Off","public"
  2,"yBuffer",-544,0x20005F92,"Off","public"
  2,"zBuffer",8562,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",5354,0x20005F96,"Off","public"
  2,"yBuffer",1976,0x20005F98,"Off","public"
  2,"zBuffer",15886,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",4514,0x20005F9C,"Off","public"
  2,"yBuffer",-1078,0x20005F9E,"Off","public"
  2,"zBuffer",13876,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",4360,0x20005FA2,"Off","public"
  2,"yBuffer",-1159,0x20005FA4,"Off","public"
  2,"zBuffer",13659,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-3857,0x20005FA8,"Off","public"
  2,"yBuffer",3118,0x20005FAA,"Off","public"
  2,"zBuffer",15365,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",64,0x20005FAE,"Off","public"
  2,"yBuffer",1959,0x20005FB0,"Off","public"
  2,"zBuffer",10913,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",3480,0x20005FB4,"Off","public"
  2,"yBuffer",2063,0x20005FB6,"Off","public"
  2,"zBuffer",6896,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",3426,0x20005FBA,"Off","public"
  2,"yBuffer",2031,0x20005FBC,"Off","public"
  2,"zBuffer",3260,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",777,0x20005FC0,"Off","public"
  2,"yBuffer",2873,0x20005FC2,"Off","public"
  2,"zBuffer",3019,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",2231,0x20005FC6,"Off","public"
  2,"yBuffer",1089,0x20005FC8,"Off","public"
  2,"zBuffer",9299,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",1166,0x20005FCC,"Off","public"
  2,"yBuffer",2370,0x20005FCE,"Off","public"
  2,"zBuffer",5959,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1512,0x20005FD2,"Off","public"
  2,"yBuffer",3294,0x20005FD4,"Off","public"
  2,"zBuffer",-2618,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",2894,0x20005FD8,"Off","public"
  2,"yBuffer",2859,0x20005FDA,"Off","public"
  2,"zBuffer",-1283,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
