Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",70,0x20005EDC,"Off","public"
  2,"yBuffer",50,0x20005EDE,"Off","public"
  2,"zBuffer",182,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",482,0x20005EE2,"Off","public"
  2,"yBuffer",-421,0x20005EE4,"Off","public"
  2,"zBuffer",480,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-17,0x20005EE8,"Off","public"
  2,"yBuffer",73,0x20005EEA,"Off","public"
  2,"zBuffer",1390,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-387,0x20005EEE,"Off","public"
  2,"yBuffer",-204,0x20005EF0,"Off","public"
  2,"zBuffer",1478,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",375,0x20005EF4,"Off","public"
  2,"yBuffer",51,0x20005EF6,"Off","public"
  2,"zBuffer",-863,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",285,0x20005EFA,"Off","public"
  2,"yBuffer",37,0x20005EFC,"Off","public"
  2,"zBuffer",-849,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",1597,0x20005F00,"Off","public"
  2,"yBuffer",52,0x20005F02,"Off","public"
  2,"zBuffer",-2565,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",566,0x20005F06,"Off","public"
  2,"yBuffer",25,0x20005F08,"Off","public"
  2,"zBuffer",-56,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",52,0x20005F0C,"Off","public"
  2,"yBuffer",-152,0x20005F0E,"Off","public"
  2,"zBuffer",-433,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",51,0x20005F12,"Off","public"
  2,"yBuffer",-149,0x20005F14,"Off","public"
  2,"zBuffer",9402,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",3753,0x20005F18,"Off","public"
  2,"yBuffer",2453,0x20005F1A,"Off","public"
  2,"zBuffer",9182,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-11162,0x20005F1E,"Off","public"
  2,"yBuffer",1156,0x20005F20,"Off","public"
  2,"zBuffer",-1322,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",19230,0x20005F24,"Off","public"
  2,"yBuffer",3510,0x20005F26,"Off","public"
  2,"zBuffer",-17713,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-31527,0x20005F2A,"Off","public"
  2,"yBuffer",-10082,0x20005F2C,"Off","public"
  2,"zBuffer",24901,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-16366,0x20005F30,"Off","public"
  2,"yBuffer",5143,0x20005F32,"Off","public"
  2,"zBuffer",1135,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-15476,0x20005F36,"Off","public"
  2,"yBuffer",-2357,0x20005F38,"Off","public"
  2,"zBuffer",-10808,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-6788,0x20005F3C,"Off","public"
  2,"yBuffer",-5047,0x20005F3E,"Off","public"
  2,"zBuffer",16793,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",5758,0x20005F42,"Off","public"
  2,"yBuffer",6563,0x20005F44,"Off","public"
  2,"zBuffer",-7996,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",24418,0x20005F48,"Off","public"
  2,"yBuffer",-2486,0x20005F4A,"Off","public"
  2,"zBuffer",-7978,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",2329,0x20005F4E,"Off","public"
  2,"yBuffer",-308,0x20005F50,"Off","public"
  2,"zBuffer",11118,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-9012,0x20005F54,"Off","public"
  2,"yBuffer",4709,0x20005F56,"Off","public"
  2,"zBuffer",-3876,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-321,0x20005F5A,"Off","public"
  2,"yBuffer",-1345,0x20005F5C,"Off","public"
  2,"zBuffer",224,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-3395,0x20005F60,"Off","public"
  2,"yBuffer",-596,0x20005F62,"Off","public"
  2,"zBuffer",79,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",4005,0x20005F66,"Off","public"
  2,"yBuffer",1570,0x20005F68,"Off","public"
  2,"zBuffer",626,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-5587,0x20005F6C,"Off","public"
  2,"yBuffer",-24,0x20005F6E,"Off","public"
  2,"zBuffer",2931,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-7701,0x20005F72,"Off","public"
  2,"yBuffer",905,0x20005F74,"Off","public"
  2,"zBuffer",-3355,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",6816,0x20005F78,"Off","public"
  2,"yBuffer",-176,0x20005F7A,"Off","public"
  2,"zBuffer",2041,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-4019,0x20005F7E,"Off","public"
  2,"yBuffer",343,0x20005F80,"Off","public"
  2,"zBuffer",-1371,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-3118,0x20005F84,"Off","public"
  2,"yBuffer",-259,0x20005F86,"Off","public"
  2,"zBuffer",-545,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",434,0x20005F8A,"Off","public"
  2,"yBuffer",121,0x20005F8C,"Off","public"
  2,"zBuffer",-1114,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",242,0x20005F90,"Off","public"
  2,"yBuffer",-616,0x20005F92,"Off","public"
  2,"zBuffer",-3082,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-2478,0x20005F96,"Off","public"
  2,"yBuffer",1191,0x20005F98,"Off","public"
  2,"zBuffer",-1339,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",1362,0x20005F9C,"Off","public"
  2,"yBuffer",-1203,0x20005F9E,"Off","public"
  2,"zBuffer",558,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1149,0x20005FA2,"Off","public"
  2,"yBuffer",44,0x20005FA4,"Off","public"
  2,"zBuffer",-1087,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-2211,0x20005FA8,"Off","public"
  2,"yBuffer",291,0x20005FAA,"Off","public"
  2,"zBuffer",-5728,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-419,0x20005FAE,"Off","public"
  2,"yBuffer",167,0x20005FB0,"Off","public"
  2,"zBuffer",963,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",897,0x20005FB4,"Off","public"
  2,"yBuffer",-242,0x20005FB6,"Off","public"
  2,"zBuffer",423,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-628,0x20005FBA,"Off","public"
  2,"yBuffer",-237,0x20005FBC,"Off","public"
  2,"zBuffer",20,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-491,0x20005FC0,"Off","public"
  2,"yBuffer",725,0x20005FC2,"Off","public"
  2,"zBuffer",20,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-1421,0x20005FC6,"Off","public"
  2,"yBuffer",385,0x20005FC8,"Off","public"
  2,"zBuffer",-1913,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",1670,0x20005FCC,"Off","public"
  2,"yBuffer",60,0x20005FCE,"Off","public"
  2,"zBuffer",-926,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-1338,0x20005FD2,"Off","public"
  2,"yBuffer",22,0x20005FD4,"Off","public"
  2,"zBuffer",-78,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-1316,0x20005FD8,"Off","public"
  2,"yBuffer",22,0x20005FDA,"Off","public"
  2,"zBuffer",2191,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-317,0x20005FDE,"Off","public"
