Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-53,0x20005EDC,"Off","public"
  2,"yBuffer",62,0x20005EDE,"Off","public"
  2,"zBuffer",71,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-22,0x20005EE2,"Off","public"
  2,"yBuffer",8,0x20005EE4,"Off","public"
  2,"zBuffer",9,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",230,0x20005EE8,"Off","public"
  2,"yBuffer",8,0x20005EEA,"Off","public"
  2,"zBuffer",98,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",65,0x20005EEE,"Off","public"
  2,"yBuffer",72,0x20005EF0,"Off","public"
  2,"zBuffer",96,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",39,0x20005EF4,"Off","public"
  2,"yBuffer",93,0x20005EF6,"Off","public"
  2,"zBuffer",31,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-7,0x20005EFA,"Off","public"
  2,"yBuffer",-4,0x20005EFC,"Off","public"
  2,"zBuffer",28,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-89,0x20005F00,"Off","public"
  2,"yBuffer",-94,0x20005F02,"Off","public"
  2,"zBuffer",77,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-87,0x20005F06,"Off","public"
  2,"yBuffer",-92,0x20005F08,"Off","public"
  2,"zBuffer",-175,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-477,0x20005F0C,"Off","public"
  2,"yBuffer",135,0x20005F0E,"Off","public"
  2,"zBuffer",-168,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-8420,0x20005F12,"Off","public"
  2,"yBuffer",2214,0x20005F14,"Off","public"
  2,"zBuffer",3705,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-10235,0x20005F18,"Off","public"
  2,"yBuffer",2434,0x20005F1A,"Off","public"
  2,"zBuffer",4112,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",3141,0x20005F1E,"Off","public"
  2,"yBuffer",-862,0x20005F20,"Off","public"
  2,"zBuffer",16693,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",10894,0x20005F24,"Off","public"
  2,"yBuffer",-210,0x20005F26,"Off","public"
  2,"zBuffer",18166,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",2294,0x20005F2A,"Off","public"
  2,"yBuffer",-3302,0x20005F2C,"Off","public"
  2,"zBuffer",15668,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-13600,0x20005F30,"Off","public"
  2,"yBuffer",-7579,0x20005F32,"Off","public"
  2,"zBuffer",11512,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-5348,0x20005F36,"Off","public"
  2,"yBuffer",-8421,0x20005F38,"Off","public"
  2,"zBuffer",-20458,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-3335,0x20005F3C,"Off","public"
  2,"yBuffer",-996,0x20005F3E,"Off","public"
  2,"zBuffer",-11641,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",13677,0x20005F42,"Off","public"
  2,"yBuffer",3931,0x20005F44,"Off","public"
  2,"zBuffer",-32213,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",9269,0x20005F48,"Off","public"
  2,"yBuffer",-5784,0x20005F4A,"Off","public"
  2,"zBuffer",-31709,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-670,0x20005F4E,"Off","public"
  2,"yBuffer",-7197,0x20005F50,"Off","public"
  2,"zBuffer",-24666,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-2626,0x20005F54,"Off","public"
  2,"yBuffer",-2858,0x20005F56,"Off","public"
  2,"zBuffer",-7498,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",1344,0x20005F5A,"Off","public"
  2,"yBuffer",-2195,0x20005F5C,"Off","public"
  2,"zBuffer",31240,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",2861,0x20005F60,"Off","public"
  2,"yBuffer",-5602,0x20005F62,"Off","public"
  2,"zBuffer",-29063,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-1370,0x20005F66,"Off","public"
  2,"yBuffer",-5638,0x20005F68,"Off","public"
  2,"zBuffer",15005,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-1312,0x20005F6C,"Off","public"
  2,"yBuffer",-876,0x20005F6E,"Off","public"
  2,"zBuffer",2091,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-3403,0x20005F72,"Off","public"
  2,"yBuffer",-4242,0x20005F74,"Off","public"
  2,"zBuffer",11643,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",4941,0x20005F78,"Off","public"
  2,"yBuffer",-2613,0x20005F7A,"Off","public"
  2,"zBuffer",8307,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",10309,0x20005F7E,"Off","public"
  2,"yBuffer",-3961,0x20005F80,"Off","public"
  2,"zBuffer",7472,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-15711,0x20005F84,"Off","public"
  2,"yBuffer",-2576,0x20005F86,"Off","public"
  2,"zBuffer",-31437,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",5416,0x20005F8A,"Off","public"
  2,"yBuffer",-3390,0x20005F8C,"Off","public"
  2,"zBuffer",-26458,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",10428,0x20005F90,"Off","public"
  2,"yBuffer",6618,0x20005F92,"Off","public"
  2,"zBuffer",17186,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",2550,0x20005F96,"Off","public"
  2,"yBuffer",3443,0x20005F98,"Off","public"
  2,"zBuffer",553,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",325,0x20005F9C,"Off","public"
  2,"yBuffer",-4011,0x20005F9E,"Off","public"
  2,"zBuffer",-18676,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-10313,0x20005FA2,"Off","public"
  2,"yBuffer",6081,0x20005FA4,"Off","public"
  2,"zBuffer",6014,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-4696,0x20005FA8,"Off","public"
  2,"yBuffer",1240,0x20005FAA,"Off","public"
  2,"zBuffer",7053,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-10471,0x20005FAE,"Off","public"
  2,"yBuffer",7269,0x20005FB0,"Off","public"
  2,"zBuffer",6401,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-10306,0x20005FB4,"Off","public"
  2,"yBuffer",7185,0x20005FB6,"Off","public"
  2,"zBuffer",6301,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-8638,0x20005FBA,"Off","public"
  2,"yBuffer",973,0x20005FBC,"Off","public"
  2,"zBuffer",-6236,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-2509,0x20005FC0,"Off","public"
  2,"yBuffer",1902,0x20005FC2,"Off","public"
  2,"zBuffer",8181,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",5999,0x20005FC6,"Off","public"
  2,"yBuffer",1236,0x20005FC8,"Off","public"
  2,"zBuffer",-8210,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",109,0x20005FCC,"Off","public"
  2,"yBuffer",1217,0x20005FCE,"Off","public"
  2,"zBuffer",-7913,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",244,0x20005FD2,"Off","public"
  2,"yBuffer",4752,0x20005FD4,"Off","public"
  2,"zBuffer",-7788,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-12406,0x20005FD8,"Off","public"
  2,"yBuffer",7964,0x20005FDA,"Off","public"
  2,"zBuffer",12934,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
