Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-58,0x20005EDC,"Off","public"
  2,"yBuffer",-15,0x20005EDE,"Off","public"
  2,"zBuffer",-79,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",6,0x20005EE2,"Off","public"
  2,"yBuffer",72,0x20005EE4,"Off","public"
  2,"zBuffer",-8,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",0,0x20005EE8,"Off","public"
  2,"yBuffer",22,0x20005EEA,"Off","public"
  2,"zBuffer",19,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-83,0x20005EEE,"Off","public"
  2,"yBuffer",-19,0x20005EF0,"Off","public"
  2,"zBuffer",-22,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-25,0x20005EF4,"Off","public"
  2,"yBuffer",14,0x20005EF6,"Off","public"
  2,"zBuffer",10,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",17,0x20005EFA,"Off","public"
  2,"yBuffer",46,0x20005EFC,"Off","public"
  2,"zBuffer",-73,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",65,0x20005F00,"Off","public"
  2,"yBuffer",39,0x20005F02,"Off","public"
  2,"zBuffer",-27,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",17,0x20005F06,"Off","public"
  2,"yBuffer",2,0x20005F08,"Off","public"
  2,"zBuffer",-66,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-75,0x20005F0C,"Off","public"
  2,"yBuffer",44,0x20005F0E,"Off","public"
  2,"zBuffer",-1024,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-1885,0x20005F12,"Off","public"
  2,"yBuffer",1782,0x20005F14,"Off","public"
  2,"zBuffer",-18251,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-3719,0x20005F18,"Off","public"
  2,"yBuffer",-695,0x20005F1A,"Off","public"
  2,"zBuffer",-31315,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",5139,0x20005F1E,"Off","public"
  2,"yBuffer",1178,0x20005F20,"Off","public"
  2,"zBuffer",-30825,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-11279,0x20005F24,"Off","public"
  2,"yBuffer",-2871,0x20005F26,"Off","public"
  2,"zBuffer",-30342,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-11102,0x20005F2A,"Off","public"
  2,"yBuffer",-2866,0x20005F2C,"Off","public"
  2,"zBuffer",-29867,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-2057,0x20005F30,"Off","public"
  2,"yBuffer",8763,0x20005F32,"Off","public"
  2,"zBuffer",-29399,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",12309,0x20005F36,"Off","public"
  2,"yBuffer",-1795,0x20005F38,"Off","public"
  2,"zBuffer",-28939,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",14800,0x20005F3C,"Off","public"
  2,"yBuffer",6276,0x20005F3E,"Off","public"
  2,"zBuffer",30462,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-15418,0x20005F42,"Off","public"
  2,"yBuffer",-3901,0x20005F44,"Off","public"
  2,"zBuffer",-30007,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-15195,0x20005F48,"Off","public"
  2,"yBuffer",-3703,0x20005F4A,"Off","public"
  2,"zBuffer",-30562,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-15111,0x20005F4E,"Off","public"
  2,"yBuffer",6302,0x20005F50,"Off","public"
  2,"zBuffer",-31108,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",4524,0x20005F54,"Off","public"
  2,"yBuffer",-1227,0x20005F56,"Off","public"
  2,"zBuffer",27878,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",2245,0x20005F5A,"Off","public"
  2,"yBuffer",-6387,0x20005F5C,"Off","public"
  2,"zBuffer",32643,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",2210,0x20005F60,"Off","public"
  2,"yBuffer",-6286,0x20005F62,"Off","public"
  2,"zBuffer",24321,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-5492,0x20005F66,"Off","public"
  2,"yBuffer",5340,0x20005F68,"Off","public"
  2,"zBuffer",23782,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",840,0x20005F6C,"Off","public"
  2,"yBuffer",-3842,0x20005F6E,"Off","public"
  2,"zBuffer",5851,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1202,0x20005F72,"Off","public"
  2,"yBuffer",-1132,0x20005F74,"Off","public"
  2,"zBuffer",13640,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-1649,0x20005F78,"Off","public"
  2,"yBuffer",3544,0x20005F7A,"Off","public"
  2,"zBuffer",29570,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-8059,0x20005F7E,"Off","public"
  2,"yBuffer",2684,0x20005F80,"Off","public"
  2,"zBuffer",22911,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",9564,0x20005F84,"Off","public"
  2,"yBuffer",5945,0x20005F86,"Off","public"
  2,"zBuffer",-8300,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",15586,0x20005F8A,"Off","public"
  2,"yBuffer",3546,0x20005F8C,"Off","public"
  2,"zBuffer",12900,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2155,0x20005F90,"Off","public"
  2,"yBuffer",1291,0x20005F92,"Off","public"
  2,"zBuffer",-74,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-5462,0x20005F96,"Off","public"
  2,"yBuffer",1188,0x20005F98,"Off","public"
  2,"zBuffer",10922,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",387,0x20005F9C,"Off","public"
  2,"yBuffer",-1585,0x20005F9E,"Off","public"
  2,"zBuffer",18173,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",12932,0x20005FA2,"Off","public"
  2,"yBuffer",-72,0x20005FA4,"Off","public"
  2,"zBuffer",-6447,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",8758,0x20005FA8,"Off","public"
  2,"yBuffer",-3716,0x20005FAA,"Off","public"
  2,"zBuffer",-2783,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-2590,0x20005FAE,"Off","public"
  2,"yBuffer",1785,0x20005FB0,"Off","public"
  2,"zBuffer",-15384,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",6093,0x20005FB4,"Off","public"
  2,"yBuffer",-5184,0x20005FB6,"Off","public"
  2,"zBuffer",-4680,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",658,0x20005FBA,"Off","public"
  2,"yBuffer",4378,0x20005FBC,"Off","public"
  2,"zBuffer",-9756,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",6005,0x20005FC0,"Off","public"
  2,"yBuffer",-4832,0x20005FC2,"Off","public"
  2,"zBuffer",-6340,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",5188,0x20005FC6,"Off","public"
  2,"yBuffer",3176,0x20005FC8,"Off","public"
  2,"zBuffer",-359,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-1220,0x20005FCC,"Off","public"
  2,"yBuffer",-2173,0x20005FCE,"Off","public"
  2,"zBuffer",-7315,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",6946,0x20005FD2,"Off","public"
  2,"yBuffer",2017,0x20005FD4,"Off","public"
  2,"zBuffer",4057,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-1815,0x20005FD8,"Off","public"
  2,"yBuffer",352,0x20005FDA,"Off","public"
  2,"zBuffer",-758,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
