Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-419,0x20005EDC,"Off","public"
  2,"yBuffer",149,0x20005EDE,"Off","public"
  2,"zBuffer",-434,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-421,0x20005EE2,"Off","public"
  2,"yBuffer",166,0x20005EE4,"Off","public"
  2,"zBuffer",-447,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-448,0x20005EE8,"Off","public"
  2,"yBuffer",265,0x20005EEA,"Off","public"
  2,"zBuffer",-440,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-425,0x20005EEE,"Off","public"
  2,"yBuffer",377,0x20005EF0,"Off","public"
  2,"zBuffer",-461,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-476,0x20005EF4,"Off","public"
  2,"yBuffer",258,0x20005EF6,"Off","public"
  2,"zBuffer",-327,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-425,0x20005EFA,"Off","public"
  2,"yBuffer",292,0x20005EFC,"Off","public"
  2,"zBuffer",-332,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-1208,0x20005F00,"Off","public"
  2,"yBuffer",184,0x20005F02,"Off","public"
  2,"zBuffer",-445,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-1383,0x20005F06,"Off","public"
  2,"yBuffer",727,0x20005F08,"Off","public"
  2,"zBuffer",54,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-1354,0x20005F0C,"Off","public"
  2,"yBuffer",-171,0x20005F0E,"Off","public"
  2,"zBuffer",1184,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-4132,0x20005F12,"Off","public"
  2,"yBuffer",811,0x20005F14,"Off","public"
  2,"zBuffer",2607,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-3559,0x20005F18,"Off","public"
  2,"yBuffer",246,0x20005F1A,"Off","public"
  2,"zBuffer",3791,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-368,0x20005F1E,"Off","public"
  2,"yBuffer",1227,0x20005F20,"Off","public"
  2,"zBuffer",7044,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",2660,0x20005F24,"Off","public"
  2,"yBuffer",909,0x20005F26,"Off","public"
  2,"zBuffer",7726,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",2208,0x20005F2A,"Off","public"
  2,"yBuffer",1384,0x20005F2C,"Off","public"
  2,"zBuffer",6332,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-6536,0x20005F30,"Off","public"
  2,"yBuffer",2686,0x20005F32,"Off","public"
  2,"zBuffer",-40,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-10740,0x20005F36,"Off","public"
  2,"yBuffer",-2565,0x20005F38,"Off","public"
  2,"zBuffer",-3521,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",1888,0x20005F3C,"Off","public"
  2,"yBuffer",834,0x20005F3E,"Off","public"
  2,"zBuffer",-4960,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",4984,0x20005F42,"Off","public"
  2,"yBuffer",-2064,0x20005F44,"Off","public"
  2,"zBuffer",-5432,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",1688,0x20005F48,"Off","public"
  2,"yBuffer",-1233,0x20005F4A,"Off","public"
  2,"zBuffer",-3605,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",1207,0x20005F4E,"Off","public"
  2,"yBuffer",-698,0x20005F50,"Off","public"
  2,"zBuffer",-12916,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",2285,0x20005F54,"Off","public"
  2,"yBuffer",-3225,0x20005F56,"Off","public"
  2,"zBuffer",-10347,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",4734,0x20005F5A,"Off","public"
  2,"yBuffer",974,0x20005F5C,"Off","public"
  2,"zBuffer",-9819,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",7066,0x20005F60,"Off","public"
  2,"yBuffer",1257,0x20005F62,"Off","public"
  2,"zBuffer",-8851,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",4086,0x20005F66,"Off","public"
  2,"yBuffer",1237,0x20005F68,"Off","public"
  2,"zBuffer",-6534,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",4022,0x20005F6C,"Off","public"
  2,"yBuffer",1066,0x20005F6E,"Off","public"
  2,"zBuffer",-6431,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1887,0x20005F72,"Off","public"
  2,"yBuffer",-3057,0x20005F74,"Off","public"
  2,"zBuffer",-994,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",313,0x20005F78,"Off","public"
  2,"yBuffer",1267,0x20005F7A,"Off","public"
  2,"zBuffer",-1317,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",2996,0x20005F7E,"Off","public"
  2,"yBuffer",-2124,0x20005F80,"Off","public"
  2,"zBuffer",-1121,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",3201,0x20005F84,"Off","public"
  2,"yBuffer",-2090,0x20005F86,"Off","public"
  2,"zBuffer",3181,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",3208,0x20005F8A,"Off","public"
  2,"yBuffer",-642,0x20005F8C,"Off","public"
  2,"zBuffer",3235,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-4269,0x20005F90,"Off","public"
  2,"yBuffer",2200,0x20005F92,"Off","public"
  2,"zBuffer",-5034,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",5322,0x20005F96,"Off","public"
  2,"yBuffer",-4303,0x20005F98,"Off","public"
  2,"zBuffer",-6479,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",4827,0x20005F9C,"Off","public"
  2,"yBuffer",943,0x20005F9E,"Off","public"
  2,"zBuffer",8365,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-4207,0x20005FA2,"Off","public"
  2,"yBuffer",-1323,0x20005FA4,"Off","public"
  2,"zBuffer",-1201,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-1756,0x20005FA8,"Off","public"
  2,"yBuffer",-1528,0x20005FAA,"Off","public"
  2,"zBuffer",1510,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-234,0x20005FAE,"Off","public"
  2,"yBuffer",761,0x20005FB0,"Off","public"
  2,"zBuffer",4119,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-1480,0x20005FB4,"Off","public"
  2,"yBuffer",-346,0x20005FB6,"Off","public"
  2,"zBuffer",6972,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-6725,0x20005FBA,"Off","public"
  2,"yBuffer",140,0x20005FBC,"Off","public"
  2,"zBuffer",2505,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-1617,0x20005FC0,"Off","public"
  2,"yBuffer",-649,0x20005FC2,"Off","public"
  2,"zBuffer",1889,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-5541,0x20005FC6,"Off","public"
  2,"yBuffer",1029,0x20005FC8,"Off","public"
  2,"zBuffer",661,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-3359,0x20005FCC,"Off","public"
  2,"yBuffer",866,0x20005FCE,"Off","public"
  2,"zBuffer",-6801,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-109,0x20005FD2,"Off","public"
  2,"yBuffer",1218,0x20005FD4,"Off","public"
  2,"zBuffer",-74,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-4875,0x20005FD8,"Off","public"
  2,"yBuffer",1312,0x20005FDA,"Off","public"
  2,"zBuffer",3988,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
