Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-159,0x20005EDC,"Off","public"
  2,"yBuffer",263,0x20005EDE,"Off","public"
  2,"zBuffer",-164,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-408,0x20005EE2,"Off","public"
  2,"yBuffer",259,0x20005EE4,"Off","public"
  2,"zBuffer",-160,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-215,0x20005EE8,"Off","public"
  2,"yBuffer",223,0x20005EEA,"Off","public"
  2,"zBuffer",-146,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-88,0x20005EEE,"Off","public"
  2,"yBuffer",148,0x20005EF0,"Off","public"
  2,"zBuffer",-77,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-81,0x20005EF4,"Off","public"
  2,"yBuffer",166,0x20005EF6,"Off","public"
  2,"zBuffer",-23,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-734,0x20005EFA,"Off","public"
  2,"yBuffer",-81,0x20005EFC,"Off","public"
  2,"zBuffer",-12,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-1259,0x20005F00,"Off","public"
  2,"yBuffer",-140,0x20005F02,"Off","public"
  2,"zBuffer",-128,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",903,0x20005F06,"Off","public"
  2,"yBuffer",-329,0x20005F08,"Off","public"
  2,"zBuffer",202,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-697,0x20005F0C,"Off","public"
  2,"yBuffer",-692,0x20005F0E,"Off","public"
  2,"zBuffer",1948,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-1904,0x20005F12,"Off","public"
  2,"yBuffer",-274,0x20005F14,"Off","public"
  2,"zBuffer",3319,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",163,0x20005F18,"Off","public"
  2,"yBuffer",73,0x20005F1A,"Off","public"
  2,"zBuffer",-662,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",90,0x20005F1E,"Off","public"
  2,"yBuffer",-120,0x20005F20,"Off","public"
  2,"zBuffer",-1935,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-810,0x20005F24,"Off","public"
  2,"yBuffer",-225,0x20005F26,"Off","public"
  2,"zBuffer",-2846,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",19,0x20005F2A,"Off","public"
  2,"yBuffer",-21,0x20005F2C,"Off","public"
  2,"zBuffer",-1834,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",355,0x20005F30,"Off","public"
  2,"yBuffer",-711,0x20005F32,"Off","public"
  2,"zBuffer",-678,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",212,0x20005F36,"Off","public"
  2,"yBuffer",-189,0x20005F38,"Off","public"
  2,"zBuffer",286,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-694,0x20005F3C,"Off","public"
  2,"yBuffer",127,0x20005F3E,"Off","public"
  2,"zBuffer",-1265,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",276,0x20005F42,"Off","public"
  2,"yBuffer",-490,0x20005F44,"Off","public"
  2,"zBuffer",-917,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",420,0x20005F48,"Off","public"
  2,"yBuffer",313,0x20005F4A,"Off","public"
  2,"zBuffer",111,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-86,0x20005F4E,"Off","public"
  2,"yBuffer",-641,0x20005F50,"Off","public"
  2,"zBuffer",93,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",849,0x20005F54,"Off","public"
  2,"yBuffer",-226,0x20005F56,"Off","public"
  2,"zBuffer",633,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",476,0x20005F5A,"Off","public"
  2,"yBuffer",-176,0x20005F5C,"Off","public"
  2,"zBuffer",465,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-77,0x20005F60,"Off","public"
  2,"yBuffer",-148,0x20005F62,"Off","public"
  2,"zBuffer",-889,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",627,0x20005F66,"Off","public"
  2,"yBuffer",245,0x20005F68,"Off","public"
  2,"zBuffer",-1686,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",711,0x20005F6C,"Off","public"
  2,"yBuffer",-167,0x20005F6E,"Off","public"
  2,"zBuffer",-315,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",266,0x20005F72,"Off","public"
  2,"yBuffer",32,0x20005F74,"Off","public"
  2,"zBuffer",1132,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",699,0x20005F78,"Off","public"
  2,"yBuffer",90,0x20005F7A,"Off","public"
  2,"zBuffer",1974,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",425,0x20005F7E,"Off","public"
  2,"yBuffer",-131,0x20005F80,"Off","public"
  2,"zBuffer",1909,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",606,0x20005F84,"Off","public"
  2,"yBuffer",88,0x20005F86,"Off","public"
  2,"zBuffer",699,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",511,0x20005F8A,"Off","public"
  2,"yBuffer",87,0x20005F8C,"Off","public"
  2,"zBuffer",604,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",503,0x20005F90,"Off","public"
  2,"yBuffer",256,0x20005F92,"Off","public"
  2,"zBuffer",595,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",782,0x20005F96,"Off","public"
  2,"yBuffer",-45,0x20005F98,"Off","public"
  2,"zBuffer",826,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",897,0x20005F9C,"Off","public"
  2,"yBuffer",106,0x20005F9E,"Off","public"
  2,"zBuffer",416,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",157,0x20005FA2,"Off","public"
  2,"yBuffer",84,0x20005FA4,"Off","public"
  2,"zBuffer",218,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",659,0x20005FA8,"Off","public"
  2,"yBuffer",83,0x20005FAA,"Off","public"
  2,"zBuffer",-1,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",650,0x20005FAE,"Off","public"
  2,"yBuffer",598,0x20005FB0,"Off","public"
  2,"zBuffer",0,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",71,0x20005FB4,"Off","public"
  2,"yBuffer",503,0x20005FB6,"Off","public"
  2,"zBuffer",328,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-166,0x20005FBA,"Off","public"
  2,"yBuffer",704,0x20005FBC,"Off","public"
  2,"zBuffer",1167,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",179,0x20005FC0,"Off","public"
  2,"yBuffer",432,0x20005FC2,"Off","public"
  2,"zBuffer",104,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",176,0x20005FC6,"Off","public"
  2,"yBuffer",425,0x20005FC8,"Off","public"
  2,"zBuffer",-905,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",621,0x20005FCC,"Off","public"
  2,"yBuffer",474,0x20005FCE,"Off","public"
  2,"zBuffer",-981,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",267,0x20005FD2,"Off","public"
  2,"yBuffer",149,0x20005FD4,"Off","public"
  2,"zBuffer",-1031,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",38,0x20005FD8,"Off","public"
  2,"yBuffer",319,0x20005FDA,"Off","public"
  2,"zBuffer",1103,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",701,0x20005FDE,"Off","public"
  2,"yBuffer",239,0x20005FE0,"Off","public"
  2,"zBuffer",1439,0x20005FE2,"Off","public"
