Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-24,0x20005EDC,"Off","public"
  2,"yBuffer",29,0x20005EDE,"Off","public"
  2,"zBuffer",-33,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-29,0x20005EE2,"Off","public"
  2,"yBuffer",50,0x20005EE4,"Off","public"
  2,"zBuffer",41,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-39,0x20005EE8,"Off","public"
  2,"yBuffer",-120,0x20005EEA,"Off","public"
  2,"zBuffer",73,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",63,0x20005EEE,"Off","public"
  2,"yBuffer",38,0x20005EF0,"Off","public"
  2,"zBuffer",42,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",7,0x20005EF4,"Off","public"
  2,"yBuffer",-11,0x20005EF6,"Off","public"
  2,"zBuffer",130,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",21,0x20005EFA,"Off","public"
  2,"yBuffer",29,0x20005EFC,"Off","public"
  2,"zBuffer",37,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",27,0x20005F00,"Off","public"
  2,"yBuffer",-27,0x20005F02,"Off","public"
  2,"zBuffer",125,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",438,0x20005F06,"Off","public"
  2,"yBuffer",-1034,0x20005F08,"Off","public"
  2,"zBuffer",-461,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",431,0x20005F0C,"Off","public"
  2,"yBuffer",-1086,0x20005F0E,"Off","public"
  2,"zBuffer",-453,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",79,0x20005F12,"Off","public"
  2,"yBuffer",-3592,0x20005F14,"Off","public"
  2,"zBuffer",-1525,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-818,0x20005F18,"Off","public"
  2,"yBuffer",-798,0x20005F1A,"Off","public"
  2,"zBuffer",523,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",1955,0x20005F1E,"Off","public"
  2,"yBuffer",558,0x20005F20,"Off","public"
  2,"zBuffer",-287,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-343,0x20005F24,"Off","public"
  2,"yBuffer",549,0x20005F26,"Off","public"
  2,"zBuffer",2993,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-271,0x20005F2A,"Off","public"
  2,"yBuffer",-215,0x20005F2C,"Off","public"
  2,"zBuffer",3056,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-463,0x20005F30,"Off","public"
  2,"yBuffer",964,0x20005F32,"Off","public"
  2,"zBuffer",-252,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-274,0x20005F36,"Off","public"
  2,"yBuffer",233,0x20005F38,"Off","public"
  2,"zBuffer",657,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",1180,0x20005F3C,"Off","public"
  2,"yBuffer",-749,0x20005F3E,"Off","public"
  2,"zBuffer",-2042,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-1288,0x20005F42,"Off","public"
  2,"yBuffer",108,0x20005F44,"Off","public"
  2,"zBuffer",225,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",680,0x20005F48,"Off","public"
  2,"yBuffer",-145,0x20005F4A,"Off","public"
  2,"zBuffer",-2011,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-92,0x20005F4E,"Off","public"
  2,"yBuffer",-477,0x20005F50,"Off","public"
  2,"zBuffer",2094,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",629,0x20005F54,"Off","public"
  2,"yBuffer",-314,0x20005F56,"Off","public"
  2,"zBuffer",1486,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-401,0x20005F5A,"Off","public"
  2,"yBuffer",-188,0x20005F5C,"Off","public"
  2,"zBuffer",530,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",710,0x20005F60,"Off","public"
  2,"yBuffer",-808,0x20005F62,"Off","public"
  2,"zBuffer",-157,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-713,0x20005F66,"Off","public"
  2,"yBuffer",-168,0x20005F68,"Off","public"
  2,"zBuffer",357,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",582,0x20005F6C,"Off","public"
  2,"yBuffer",-1523,0x20005F6E,"Off","public"
  2,"zBuffer",-995,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",65,0x20005F72,"Off","public"
  2,"yBuffer",1039,0x20005F74,"Off","public"
  2,"zBuffer",-1422,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-293,0x20005F78,"Off","public"
  2,"yBuffer",-679,0x20005F7A,"Off","public"
  2,"zBuffer",-253,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",208,0x20005F7E,"Off","public"
  2,"yBuffer",-585,0x20005F80,"Off","public"
  2,"zBuffer",831,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",788,0x20005F84,"Off","public"
  2,"yBuffer",-107,0x20005F86,"Off","public"
  2,"zBuffer",531,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-570,0x20005F8A,"Off","public"
  2,"yBuffer",-201,0x20005F8C,"Off","public"
  2,"zBuffer",1124,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",145,0x20005F90,"Off","public"
  2,"yBuffer",50,0x20005F92,"Off","public"
  2,"zBuffer",-1072,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-39,0x20005F96,"Off","public"
  2,"yBuffer",-438,0x20005F98,"Off","public"
  2,"zBuffer",547,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-445,0x20005F9C,"Off","public"
  2,"yBuffer",155,0x20005F9E,"Off","public"
  2,"zBuffer",306,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-132,0x20005FA2,"Off","public"
  2,"yBuffer",35,0x20005FA4,"Off","public"
  2,"zBuffer",189,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",221,0x20005FA8,"Off","public"
  2,"yBuffer",-408,0x20005FAA,"Off","public"
  2,"zBuffer",1112,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-64,0x20005FAE,"Off","public"
  2,"yBuffer",40,0x20005FB0,"Off","public"
  2,"zBuffer",25,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",34,0x20005FB4,"Off","public"
  2,"yBuffer",634,0x20005FB6,"Off","public"
  2,"zBuffer",500,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-136,0x20005FBA,"Off","public"
  2,"yBuffer",-21,0x20005FBC,"Off","public"
  2,"zBuffer",948,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-423,0x20005FC0,"Off","public"
  2,"yBuffer",481,0x20005FC2,"Off","public"
  2,"zBuffer",144,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",192,0x20005FC6,"Off","public"
  2,"yBuffer",282,0x20005FC8,"Off","public"
  2,"zBuffer",-976,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-181,0x20005FCC,"Off","public"
  2,"yBuffer",-11,0x20005FCE,"Off","public"
  2,"zBuffer",391,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",328,0x20005FD2,"Off","public"
  2,"yBuffer",135,0x20005FD4,"Off","public"
  2,"zBuffer",-202,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-76,0x20005FD8,"Off","public"
  2,"yBuffer",31,0x20005FDA,"Off","public"
  2,"zBuffer",117,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",113,0x20005FDE,"Off","public"
  2,"yBuffer",18,0x20005FE0,"Off","public"
  2,"zBuffer",-546,0x20005FE2,"Off","public"
