Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-29,0x20005EDC,"Off","public"
  2,"yBuffer",53,0x20005EDE,"Off","public"
  2,"zBuffer",46,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",21,0x20005EE2,"Off","public"
  2,"yBuffer",22,0x20005EE4,"Off","public"
  2,"zBuffer",45,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-35,0x20005EE8,"Off","public"
  2,"yBuffer",-22,0x20005EEA,"Off","public"
  2,"zBuffer",61,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-31,0x20005EEE,"Off","public"
  2,"yBuffer",-16,0x20005EF0,"Off","public"
  2,"zBuffer",-37,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",25,0x20005EF4,"Off","public"
  2,"yBuffer",-16,0x20005EF6,"Off","public"
  2,"zBuffer",45,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",25,0x20005EFA,"Off","public"
  2,"yBuffer",-15,0x20005EFC,"Off","public"
  2,"zBuffer",296,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-30,0x20005F00,"Off","public"
  2,"yBuffer",49,0x20005F02,"Off","public"
  2,"zBuffer",209,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-277,0x20005F06,"Off","public"
  2,"yBuffer",181,0x20005F08,"Off","public"
  2,"zBuffer",-1638,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-1103,0x20005F0C,"Off","public"
  2,"yBuffer",347,0x20005F0E,"Off","public"
  2,"zBuffer",177,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",5779,0x20005F12,"Off","public"
  2,"yBuffer",1755,0x20005F14,"Off","public"
  2,"zBuffer",-5946,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-6,0x20005F18,"Off","public"
  2,"yBuffer",-697,0x20005F1A,"Off","public"
  2,"zBuffer",2613,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-957,0x20005F1E,"Off","public"
  2,"yBuffer",1040,0x20005F20,"Off","public"
  2,"zBuffer",-1206,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",2621,0x20005F24,"Off","public"
  2,"yBuffer",-528,0x20005F26,"Off","public"
  2,"zBuffer",5938,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",1327,0x20005F2A,"Off","public"
  2,"yBuffer",-3147,0x20005F2C,"Off","public"
  2,"zBuffer",-3075,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",2571,0x20005F30,"Off","public"
  2,"yBuffer",1806,0x20005F32,"Off","public"
  2,"zBuffer",2606,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-735,0x20005F36,"Off","public"
  2,"yBuffer",-2962,0x20005F38,"Off","public"
  2,"zBuffer",-2916,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-1076,0x20005F3C,"Off","public"
  2,"yBuffer",802,0x20005F3E,"Off","public"
  2,"zBuffer",3629,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-4102,0x20005F42,"Off","public"
  2,"yBuffer",-1746,0x20005F44,"Off","public"
  2,"zBuffer",287,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-1536,0x20005F48,"Off","public"
  2,"yBuffer",-1518,0x20005F4A,"Off","public"
  2,"zBuffer",1400,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-1833,0x20005F4E,"Off","public"
  2,"yBuffer",-301,0x20005F50,"Off","public"
  2,"zBuffer",126,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-3333,0x20005F54,"Off","public"
  2,"yBuffer",-252,0x20005F56,"Off","public"
  2,"zBuffer",1955,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-1548,0x20005F5A,"Off","public"
  2,"yBuffer",-425,0x20005F5C,"Off","public"
  2,"zBuffer",-2191,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-332,0x20005F60,"Off","public"
  2,"yBuffer",809,0x20005F62,"Off","public"
  2,"zBuffer",-2742,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-1317,0x20005F66,"Off","public"
  2,"yBuffer",-361,0x20005F68,"Off","public"
  2,"zBuffer",-65,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-1531,0x20005F6C,"Off","public"
  2,"yBuffer",1669,0x20005F6E,"Off","public"
  2,"zBuffer",359,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",578,0x20005F72,"Off","public"
  2,"yBuffer",708,0x20005F74,"Off","public"
  2,"zBuffer",-1231,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-428,0x20005F78,"Off","public"
  2,"yBuffer",1086,0x20005F7A,"Off","public"
  2,"zBuffer",1660,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",491,0x20005F7E,"Off","public"
  2,"yBuffer",1522,0x20005F80,"Off","public"
  2,"zBuffer",-2181,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",2260,0x20005F84,"Off","public"
  2,"yBuffer",922,0x20005F86,"Off","public"
  2,"zBuffer",-282,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1783,0x20005F8A,"Off","public"
  2,"yBuffer",1355,0x20005F8C,"Off","public"
  2,"zBuffer",240,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",705,0x20005F90,"Off","public"
  2,"yBuffer",706,0x20005F92,"Off","public"
  2,"zBuffer",427,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",1832,0x20005F96,"Off","public"
  2,"yBuffer",774,0x20005F98,"Off","public"
  2,"zBuffer",-1605,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-367,0x20005F9C,"Off","public"
  2,"yBuffer",-57,0x20005F9E,"Off","public"
  2,"zBuffer",-121,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",121,0x20005FA2,"Off","public"
  2,"yBuffer",196,0x20005FA4,"Off","public"
  2,"zBuffer",1539,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",119,0x20005FA8,"Off","public"
  2,"yBuffer",116,0x20005FAA,"Off","public"
  2,"zBuffer",1515,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-962,0x20005FAE,"Off","public"
  2,"yBuffer",-377,0x20005FB0,"Off","public"
  2,"zBuffer",-589,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",205,0x20005FB4,"Off","public"
  2,"yBuffer",-559,0x20005FB6,"Off","public"
  2,"zBuffer",-71,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",740,0x20005FBA,"Off","public"
  2,"yBuffer",-431,0x20005FBC,"Off","public"
  2,"zBuffer",-1264,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",224,0x20005FC0,"Off","public"
  2,"yBuffer",-423,0x20005FC2,"Off","public"
  2,"zBuffer",16,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",251,0x20005FC6,"Off","public"
  2,"yBuffer",-623,0x20005FC8,"Off","public"
  2,"zBuffer",-61,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-18,0x20005FCC,"Off","public"
  2,"yBuffer",67,0x20005FCE,"Off","public"
  2,"zBuffer",-1699,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",907,0x20005FD2,"Off","public"
  2,"yBuffer",-35,0x20005FD4,"Off","public"
  2,"zBuffer",278,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-85,0x20005FD8,"Off","public"
  2,"yBuffer",17,0x20005FDA,"Off","public"
  2,"zBuffer",-567,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-477,0x20005FDE,"Off","public"
  2,"yBuffer",462,0x20005FE0,"Off","public"
