Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",37,0x20005EDC,"Off","public"
  2,"yBuffer",-1,0x20005EDE,"Off","public"
  2,"zBuffer",107,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",86,0x20005EE2,"Off","public"
  2,"yBuffer",-84,0x20005EE4,"Off","public"
  2,"zBuffer",150,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",18,0x20005EE8,"Off","public"
  2,"yBuffer",-63,0x20005EEA,"Off","public"
  2,"zBuffer",114,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",18,0x20005EEE,"Off","public"
  2,"yBuffer",-61,0x20005EF0,"Off","public"
  2,"zBuffer",-139,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",3,0x20005EF4,"Off","public"
  2,"yBuffer",-162,0x20005EF6,"Off","public"
  2,"zBuffer",102,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",58,0x20005EFA,"Off","public"
  2,"yBuffer",-379,0x20005EFC,"Off","public"
  2,"zBuffer",107,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",512,0x20005F00,"Off","public"
  2,"yBuffer",-523,0x20005F02,"Off","public"
  2,"zBuffer",-167,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",833,0x20005F06,"Off","public"
  2,"yBuffer",-1968,0x20005F08,"Off","public"
  2,"zBuffer",612,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",2238,0x20005F0C,"Off","public"
  2,"yBuffer",-2418,0x20005F0E,"Off","public"
  2,"zBuffer",2641,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3354,0x20005F12,"Off","public"
  2,"yBuffer",-2792,0x20005F14,"Off","public"
  2,"zBuffer",966,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",4429,0x20005F18,"Off","public"
  2,"yBuffer",-3600,0x20005F1A,"Off","public"
  2,"zBuffer",-197,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",6178,0x20005F1E,"Off","public"
  2,"yBuffer",-2645,0x20005F20,"Off","public"
  2,"zBuffer",1031,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",3682,0x20005F24,"Off","public"
  2,"yBuffer",-1841,0x20005F26,"Off","public"
  2,"zBuffer",4302,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",5146,0x20005F2A,"Off","public"
  2,"yBuffer",-148,0x20005F2C,"Off","public"
  2,"zBuffer",2183,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",4903,0x20005F30,"Off","public"
  2,"yBuffer",1800,0x20005F32,"Off","public"
  2,"zBuffer",706,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",1455,0x20005F36,"Off","public"
  2,"yBuffer",3796,0x20005F38,"Off","public"
  2,"zBuffer",-1138,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-1357,0x20005F3C,"Off","public"
  2,"yBuffer",4112,0x20005F3E,"Off","public"
  2,"zBuffer",-88,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-3050,0x20005F42,"Off","public"
  2,"yBuffer",3683,0x20005F44,"Off","public"
  2,"zBuffer",2870,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-5812,0x20005F48,"Off","public"
  2,"yBuffer",2413,0x20005F4A,"Off","public"
  2,"zBuffer",215,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-7732,0x20005F4E,"Off","public"
  2,"yBuffer",3218,0x20005F50,"Off","public"
  2,"zBuffer",-2288,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-7488,0x20005F54,"Off","public"
  2,"yBuffer",1437,0x20005F56,"Off","public"
  2,"zBuffer",-3365,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-8532,0x20005F5A,"Off","public"
  2,"yBuffer",3101,0x20005F5C,"Off","public"
  2,"zBuffer",-2584,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-10497,0x20005F60,"Off","public"
  2,"yBuffer",2463,0x20005F62,"Off","public"
  2,"zBuffer",-2458,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-11068,0x20005F66,"Off","public"
  2,"yBuffer",885,0x20005F68,"Off","public"
  2,"zBuffer",1307,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-6500,0x20005F6C,"Off","public"
  2,"yBuffer",1168,0x20005F6E,"Off","public"
  2,"zBuffer",1674,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-4758,0x20005F72,"Off","public"
  2,"yBuffer",-142,0x20005F74,"Off","public"
  2,"zBuffer",2732,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-1073,0x20005F78,"Off","public"
  2,"yBuffer",-1508,0x20005F7A,"Off","public"
  2,"zBuffer",-511,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-825,0x20005F7E,"Off","public"
  2,"yBuffer",-263,0x20005F80,"Off","public"
  2,"zBuffer",1357,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",2797,0x20005F84,"Off","public"
  2,"yBuffer",-598,0x20005F86,"Off","public"
  2,"zBuffer",-627,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1870,0x20005F8A,"Off","public"
  2,"yBuffer",257,0x20005F8C,"Off","public"
  2,"zBuffer",2094,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",122,0x20005F90,"Off","public"
  2,"yBuffer",-198,0x20005F92,"Off","public"
  2,"zBuffer",-2220,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",3274,0x20005F96,"Off","public"
  2,"yBuffer",-1104,0x20005F98,"Off","public"
  2,"zBuffer",-452,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",574,0x20005F9C,"Off","public"
  2,"yBuffer",-1331,0x20005F9E,"Off","public"
  2,"zBuffer",-2787,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",3246,0x20005FA2,"Off","public"
  2,"yBuffer",-1995,0x20005FA4,"Off","public"
  2,"zBuffer",-3038,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",4828,0x20005FA8,"Off","public"
  2,"yBuffer",-1834,0x20005FAA,"Off","public"
  2,"zBuffer",-4978,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",4044,0x20005FAE,"Off","public"
  2,"yBuffer",-2308,0x20005FB0,"Off","public"
  2,"zBuffer",-4326,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",3981,0x20005FB4,"Off","public"
  2,"yBuffer",-2434,0x20005FB6,"Off","public"
  2,"zBuffer",-4257,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",4837,0x20005FBA,"Off","public"
  2,"yBuffer",-1922,0x20005FBC,"Off","public"
  2,"zBuffer",-2463,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",6352,0x20005FC0,"Off","public"
  2,"yBuffer",-2404,0x20005FC2,"Off","public"
  2,"zBuffer",-5162,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",2872,0x20005FC6,"Off","public"
  2,"yBuffer",-2031,0x20005FC8,"Off","public"
  2,"zBuffer",-2921,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",4339,0x20005FCC,"Off","public"
  2,"yBuffer",-1746,0x20005FCE,"Off","public"
  2,"zBuffer",-4051,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",4232,0x20005FD2,"Off","public"
  2,"yBuffer",-1763,0x20005FD4,"Off","public"
  2,"zBuffer",-3987,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",3495,0x20005FD8,"Off","public"
  2,"yBuffer",-521,0x20005FDA,"Off","public"
  2,"zBuffer",-3766,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
