Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",53,0x20005EDC,"Off","public"
  2,"yBuffer",46,0x20005EDE,"Off","public"
  2,"zBuffer",-34,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",0,0x20005EE2,"Off","public"
  2,"yBuffer",73,0x20005EE4,"Off","public"
  2,"zBuffer",14,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",29,0x20005EE8,"Off","public"
  2,"yBuffer",16,0x20005EEA,"Off","public"
  2,"zBuffer",-47,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-43,0x20005EEE,"Off","public"
  2,"yBuffer",97,0x20005EF0,"Off","public"
  2,"zBuffer",-42,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-22,0x20005EF4,"Off","public"
  2,"yBuffer",55,0x20005EF6,"Off","public"
  2,"zBuffer",35,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-17,0x20005EFA,"Off","public"
  2,"yBuffer",16,0x20005EFC,"Off","public"
  2,"zBuffer",54,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-10,0x20005F00,"Off","public"
  2,"yBuffer",-37,0x20005F02,"Off","public"
  2,"zBuffer",-38,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-16,0x20005F06,"Off","public"
  2,"yBuffer",-51,0x20005F08,"Off","public"
  2,"zBuffer",60,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-696,0x20005F0C,"Off","public"
  2,"yBuffer",-35,0x20005F0E,"Off","public"
  2,"zBuffer",2116,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-14134,0x20005F12,"Off","public"
  2,"yBuffer",-2668,0x20005F14,"Off","public"
  2,"zBuffer",-2921,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-10447,0x20005F18,"Off","public"
  2,"yBuffer",3557,0x20005F1A,"Off","public"
  2,"zBuffer",-31605,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",11090,0x20005F1E,"Off","public"
  2,"yBuffer",-9531,0x20005F20,"Off","public"
  2,"zBuffer",-31110,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",3823,0x20005F24,"Off","public"
  2,"yBuffer",-2846,0x20005F26,"Off","public"
  2,"zBuffer",-19191,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",613,0x20005F2A,"Off","public"
  2,"yBuffer",-14034,0x20005F2C,"Off","public"
  2,"zBuffer",-6510,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-1634,0x20005F30,"Off","public"
  2,"yBuffer",6002,0x20005F32,"Off","public"
  2,"zBuffer",-31264,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-14912,0x20005F36,"Off","public"
  2,"yBuffer",9473,0x20005F38,"Off","public"
  2,"zBuffer",32237,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",2406,0x20005F3C,"Off","public"
  2,"yBuffer",5711,0x20005F3E,"Off","public"
  2,"zBuffer",-31259,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",6347,0x20005F42,"Off","public"
  2,"yBuffer",-4869,0x20005F44,"Off","public"
  2,"zBuffer",-23376,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-9916,0x20005F48,"Off","public"
  2,"yBuffer",5709,0x20005F4A,"Off","public"
  2,"zBuffer",831,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",1233,0x20005F4E,"Off","public"
  2,"yBuffer",1488,0x20005F50,"Off","public"
  2,"zBuffer",-31461,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",5636,0x20005F54,"Off","public"
  2,"yBuffer",6265,0x20005F56,"Off","public"
  2,"zBuffer",-31993,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",15609,0x20005F5A,"Off","public"
  2,"yBuffer",1631,0x20005F5C,"Off","public"
  2,"zBuffer",205,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",15365,0x20005F60,"Off","public"
  2,"yBuffer",1621,0x20005F62,"Off","public"
  2,"zBuffer",202,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",2845,0x20005F66,"Off","public"
  2,"yBuffer",4882,0x20005F68,"Off","public"
  2,"zBuffer",23370,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-9588,0x20005F6C,"Off","public"
  2,"yBuffer",2544,0x20005F6E,"Off","public"
  2,"zBuffer",11941,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",8505,0x20005F72,"Off","public"
  2,"yBuffer",-558,0x20005F74,"Off","public"
  2,"zBuffer",30866,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",12908,0x20005F78,"Off","public"
  2,"yBuffer",-548,0x20005F7A,"Off","public"
  2,"zBuffer",15264,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",12637,0x20005F7E,"Off","public"
  2,"yBuffer",-1228,0x20005F80,"Off","public"
  2,"zBuffer",15100,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",5764,0x20005F84,"Off","public"
  2,"yBuffer",6208,0x20005F86,"Off","public"
  2,"zBuffer",7703,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",2009,0x20005F8A,"Off","public"
  2,"yBuffer",3812,0x20005F8C,"Off","public"
  2,"zBuffer",11091,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-2123,0x20005F90,"Off","public"
  2,"yBuffer",1210,0x20005F92,"Off","public"
  2,"zBuffer",9698,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-1221,0x20005F96,"Off","public"
  2,"yBuffer",3282,0x20005F98,"Off","public"
  2,"zBuffer",5789,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",4021,0x20005F9C,"Off","public"
  2,"yBuffer",1790,0x20005F9E,"Off","public"
  2,"zBuffer",-1000,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",4408,0x20005FA2,"Off","public"
  2,"yBuffer",4883,0x20005FA4,"Off","public"
  2,"zBuffer",1731,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-1825,0x20005FA8,"Off","public"
  2,"yBuffer",3565,0x20005FAA,"Off","public"
  2,"zBuffer",-792,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",1117,0x20005FAE,"Off","public"
  2,"yBuffer",3897,0x20005FB0,"Off","public"
  2,"zBuffer",-6107,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-625,0x20005FB4,"Off","public"
  2,"yBuffer",2329,0x20005FB6,"Off","public"
  2,"zBuffer",-8398,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-4924,0x20005FBA,"Off","public"
  2,"yBuffer",2137,0x20005FBC,"Off","public"
  2,"zBuffer",-3283,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-1457,0x20005FC0,"Off","public"
  2,"yBuffer",3880,0x20005FC2,"Off","public"
  2,"zBuffer",2123,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-2354,0x20005FC6,"Off","public"
  2,"yBuffer",1959,0x20005FC8,"Off","public"
  2,"zBuffer",-4330,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-2365,0x20005FCC,"Off","public"
  2,"yBuffer",1968,0x20005FCE,"Off","public"
  2,"zBuffer",-2529,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-315,0x20005FD2,"Off","public"
  2,"yBuffer",801,0x20005FD4,"Off","public"
  2,"zBuffer",-8097,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-2499,0x20005FD8,"Off","public"
  2,"yBuffer",1168,0x20005FDA,"Off","public"
  2,"zBuffer",-2188,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
