Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-1880,0x20005EDC,"Off","public"
  2,"yBuffer",-1457,0x20005EDE,"Off","public"
  2,"zBuffer",-151,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-130,0x20005EE2,"Off","public"
  2,"yBuffer",-1030,0x20005EE4,"Off","public"
  2,"zBuffer",-88,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-349,0x20005EE8,"Off","public"
  2,"yBuffer",1147,0x20005EEA,"Off","public"
  2,"zBuffer",320,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-2702,0x20005EEE,"Off","public"
  2,"yBuffer",190,0x20005EF0,"Off","public"
  2,"zBuffer",438,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",3171,0x20005EF4,"Off","public"
  2,"yBuffer",-1207,0x20005EF6,"Off","public"
  2,"zBuffer",-1838,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-2189,0x20005EFA,"Off","public"
  2,"yBuffer",1142,0x20005EFC,"Off","public"
  2,"zBuffer",588,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-2021,0x20005F00,"Off","public"
  2,"yBuffer",254,0x20005F02,"Off","public"
  2,"zBuffer",488,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",2489,0x20005F06,"Off","public"
  2,"yBuffer",775,0x20005F08,"Off","public"
  2,"zBuffer",-1163,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",497,0x20005F0C,"Off","public"
  2,"yBuffer",-282,0x20005F0E,"Off","public"
  2,"zBuffer",-1518,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-3541,0x20005F12,"Off","public"
  2,"yBuffer",773,0x20005F14,"Off","public"
  2,"zBuffer",868,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",1529,0x20005F18,"Off","public"
  2,"yBuffer",557,0x20005F1A,"Off","public"
  2,"zBuffer",836,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",780,0x20005F1E,"Off","public"
  2,"yBuffer",-1056,0x20005F20,"Off","public"
  2,"zBuffer",-1535,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-1859,0x20005F24,"Off","public"
  2,"yBuffer",446,0x20005F26,"Off","public"
  2,"zBuffer",701,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-493,0x20005F2A,"Off","public"
  2,"yBuffer",-1171,0x20005F2C,"Off","public"
  2,"zBuffer",392,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",822,0x20005F30,"Off","public"
  2,"yBuffer",-1697,0x20005F32,"Off","public"
  2,"zBuffer",496,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-900,0x20005F36,"Off","public"
  2,"yBuffer",-1392,0x20005F38,"Off","public"
  2,"zBuffer",-472,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-1046,0x20005F3C,"Off","public"
  2,"yBuffer",-719,0x20005F3E,"Off","public"
  2,"zBuffer",1634,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",740,0x20005F42,"Off","public"
  2,"yBuffer",-2045,0x20005F44,"Off","public"
  2,"zBuffer",-845,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",268,0x20005F48,"Off","public"
  2,"yBuffer",-694,0x20005F4A,"Off","public"
  2,"zBuffer",905,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",46,0x20005F4E,"Off","public"
  2,"yBuffer",-956,0x20005F50,"Off","public"
  2,"zBuffer",59,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",1501,0x20005F54,"Off","public"
  2,"yBuffer",-1135,0x20005F56,"Off","public"
  2,"zBuffer",1025,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-689,0x20005F5A,"Off","public"
  2,"yBuffer",-913,0x20005F5C,"Off","public"
  2,"zBuffer",446,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",834,0x20005F60,"Off","public"
  2,"yBuffer",-142,0x20005F62,"Off","public"
  2,"zBuffer",469,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",754,0x20005F66,"Off","public"
  2,"yBuffer",-265,0x20005F68,"Off","public"
  2,"zBuffer",462,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",339,0x20005F6C,"Off","public"
  2,"yBuffer",-1210,0x20005F6E,"Off","public"
  2,"zBuffer",-1385,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",265,0x20005F72,"Off","public"
  2,"yBuffer",-318,0x20005F74,"Off","public"
  2,"zBuffer",190,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-731,0x20005F78,"Off","public"
  2,"yBuffer",-28,0x20005F7A,"Off","public"
  2,"zBuffer",1043,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-719,0x20005F7E,"Off","public"
  2,"yBuffer",-27,0x20005F80,"Off","public"
  2,"zBuffer",-232,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",763,0x20005F84,"Off","public"
  2,"yBuffer",-244,0x20005F86,"Off","public"
  2,"zBuffer",-349,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1336,0x20005F8A,"Off","public"
  2,"yBuffer",-529,0x20005F8C,"Off","public"
  2,"zBuffer",310,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-1775,0x20005F90,"Off","public"
  2,"yBuffer",136,0x20005F92,"Off","public"
  2,"zBuffer",1435,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",406,0x20005F96,"Off","public"
  2,"yBuffer",-766,0x20005F98,"Off","public"
  2,"zBuffer",940,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",1955,0x20005F9C,"Off","public"
  2,"yBuffer",-666,0x20005F9E,"Off","public"
  2,"zBuffer",-428,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1381,0x20005FA2,"Off","public"
  2,"yBuffer",-640,0x20005FA4,"Off","public"
  2,"zBuffer",764,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-112,0x20005FA8,"Off","public"
  2,"yBuffer",-651,0x20005FAA,"Off","public"
  2,"zBuffer",-177,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",2387,0x20005FAE,"Off","public"
  2,"yBuffer",-1349,0x20005FB0,"Off","public"
  2,"zBuffer",-303,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-31,0x20005FB4,"Off","public"
  2,"yBuffer",-2057,0x20005FB6,"Off","public"
  2,"zBuffer",215,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-573,0x20005FBA,"Off","public"
  2,"yBuffer",-668,0x20005FBC,"Off","public"
  2,"zBuffer",723,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",1250,0x20005FC0,"Off","public"
  2,"yBuffer",-1655,0x20005FC2,"Off","public"
  2,"zBuffer",175,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",526,0x20005FC6,"Off","public"
  2,"yBuffer",-1029,0x20005FC8,"Off","public"
  2,"zBuffer",780,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-952,0x20005FCC,"Off","public"
  2,"yBuffer",-1001,0x20005FCE,"Off","public"
  2,"zBuffer",1014,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",297,0x20005FD2,"Off","public"
  2,"yBuffer",-995,0x20005FD4,"Off","public"
  2,"zBuffer",310,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",319,0x20005FD8,"Off","public"
  2,"yBuffer",-467,0x20005FDA,"Off","public"
  2,"zBuffer",184,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-1492,0x20005FDE,"Off","public"
  2,"yBuffer",-499,0x20005FE0,"Off","public"
