Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",48,0x20005EDC,"Off","public"
  2,"yBuffer",-95,0x20005EDE,"Off","public"
  2,"zBuffer",32,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-7,0x20005EE2,"Off","public"
  2,"yBuffer",69,0x20005EE4,"Off","public"
  2,"zBuffer",6,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",6,0x20005EE8,"Off","public"
  2,"yBuffer",24,0x20005EEA,"Off","public"
  2,"zBuffer",86,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",40,0x20005EEE,"Off","public"
  2,"yBuffer",32,0x20005EF0,"Off","public"
  2,"zBuffer",8,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",74,0x20005EF4,"Off","public"
  2,"yBuffer",-6,0x20005EF6,"Off","public"
  2,"zBuffer",2,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-67,0x20005EFA,"Off","public"
  2,"yBuffer",-5,0x20005EFC,"Off","public"
  2,"zBuffer",-55,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",19,0x20005F00,"Off","public"
  2,"yBuffer",-29,0x20005F02,"Off","public"
  2,"zBuffer",-15,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",27,0x20005F06,"Off","public"
  2,"yBuffer",58,0x20005F08,"Off","public"
  2,"zBuffer",-78,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",114,0x20005F0C,"Off","public"
  2,"yBuffer",119,0x20005F0E,"Off","public"
  2,"zBuffer",-971,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-4423,0x20005F12,"Off","public"
  2,"yBuffer",117,0x20005F14,"Off","public"
  2,"zBuffer",-8877,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-4196,0x20005F18,"Off","public"
  2,"yBuffer",1090,0x20005F1A,"Off","public"
  2,"zBuffer",-8737,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",3070,0x20005F1E,"Off","public"
  2,"yBuffer",1313,0x20005F20,"Off","public"
  2,"zBuffer",-29782,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-2811,0x20005F24,"Off","public"
  2,"yBuffer",-2501,0x20005F26,"Off","public"
  2,"zBuffer",-30861,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-11106,0x20005F2A,"Off","public"
  2,"yBuffer",15107,0x20005F2C,"Off","public"
  2,"zBuffer",-30378,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",21430,0x20005F30,"Off","public"
  2,"yBuffer",-6502,0x20005F32,"Off","public"
  2,"zBuffer",-29902,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",8225,0x20005F36,"Off","public"
  2,"yBuffer",4017,0x20005F38,"Off","public"
  2,"zBuffer",-28801,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-8229,0x20005F3C,"Off","public"
  2,"yBuffer",1547,0x20005F3E,"Off","public"
  2,"zBuffer",31466,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-592,0x20005F42,"Off","public"
  2,"yBuffer",1681,0x20005F44,"Off","public"
  2,"zBuffer",27741,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",3972,0x20005F48,"Off","public"
  2,"yBuffer",-1105,0x20005F4A,"Off","public"
  2,"zBuffer",-30952,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-15643,0x20005F4E,"Off","public"
  2,"yBuffer",-2596,0x20005F50,"Off","public"
  2,"zBuffer",-31492,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-10131,0x20005F54,"Off","public"
  2,"yBuffer",5017,0x20005F56,"Off","public"
  2,"zBuffer",-32024,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-1143,0x20005F5A,"Off","public"
  2,"yBuffer",-913,0x20005F5C,"Off","public"
  2,"zBuffer",14723,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",30107,0x20005F60,"Off","public"
  2,"yBuffer",7214,0x20005F62,"Off","public"
  2,"zBuffer",11231,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-2823,0x20005F66,"Off","public"
  2,"yBuffer",-2615,0x20005F68,"Off","public"
  2,"zBuffer",-4670,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-15645,0x20005F6C,"Off","public"
  2,"yBuffer",6960,0x20005F6E,"Off","public"
  2,"zBuffer",29113,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1331,0x20005F72,"Off","public"
  2,"yBuffer",1878,0x20005F74,"Off","public"
  2,"zBuffer",32202,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",2329,0x20005F78,"Off","public"
  2,"yBuffer",4325,0x20005F7A,"Off","public"
  2,"zBuffer",432,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",12577,0x20005F7E,"Off","public"
  2,"yBuffer",-4084,0x20005F80,"Off","public"
  2,"zBuffer",9107,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-1026,0x20005F84,"Off","public"
  2,"yBuffer",960,0x20005F86,"Off","public"
  2,"zBuffer",18903,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-7851,0x20005F8A,"Off","public"
  2,"yBuffer",-663,0x20005F8C,"Off","public"
  2,"zBuffer",9654,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2700,0x20005F90,"Off","public"
  2,"yBuffer",-880,0x20005F92,"Off","public"
  2,"zBuffer",9398,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",9091,0x20005F96,"Off","public"
  2,"yBuffer",-2705,0x20005F98,"Off","public"
  2,"zBuffer",1248,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",5914,0x20005F9C,"Off","public"
  2,"yBuffer",-477,0x20005F9E,"Off","public"
  2,"zBuffer",3494,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1312,0x20005FA2,"Off","public"
  2,"yBuffer",-1656,0x20005FA4,"Off","public"
  2,"zBuffer",-11892,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",1593,0x20005FA8,"Off","public"
  2,"yBuffer",-2645,0x20005FAA,"Off","public"
  2,"zBuffer",-18159,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",8552,0x20005FAE,"Off","public"
  2,"yBuffer",-3157,0x20005FB0,"Off","public"
  2,"zBuffer",-1947,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",663,0x20005FB4,"Off","public"
  2,"yBuffer",-540,0x20005FB6,"Off","public"
  2,"zBuffer",-2691,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",2273,0x20005FBA,"Off","public"
  2,"yBuffer",-4792,0x20005FBC,"Off","public"
  2,"zBuffer",452,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",2210,0x20005FC0,"Off","public"
  2,"yBuffer",256,0x20005FC2,"Off","public"
  2,"zBuffer",-6889,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",8245,0x20005FC6,"Off","public"
  2,"yBuffer",-1942,0x20005FC8,"Off","public"
  2,"zBuffer",-8954,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-1513,0x20005FCC,"Off","public"
  2,"yBuffer",-76,0x20005FCE,"Off","public"
  2,"zBuffer",-10595,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1412,0x20005FD2,"Off","public"
  2,"yBuffer",-2777,0x20005FD4,"Off","public"
  2,"zBuffer",276,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",3119,0x20005FD8,"Off","public"
  2,"yBuffer",-4574,0x20005FDA,"Off","public"
  2,"zBuffer",5589,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
