Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",44,0x20005EDC,"Off","public"
  2,"yBuffer",94,0x20005EDE,"Off","public"
  2,"zBuffer",109,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",68,0x20005EE2,"Off","public"
  2,"yBuffer",22,0x20005EE4,"Off","public"
  2,"zBuffer",-35,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",35,0x20005EE8,"Off","public"
  2,"yBuffer",51,0x20005EEA,"Off","public"
  2,"zBuffer",-43,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",121,0x20005EEE,"Off","public"
  2,"yBuffer",-87,0x20005EF0,"Off","public"
  2,"zBuffer",-39,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",73,0x20005EF4,"Off","public"
  2,"yBuffer",100,0x20005EF6,"Off","public"
  2,"zBuffer",110,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",48,0x20005EFA,"Off","public"
  2,"yBuffer",-12,0x20005EFC,"Off","public"
  2,"zBuffer",-27,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",111,0x20005F00,"Off","public"
  2,"yBuffer",20,0x20005F02,"Off","public"
  2,"zBuffer",32,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",22,0x20005F06,"Off","public"
  2,"yBuffer",-47,0x20005F08,"Off","public"
  2,"zBuffer",79,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-422,0x20005F0C,"Off","public"
  2,"yBuffer",-49,0x20005F0E,"Off","public"
  2,"zBuffer",325,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",878,0x20005F12,"Off","public"
  2,"yBuffer",-468,0x20005F14,"Off","public"
  2,"zBuffer",3676,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",1044,0x20005F18,"Off","public"
  2,"yBuffer",-615,0x20005F1A,"Off","public"
  2,"zBuffer",7025,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",1242,0x20005F1E,"Off","public"
  2,"yBuffer",3259,0x20005F20,"Off","public"
  2,"zBuffer",1002,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",639,0x20005F24,"Off","public"
  2,"yBuffer",321,0x20005F26,"Off","public"
  2,"zBuffer",1017,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-287,0x20005F2A,"Off","public"
  2,"yBuffer",764,0x20005F2C,"Off","public"
  2,"zBuffer",-6889,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-1098,0x20005F30,"Off","public"
  2,"yBuffer",408,0x20005F32,"Off","public"
  2,"zBuffer",-11786,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",3650,0x20005F36,"Off","public"
  2,"yBuffer",-1321,0x20005F38,"Off","public"
  2,"zBuffer",-5415,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-555,0x20005F3C,"Off","public"
  2,"yBuffer",845,0x20005F3E,"Off","public"
  2,"zBuffer",2564,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-1586,0x20005F42,"Off","public"
  2,"yBuffer",-39,0x20005F44,"Off","public"
  2,"zBuffer",911,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",1828,0x20005F48,"Off","public"
  2,"yBuffer",-541,0x20005F4A,"Off","public"
  2,"zBuffer",-2659,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",1799,0x20005F4E,"Off","public"
  2,"yBuffer",-661,0x20005F50,"Off","public"
  2,"zBuffer",-2616,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",94,0x20005F54,"Off","public"
  2,"yBuffer",968,0x20005F56,"Off","public"
  2,"zBuffer",1943,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-1504,0x20005F5A,"Off","public"
  2,"yBuffer",-231,0x20005F5C,"Off","public"
  2,"zBuffer",3158,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-540,0x20005F60,"Off","public"
  2,"yBuffer",-19,0x20005F62,"Off","public"
  2,"zBuffer",849,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",3752,0x20005F66,"Off","public"
  2,"yBuffer",-18,0x20005F68,"Off","public"
  2,"zBuffer",-3896,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",3891,0x20005F6C,"Off","public"
  2,"yBuffer",-785,0x20005F6E,"Off","public"
  2,"zBuffer",-3834,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-4452,0x20005F72,"Off","public"
  2,"yBuffer",37,0x20005F74,"Off","public"
  2,"zBuffer",4653,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",965,0x20005F78,"Off","public"
  2,"yBuffer",501,0x20005F7A,"Off","public"
  2,"zBuffer",1596,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-400,0x20005F7E,"Off","public"
  2,"yBuffer",153,0x20005F80,"Off","public"
  2,"zBuffer",6626,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-393,0x20005F84,"Off","public"
  2,"yBuffer",151,0x20005F86,"Off","public"
  2,"zBuffer",222,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-2400,0x20005F8A,"Off","public"
  2,"yBuffer",683,0x20005F8C,"Off","public"
  2,"zBuffer",262,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-748,0x20005F90,"Off","public"
  2,"yBuffer",125,0x20005F92,"Off","public"
  2,"zBuffer",1742,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-1514,0x20005F96,"Off","public"
  2,"yBuffer",1223,0x20005F98,"Off","public"
  2,"zBuffer",4274,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1944,0x20005F9C,"Off","public"
  2,"yBuffer",83,0x20005F9E,"Off","public"
  2,"zBuffer",2583,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",1390,0x20005FA2,"Off","public"
  2,"yBuffer",453,0x20005FA4,"Off","public"
  2,"zBuffer",-6231,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",87,0x20005FA8,"Off","public"
  2,"yBuffer",-640,0x20005FAA,"Off","public"
  2,"zBuffer",-4914,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-138,0x20005FAE,"Off","public"
  2,"yBuffer",375,0x20005FB0,"Off","public"
  2,"zBuffer",-899,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1019,0x20005FB4,"Off","public"
  2,"yBuffer",-526,0x20005FB6,"Off","public"
  2,"zBuffer",-1700,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1681,0x20005FBA,"Off","public"
  2,"yBuffer",648,0x20005FBC,"Off","public"
  2,"zBuffer",-3465,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",767,0x20005FC0,"Off","public"
  2,"yBuffer",187,0x20005FC2,"Off","public"
  2,"zBuffer",-2431,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-224,0x20005FC6,"Off","public"
  2,"yBuffer",-154,0x20005FC8,"Off","public"
  2,"zBuffer",252,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-1283,0x20005FCC,"Off","public"
  2,"yBuffer",-721,0x20005FCE,"Off","public"
  2,"zBuffer",1180,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",789,0x20005FD2,"Off","public"
  2,"yBuffer",-664,0x20005FD4,"Off","public"
  2,"zBuffer",-626,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",1876,0x20005FD8,"Off","public"
  2,"yBuffer",-740,0x20005FDA,"Off","public"
  2,"zBuffer",342,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",754,0x20005FDE,"Off","public"
  2,"yBuffer",-1032,0x20005FE0,"Off","public"
