Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-16,0x20005EDC,"Off","public"
  2,"yBuffer",17,0x20005EDE,"Off","public"
  2,"zBuffer",10,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",0,0x20005EE2,"Off","public"
  2,"yBuffer",-8,0x20005EE4,"Off","public"
  2,"zBuffer",2,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-5,0x20005EE8,"Off","public"
  2,"yBuffer",-13,0x20005EEA,"Off","public"
  2,"zBuffer",-1,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",5,0x20005EEE,"Off","public"
  2,"yBuffer",28,0x20005EF0,"Off","public"
  2,"zBuffer",-35,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-7,0x20005EF4,"Off","public"
  2,"yBuffer",52,0x20005EF6,"Off","public"
  2,"zBuffer",21,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",138,0x20005EFA,"Off","public"
  2,"yBuffer",-172,0x20005EFC,"Off","public"
  2,"zBuffer",-30,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",542,0x20005F00,"Off","public"
  2,"yBuffer",-344,0x20005F02,"Off","public"
  2,"zBuffer",177,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",791,0x20005F06,"Off","public"
  2,"yBuffer",-495,0x20005F08,"Off","public"
  2,"zBuffer",253,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",725,0x20005F0C,"Off","public"
  2,"yBuffer",-1099,0x20005F0E,"Off","public"
  2,"zBuffer",285,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3290,0x20005F12,"Off","public"
  2,"yBuffer",-4244,0x20005F14,"Off","public"
  2,"zBuffer",501,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",5869,0x20005F18,"Off","public"
  2,"yBuffer",-5427,0x20005F1A,"Off","public"
  2,"zBuffer",194,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",6996,0x20005F1E,"Off","public"
  2,"yBuffer",-5827,0x20005F20,"Off","public"
  2,"zBuffer",528,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",4002,0x20005F24,"Off","public"
  2,"yBuffer",-4049,0x20005F26,"Off","public"
  2,"zBuffer",903,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",5805,0x20005F2A,"Off","public"
  2,"yBuffer",-1429,0x20005F2C,"Off","public"
  2,"zBuffer",3043,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",3843,0x20005F30,"Off","public"
  2,"yBuffer",5434,0x20005F32,"Off","public"
  2,"zBuffer",3901,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-2489,0x20005F36,"Off","public"
  2,"yBuffer",9069,0x20005F38,"Off","public"
  2,"zBuffer",3328,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-4819,0x20005F3C,"Off","public"
  2,"yBuffer",8598,0x20005F3E,"Off","public"
  2,"zBuffer",2399,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-3635,0x20005F42,"Off","public"
  2,"yBuffer",7026,0x20005F44,"Off","public"
  2,"zBuffer",3226,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-2461,0x20005F48,"Off","public"
  2,"yBuffer",4177,0x20005F4A,"Off","public"
  2,"zBuffer",-694,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-5719,0x20005F4E,"Off","public"
  2,"yBuffer",2903,0x20005F50,"Off","public"
  2,"zBuffer",2574,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-6527,0x20005F54,"Off","public"
  2,"yBuffer",1656,0x20005F56,"Off","public"
  2,"zBuffer",3386,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-3132,0x20005F5A,"Off","public"
  2,"yBuffer",976,0x20005F5C,"Off","public"
  2,"zBuffer",1952,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-4991,0x20005F60,"Off","public"
  2,"yBuffer",-864,0x20005F62,"Off","public"
  2,"zBuffer",-1425,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-3909,0x20005F66,"Off","public"
  2,"yBuffer",-851,0x20005F68,"Off","public"
  2,"zBuffer",1836,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-4551,0x20005F6C,"Off","public"
  2,"yBuffer",-580,0x20005F6E,"Off","public"
  2,"zBuffer",1038,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-2809,0x20005F72,"Off","public"
  2,"yBuffer",-316,0x20005F74,"Off","public"
  2,"zBuffer",-522,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-3434,0x20005F78,"Off","public"
  2,"yBuffer",-2274,0x20005F7A,"Off","public"
  2,"zBuffer",-1720,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-3199,0x20005F7E,"Off","public"
  2,"yBuffer",-506,0x20005F80,"Off","public"
  2,"zBuffer",-2263,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-2764,0x20005F84,"Off","public"
  2,"yBuffer",-2677,0x20005F86,"Off","public"
  2,"zBuffer",1322,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-1760,0x20005F8A,"Off","public"
  2,"yBuffer",-2024,0x20005F8C,"Off","public"
  2,"zBuffer",-1401,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-1793,0x20005F90,"Off","public"
  2,"yBuffer",-1589,0x20005F92,"Off","public"
  2,"zBuffer",-5665,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-1751,0x20005F96,"Off","public"
  2,"yBuffer",-2196,0x20005F98,"Off","public"
  2,"zBuffer",-4915,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",883,0x20005F9C,"Off","public"
  2,"yBuffer",-2290,0x20005F9E,"Off","public"
  2,"zBuffer",-3400,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",2132,0x20005FA2,"Off","public"
  2,"yBuffer",-1356,0x20005FA4,"Off","public"
  2,"zBuffer",-4526,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",1261,0x20005FA8,"Off","public"
  2,"yBuffer",-836,0x20005FAA,"Off","public"
  2,"zBuffer",-5294,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",1241,0x20005FAE,"Off","public"
  2,"yBuffer",-570,0x20005FB0,"Off","public"
  2,"zBuffer",-1824,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1377,0x20005FB4,"Off","public"
  2,"yBuffer",-650,0x20005FB6,"Off","public"
  2,"zBuffer",-1795,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",5578,0x20005FBA,"Off","public"
  2,"yBuffer",-1868,0x20005FBC,"Off","public"
  2,"zBuffer",-4329,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",2982,0x20005FC0,"Off","public"
  2,"yBuffer",-1615,0x20005FC2,"Off","public"
  2,"zBuffer",-2620,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",3360,0x20005FC6,"Off","public"
  2,"yBuffer",-840,0x20005FC8,"Off","public"
  2,"zBuffer",-4627,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",3308,0x20005FCC,"Off","public"
  2,"yBuffer",-826,0x20005FCE,"Off","public"
  2,"zBuffer",-3546,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",3099,0x20005FD2,"Off","public"
  2,"yBuffer",-333,0x20005FD4,"Off","public"
  2,"zBuffer",-3575,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",3224,0x20005FD8,"Off","public"
  2,"yBuffer",-43,0x20005FDA,"Off","public"
  2,"zBuffer",-3137,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
