Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",194,0x20005EDC,"Off","public"
  2,"yBuffer",7,0x20005EDE,"Off","public"
  2,"zBuffer",-11,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",45,0x20005EE2,"Off","public"
  2,"yBuffer",64,0x20005EE4,"Off","public"
  2,"zBuffer",0,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-5,0x20005EE8,"Off","public"
  2,"yBuffer",21,0x20005EEA,"Off","public"
  2,"zBuffer",13,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-2,0x20005EEE,"Off","public"
  2,"yBuffer",-79,0x20005EF0,"Off","public"
  2,"zBuffer",-60,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",16,0x20005EF4,"Off","public"
  2,"yBuffer",50,0x20005EF6,"Off","public"
  2,"zBuffer",-51,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",48,0x20005EFA,"Off","public"
  2,"yBuffer",32,0x20005EFC,"Off","public"
  2,"zBuffer",89,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",33,0x20005F00,"Off","public"
  2,"yBuffer",111,0x20005F02,"Off","public"
  2,"zBuffer",109,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",38,0x20005F06,"Off","public"
  2,"yBuffer",-3,0x20005F08,"Off","public"
  2,"zBuffer",17,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-269,0x20005F0C,"Off","public"
  2,"yBuffer",668,0x20005F0E,"Off","public"
  2,"zBuffer",-409,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",975,0x20005F12,"Off","public"
  2,"yBuffer",1137,0x20005F14,"Off","public"
  2,"zBuffer",4908,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-1120,0x20005F18,"Off","public"
  2,"yBuffer",1217,0x20005F1A,"Off","public"
  2,"zBuffer",-1175,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-130,0x20005F1E,"Off","public"
  2,"yBuffer",-6986,0x20005F20,"Off","public"
  2,"zBuffer",7522,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-3798,0x20005F24,"Off","public"
  2,"yBuffer",1108,0x20005F26,"Off","public"
  2,"zBuffer",5839,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",2009,0x20005F2A,"Off","public"
  2,"yBuffer",3303,0x20005F2C,"Off","public"
  2,"zBuffer",2409,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-3394,0x20005F30,"Off","public"
  2,"yBuffer",-162,0x20005F32,"Off","public"
  2,"zBuffer",-6903,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",14224,0x20005F36,"Off","public"
  2,"yBuffer",-3688,0x20005F38,"Off","public"
  2,"zBuffer",-24990,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-4795,0x20005F3C,"Off","public"
  2,"yBuffer",3130,0x20005F3E,"Off","public"
  2,"zBuffer",2452,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-10321,0x20005F42,"Off","public"
  2,"yBuffer",-1129,0x20005F44,"Off","public"
  2,"zBuffer",3515,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",5246,0x20005F48,"Off","public"
  2,"yBuffer",-832,0x20005F4A,"Off","public"
  2,"zBuffer",-19258,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",4883,0x20005F4E,"Off","public"
  2,"yBuffer",-1339,0x20005F50,"Off","public"
  2,"zBuffer",-4881,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-5238,0x20005F54,"Off","public"
  2,"yBuffer",287,0x20005F56,"Off","public"
  2,"zBuffer",3443,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-2595,0x20005F5A,"Off","public"
  2,"yBuffer",1050,0x20005F5C,"Off","public"
  2,"zBuffer",12138,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",2800,0x20005F60,"Off","public"
  2,"yBuffer",-2502,0x20005F62,"Off","public"
  2,"zBuffer",3271,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-6174,0x20005F66,"Off","public"
  2,"yBuffer",1867,0x20005F68,"Off","public"
  2,"zBuffer",492,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",3567,0x20005F6C,"Off","public"
  2,"yBuffer",-1589,0x20005F6E,"Off","public"
  2,"zBuffer",-3696,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-2536,0x20005F72,"Off","public"
  2,"yBuffer",966,0x20005F74,"Off","public"
  2,"zBuffer",11425,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-2095,0x20005F78,"Off","public"
  2,"yBuffer",-1134,0x20005F7A,"Off","public"
  2,"zBuffer",10507,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-1135,0x20005F7E,"Off","public"
  2,"yBuffer",3116,0x20005F80,"Off","public"
  2,"zBuffer",-7024,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",1043,0x20005F84,"Off","public"
  2,"yBuffer",-1972,0x20005F86,"Off","public"
  2,"zBuffer",-2122,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1027,0x20005F8A,"Off","public"
  2,"yBuffer",-1741,0x20005F8C,"Off","public"
  2,"zBuffer",-2088,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-1995,0x20005F90,"Off","public"
  2,"yBuffer",4108,0x20005F92,"Off","public"
  2,"zBuffer",3378,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",1257,0x20005F96,"Off","public"
  2,"yBuffer",-520,0x20005F98,"Off","public"
  2,"zBuffer",-1158,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1202,0x20005F9C,"Off","public"
  2,"yBuffer",2678,0x20005F9E,"Off","public"
  2,"zBuffer",738,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",1337,0x20005FA2,"Off","public"
  2,"yBuffer",2636,0x20005FA4,"Off","public"
  2,"zBuffer",726,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",1410,0x20005FA8,"Off","public"
  2,"yBuffer",494,0x20005FAA,"Off","public"
  2,"zBuffer",684,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-1404,0x20005FAE,"Off","public"
  2,"yBuffer",956,0x20005FB0,"Off","public"
  2,"zBuffer",1558,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",3361,0x20005FB4,"Off","public"
  2,"yBuffer",410,0x20005FB6,"Off","public"
  2,"zBuffer",1805,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1084,0x20005FBA,"Off","public"
  2,"yBuffer",1502,0x20005FBC,"Off","public"
  2,"zBuffer",-4902,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",1808,0x20005FC0,"Off","public"
  2,"yBuffer",-242,0x20005FC2,"Off","public"
  2,"zBuffer",-4399,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",2463,0x20005FC6,"Off","public"
  2,"yBuffer",430,0x20005FC8,"Off","public"
  2,"zBuffer",-2373,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-2370,0x20005FCC,"Off","public"
  2,"yBuffer",490,0x20005FCE,"Off","public"
  2,"zBuffer",2934,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1787,0x20005FD2,"Off","public"
  2,"yBuffer",-933,0x20005FD4,"Off","public"
  2,"zBuffer",-1198,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",984,0x20005FD8,"Off","public"
  2,"yBuffer",14,0x20005FDA,"Off","public"
  2,"zBuffer",-558,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",341,0x20005FDE,"Off","public"
