Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",15,0x20005EDC,"Off","public"
  2,"yBuffer",34,0x20005EDE,"Off","public"
  2,"zBuffer",2,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-5,0x20005EE2,"Off","public"
  2,"yBuffer",32,0x20005EE4,"Off","public"
  2,"zBuffer",42,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-31,0x20005EE8,"Off","public"
  2,"yBuffer",43,0x20005EEA,"Off","public"
  2,"zBuffer",-97,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-54,0x20005EEE,"Off","public"
  2,"yBuffer",91,0x20005EF0,"Off","public"
  2,"zBuffer",-76,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-43,0x20005EF4,"Off","public"
  2,"yBuffer",79,0x20005EF6,"Off","public"
  2,"zBuffer",-53,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-40,0x20005EFA,"Off","public"
  2,"yBuffer",93,0x20005EFC,"Off","public"
  2,"zBuffer",-47,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-74,0x20005F00,"Off","public"
  2,"yBuffer",170,0x20005F02,"Off","public"
  2,"zBuffer",-336,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",63,0x20005F06,"Off","public"
  2,"yBuffer",33,0x20005F08,"Off","public"
  2,"zBuffer",-264,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-395,0x20005F0C,"Off","public"
  2,"yBuffer",862,0x20005F0E,"Off","public"
  2,"zBuffer",-2009,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-2504,0x20005F12,"Off","public"
  2,"yBuffer",-456,0x20005F14,"Off","public"
  2,"zBuffer",-9609,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",247,0x20005F18,"Off","public"
  2,"yBuffer",439,0x20005F1A,"Off","public"
  2,"zBuffer",-14450,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-4519,0x20005F1E,"Off","public"
  2,"yBuffer",1877,0x20005F20,"Off","public"
  2,"zBuffer",-31216,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-6061,0x20005F24,"Off","public"
  2,"yBuffer",-2874,0x20005F26,"Off","public"
  2,"zBuffer",-30727,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",9710,0x20005F2A,"Off","public"
  2,"yBuffer",3158,0x20005F2C,"Off","public"
  2,"zBuffer",-30246,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",2753,0x20005F30,"Off","public"
  2,"yBuffer",-7441,0x20005F32,"Off","public"
  2,"zBuffer",-10010,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-1082,0x20005F36,"Off","public"
  2,"yBuffer",94,0x20005F38,"Off","public"
  2,"zBuffer",9328,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",12121,0x20005F3C,"Off","public"
  2,"yBuffer",-3394,0x20005F3E,"Off","public"
  2,"zBuffer",13195,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-9347,0x20005F42,"Off","public"
  2,"yBuffer",-6075,0x20005F44,"Off","public"
  2,"zBuffer",-31011,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-4390,0x20005F48,"Off","public"
  2,"yBuffer",3918,0x20005F4A,"Off","public"
  2,"zBuffer",-31550,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-14020,0x20005F4E,"Off","public"
  2,"yBuffer",1205,0x20005F50,"Off","public"
  2,"zBuffer",-28519,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-2317,0x20005F54,"Off","public"
  2,"yBuffer",-3602,0x20005F56,"Off","public"
  2,"zBuffer",-390,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-7000,0x20005F5A,"Off","public"
  2,"yBuffer",-3,0x20005F5C,"Off","public"
  2,"zBuffer",-11562,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",4028,0x20005F60,"Off","public"
  2,"yBuffer",-1346,0x20005F62,"Off","public"
  2,"zBuffer",8097,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",6279,0x20005F66,"Off","public"
  2,"yBuffer",-661,0x20005F68,"Off","public"
  2,"zBuffer",25489,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-3480,0x20005F6C,"Off","public"
  2,"yBuffer",4893,0x20005F6E,"Off","public"
  2,"zBuffer",-23344,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-3425,0x20005F72,"Off","public"
  2,"yBuffer",4894,0x20005F74,"Off","public"
  2,"zBuffer",-22978,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",5261,0x20005F78,"Off","public"
  2,"yBuffer",-1066,0x20005F7A,"Off","public"
  2,"zBuffer",11887,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",3885,0x20005F7E,"Off","public"
  2,"yBuffer",7734,0x20005F80,"Off","public"
  2,"zBuffer",3760,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-1222,0x20005F84,"Off","public"
  2,"yBuffer",-3163,0x20005F86,"Off","public"
  2,"zBuffer",28079,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-698,0x20005F8A,"Off","public"
  2,"yBuffer",-3113,0x20005F8C,"Off","public"
  2,"zBuffer",29875,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-766,0x20005F90,"Off","public"
  2,"yBuffer",7039,0x20005F92,"Off","public"
  2,"zBuffer",29408,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",1949,0x20005F96,"Off","public"
  2,"yBuffer",-2275,0x20005F98,"Off","public"
  2,"zBuffer",11440,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",11171,0x20005F9C,"Off","public"
  2,"yBuffer",855,0x20005F9E,"Off","public"
  2,"zBuffer",11983,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-5422,0x20005FA2,"Off","public"
  2,"yBuffer",721,0x20005FA4,"Off","public"
  2,"zBuffer",-1936,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-5336,0x20005FA8,"Off","public"
  2,"yBuffer",710,0x20005FAA,"Off","public"
  2,"zBuffer",17246,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-2093,0x20005FAE,"Off","public"
  2,"yBuffer",2189,0x20005FB0,"Off","public"
  2,"zBuffer",17029,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",3828,0x20005FB4,"Off","public"
  2,"yBuffer",2242,0x20005FB6,"Off","public"
  2,"zBuffer",161,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",4012,0x20005FBA,"Off","public"
  2,"yBuffer",2041,0x20005FBC,"Off","public"
  2,"zBuffer",-1017,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",9325,0x20005FC0,"Off","public"
  2,"yBuffer",1145,0x20005FC2,"Off","public"
  2,"zBuffer",-3065,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",1924,0x20005FC6,"Off","public"
  2,"yBuffer",3218,0x20005FC8,"Off","public"
  2,"zBuffer",3604,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",450,0x20005FCC,"Off","public"
  2,"yBuffer",605,0x20005FCE,"Off","public"
  2,"zBuffer",-1166,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",498,0x20005FD2,"Off","public"
  2,"yBuffer",2343,0x20005FD4,"Off","public"
  2,"zBuffer",-5379,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",8236,0x20005FD8,"Off","public"
  2,"yBuffer",-156,0x20005FDA,"Off","public"
  2,"zBuffer",-5912,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
