Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",15,0x20005EDC,"Off","public"
  2,"yBuffer",15,0x20005EDE,"Off","public"
  2,"zBuffer",-8,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",63,0x20005EE2,"Off","public"
  2,"yBuffer",-1,0x20005EE4,"Off","public"
  2,"zBuffer",24,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-29,0x20005EE8,"Off","public"
  2,"yBuffer",-11,0x20005EEA,"Off","public"
  2,"zBuffer",5,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",44,0x20005EEE,"Off","public"
  2,"yBuffer",59,0x20005EF0,"Off","public"
  2,"zBuffer",37,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-58,0x20005EF4,"Off","public"
  2,"yBuffer",58,0x20005EF6,"Off","public"
  2,"zBuffer",58,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",57,0x20005EFA,"Off","public"
  2,"yBuffer",48,0x20005EFC,"Off","public"
  2,"zBuffer",-157,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",99,0x20005F00,"Off","public"
  2,"yBuffer",22,0x20005F02,"Off","public"
  2,"zBuffer",65,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",0,0x20005F06,"Off","public"
  2,"yBuffer",-3,0x20005F08,"Off","public"
  2,"zBuffer",-19,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",17,0x20005F0C,"Off","public"
  2,"yBuffer",140,0x20005F0E,"Off","public"
  2,"zBuffer",-16,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-3778,0x20005F12,"Off","public"
  2,"yBuffer",5782,0x20005F14,"Off","public"
  2,"zBuffer",2253,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-10770,0x20005F18,"Off","public"
  2,"yBuffer",951,0x20005F1A,"Off","public"
  2,"zBuffer",-14251,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",4443,0x20005F1E,"Off","public"
  2,"yBuffer",-8315,0x20005F20,"Off","public"
  2,"zBuffer",-23506,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",3389,0x20005F24,"Off","public"
  2,"yBuffer",-1488,0x20005F26,"Off","public"
  2,"zBuffer",-15689,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",10254,0x20005F2A,"Off","public"
  2,"yBuffer",-2298,0x20005F2C,"Off","public"
  2,"zBuffer",-15506,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",7327,0x20005F30,"Off","public"
  2,"yBuffer",-6649,0x20005F32,"Off","public"
  2,"zBuffer",29431,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-4610,0x20005F36,"Off","public"
  2,"yBuffer",-2567,0x20005F38,"Off","public"
  2,"zBuffer",30006,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-13020,0x20005F3C,"Off","public"
  2,"yBuffer",-1627,0x20005F3E,"Off","public"
  2,"zBuffer",-6261,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-5742,0x20005F42,"Off","public"
  2,"yBuffer",1548,0x20005F44,"Off","public"
  2,"zBuffer",-30028,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",876,0x20005F48,"Off","public"
  2,"yBuffer",-4120,0x20005F4A,"Off","public"
  2,"zBuffer",-29522,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",10796,0x20005F4E,"Off","public"
  2,"yBuffer",-4339,0x20005F50,"Off","public"
  2,"zBuffer",-16409,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",4358,0x20005F54,"Off","public"
  2,"yBuffer",1855,0x20005F56,"Off","public"
  2,"zBuffer",10511,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",5927,0x20005F5A,"Off","public"
  2,"yBuffer",-6414,0x20005F5C,"Off","public"
  2,"zBuffer",22414,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-7317,0x20005F60,"Off","public"
  2,"yBuffer",1017,0x20005F62,"Off","public"
  2,"zBuffer",-5931,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-1673,0x20005F66,"Off","public"
  2,"yBuffer",2261,0x20005F68,"Off","public"
  2,"zBuffer",15923,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-1646,0x20005F6C,"Off","public"
  2,"yBuffer",2210,0x20005F6E,"Off","public"
  2,"zBuffer",15674,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-1447,0x20005F72,"Off","public"
  2,"yBuffer",3265,0x20005F74,"Off","public"
  2,"zBuffer",4589,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",1866,0x20005F78,"Off","public"
  2,"yBuffer",-1297,0x20005F7A,"Off","public"
  2,"zBuffer",10145,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-732,0x20005F7E,"Off","public"
  2,"yBuffer",3178,0x20005F80,"Off","public"
  2,"zBuffer",5392,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-2988,0x20005F84,"Off","public"
  2,"yBuffer",3128,0x20005F86,"Off","public"
  2,"zBuffer",12364,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-3071,0x20005F8A,"Off","public"
  2,"yBuffer",391,0x20005F8C,"Off","public"
  2,"zBuffer",11951,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-5296,0x20005F90,"Off","public"
  2,"yBuffer",5511,0x20005F92,"Off","public"
  2,"zBuffer",6006,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",5413,0x20005F96,"Off","public"
  2,"yBuffer",-3808,0x20005F98,"Off","public"
  2,"zBuffer",-1190,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1160,0x20005F9C,"Off","public"
  2,"yBuffer",4899,0x20005F9E,"Off","public"
  2,"zBuffer",16511,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1517,0x20005FA2,"Off","public"
  2,"yBuffer",-1554,0x20005FA4,"Off","public"
  2,"zBuffer",8311,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",4831,0x20005FA8,"Off","public"
  2,"yBuffer",4408,0x20005FAA,"Off","public"
  2,"zBuffer",5514,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-719,0x20005FAE,"Off","public"
  2,"yBuffer",1052,0x20005FB0,"Off","public"
  2,"zBuffer",-3558,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-5855,0x20005FB4,"Off","public"
  2,"yBuffer",3323,0x20005FB6,"Off","public"
  2,"zBuffer",6406,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",3469,0x20005FBA,"Off","public"
  2,"yBuffer",1513,0x20005FBC,"Off","public"
  2,"zBuffer",-6551,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",3908,0x20005FC0,"Off","public"
  2,"yBuffer",2031,0x20005FC2,"Off","public"
  2,"zBuffer",3520,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-993,0x20005FC6,"Off","public"
  2,"yBuffer",3225,0x20005FC8,"Off","public"
  2,"zBuffer",-6808,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",4622,0x20005FCC,"Off","public"
  2,"yBuffer",822,0x20005FCE,"Off","public"
  2,"zBuffer",-6122,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-2686,0x20005FD2,"Off","public"
  2,"yBuffer",3341,0x20005FD4,"Off","public"
  2,"zBuffer",-5697,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-730,0x20005FD8,"Off","public"
  2,"yBuffer",2183,0x20005FDA,"Off","public"
  2,"zBuffer",-7558,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
