Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",11,0x20005EDC,"Off","public"
  2,"yBuffer",79,0x20005EDE,"Off","public"
  2,"zBuffer",43,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-2,0x20005EE2,"Off","public"
  2,"yBuffer",72,0x20005EE4,"Off","public"
  2,"zBuffer",30,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-1,0x20005EE8,"Off","public"
  2,"yBuffer",-11,0x20005EEA,"Off","public"
  2,"zBuffer",-31,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",17,0x20005EEE,"Off","public"
  2,"yBuffer",-44,0x20005EF0,"Off","public"
  2,"zBuffer",109,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",13,0x20005EF4,"Off","public"
  2,"yBuffer",-9,0x20005EF6,"Off","public"
  2,"zBuffer",79,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",7,0x20005EFA,"Off","public"
  2,"yBuffer",46,0x20005EFC,"Off","public"
  2,"zBuffer",32,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",20,0x20005F00,"Off","public"
  2,"yBuffer",60,0x20005F02,"Off","public"
  2,"zBuffer",-38,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-17,0x20005F06,"Off","public"
  2,"yBuffer",52,0x20005F08,"Off","public"
  2,"zBuffer",-30,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-444,0x20005F0C,"Off","public"
  2,"yBuffer",-159,0x20005F0E,"Off","public"
  2,"zBuffer",71,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3841,0x20005F12,"Off","public"
  2,"yBuffer",345,0x20005F14,"Off","public"
  2,"zBuffer",3713,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-3436,0x20005F18,"Off","public"
  2,"yBuffer",1206,0x20005F1A,"Off","public"
  2,"zBuffer",3256,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-3530,0x20005F1E,"Off","public"
  2,"yBuffer",3992,0x20005F20,"Off","public"
  2,"zBuffer",-3719,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",3340,0x20005F24,"Off","public"
  2,"yBuffer",-5540,0x20005F26,"Off","public"
  2,"zBuffer",-12828,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-1597,0x20005F2A,"Off","public"
  2,"yBuffer",8353,0x20005F2C,"Off","public"
  2,"zBuffer",-6763,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",4496,0x20005F30,"Off","public"
  2,"yBuffer",-5021,0x20005F32,"Off","public"
  2,"zBuffer",-8903,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-2202,0x20005F36,"Off","public"
  2,"yBuffer",1617,0x20005F38,"Off","public"
  2,"zBuffer",-1798,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",3345,0x20005F3C,"Off","public"
  2,"yBuffer",597,0x20005F3E,"Off","public"
  2,"zBuffer",-7992,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-10148,0x20005F42,"Off","public"
  2,"yBuffer",20,0x20005F44,"Off","public"
  2,"zBuffer",18341,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",1377,0x20005F48,"Off","public"
  2,"yBuffer",5987,0x20005F4A,"Off","public"
  2,"zBuffer",123,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",11391,0x20005F4E,"Off","public"
  2,"yBuffer",-6573,0x20005F50,"Off","public"
  2,"zBuffer",-4519,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-4715,0x20005F54,"Off","public"
  2,"yBuffer",7765,0x20005F56,"Off","public"
  2,"zBuffer",-3282,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-6488,0x20005F5A,"Off","public"
  2,"yBuffer",-7185,0x20005F5C,"Off","public"
  2,"zBuffer",2209,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-7191,0x20005F60,"Off","public"
  2,"yBuffer",5185,0x20005F62,"Off","public"
  2,"zBuffer",7260,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",10539,0x20005F66,"Off","public"
  2,"yBuffer",-8016,0x20005F68,"Off","public"
  2,"zBuffer",676,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-461,0x20005F6C,"Off","public"
  2,"yBuffer",-78,0x20005F6E,"Off","public"
  2,"zBuffer",-8589,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-497,0x20005F72,"Off","public"
  2,"yBuffer",-106,0x20005F74,"Off","public"
  2,"zBuffer",-8454,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-4179,0x20005F78,"Off","public"
  2,"yBuffer",1703,0x20005F7A,"Off","public"
  2,"zBuffer",190,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-2914,0x20005F7E,"Off","public"
  2,"yBuffer",-1164,0x20005F80,"Off","public"
  2,"zBuffer",11915,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-1962,0x20005F84,"Off","public"
  2,"yBuffer",2237,0x20005F86,"Off","public"
  2,"zBuffer",6222,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",85,0x20005F8A,"Off","public"
  2,"yBuffer",2202,0x20005F8C,"Off","public"
  2,"zBuffer",1841,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",33,0x20005F90,"Off","public"
  2,"yBuffer",-199,0x20005F92,"Off","public"
  2,"zBuffer",1919,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-3976,0x20005F96,"Off","public"
  2,"yBuffer",972,0x20005F98,"Off","public"
  2,"zBuffer",-5583,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",1764,0x20005F9C,"Off","public"
  2,"yBuffer",-1803,0x20005F9E,"Off","public"
  2,"zBuffer",-1061,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",174,0x20005FA2,"Off","public"
  2,"yBuffer",1726,0x20005FA4,"Off","public"
  2,"zBuffer",-1836,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",1374,0x20005FA8,"Off","public"
  2,"yBuffer",-1948,0x20005FAA,"Off","public"
  2,"zBuffer",-4838,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",354,0x20005FAE,"Off","public"
  2,"yBuffer",-59,0x20005FB0,"Off","public"
  2,"zBuffer",-7438,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1034,0x20005FB4,"Off","public"
  2,"yBuffer",-816,0x20005FB6,"Off","public"
  2,"zBuffer",-34,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1965,0x20005FBA,"Off","public"
  2,"yBuffer",2075,0x20005FBC,"Off","public"
  2,"zBuffer",-1542,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-1239,0x20005FC0,"Off","public"
  2,"yBuffer",-757,0x20005FC2,"Off","public"
  2,"zBuffer",3199,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",62,0x20005FC6,"Off","public"
  2,"yBuffer",-115,0x20005FC8,"Off","public"
  2,"zBuffer",-2182,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",913,0x20005FCC,"Off","public"
  2,"yBuffer",-1921,0x20005FCE,"Off","public"
  2,"zBuffer",2498,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",595,0x20005FD2,"Off","public"
  2,"yBuffer",-347,0x20005FD4,"Off","public"
  2,"zBuffer",3492,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-473,0x20005FD8,"Off","public"
  2,"yBuffer",-2078,0x20005FDA,"Off","public"
  2,"zBuffer",5725,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",2707,0x20005FDE,"Off","public"
