Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",67,0x20005EDC,"Off","public"
  2,"yBuffer",30,0x20005EDE,"Off","public"
  2,"zBuffer",-42,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",32,0x20005EE2,"Off","public"
  2,"yBuffer",0,0x20005EE4,"Off","public"
  2,"zBuffer",104,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",33,0x20005EE8,"Off","public"
  2,"yBuffer",-63,0x20005EEA,"Off","public"
  2,"zBuffer",60,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",116,0x20005EEE,"Off","public"
  2,"yBuffer",8,0x20005EF0,"Off","public"
  2,"zBuffer",59,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",10,0x20005EF4,"Off","public"
  2,"yBuffer",58,0x20005EF6,"Off","public"
  2,"zBuffer",43,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-17,0x20005EFA,"Off","public"
  2,"yBuffer",72,0x20005EFC,"Off","public"
  2,"zBuffer",-83,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",18,0x20005F00,"Off","public"
  2,"yBuffer",83,0x20005F02,"Off","public"
  2,"zBuffer",27,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",40,0x20005F06,"Off","public"
  2,"yBuffer",-1,0x20005F08,"Off","public"
  2,"zBuffer",76,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-1228,0x20005F0C,"Off","public"
  2,"yBuffer",301,0x20005F0E,"Off","public"
  2,"zBuffer",1035,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-7063,0x20005F12,"Off","public"
  2,"yBuffer",1304,0x20005F14,"Off","public"
  2,"zBuffer",-8242,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-6952,0x20005F18,"Off","public"
  2,"yBuffer",1260,0x20005F1A,"Off","public"
  2,"zBuffer",-8112,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",11764,0x20005F1E,"Off","public"
  2,"yBuffer",-776,0x20005F20,"Off","public"
  2,"zBuffer",3317,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-9009,0x20005F24,"Off","public"
  2,"yBuffer",3092,0x20005F26,"Off","public"
  2,"zBuffer",-19627,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",8188,0x20005F2A,"Off","public"
  2,"yBuffer",-3954,0x20005F2C,"Off","public"
  2,"zBuffer",-6811,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",12596,0x20005F30,"Off","public"
  2,"yBuffer",-3891,0x20005F32,"Off","public"
  2,"zBuffer",29331,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",12483,0x20005F36,"Off","public"
  2,"yBuffer",-2697,0x20005F38,"Off","public"
  2,"zBuffer",28806,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-15904,0x20005F3C,"Off","public"
  2,"yBuffer",5616,0x20005F3E,"Off","public"
  2,"zBuffer",7581,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-1701,0x20005F42,"Off","public"
  2,"yBuffer",-3591,0x20005F44,"Off","public"
  2,"zBuffer",-12277,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",4892,0x20005F48,"Off","public"
  2,"yBuffer",4067,0x20005F4A,"Off","public"
  2,"zBuffer",-17241,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-1035,0x20005F4E,"Off","public"
  2,"yBuffer",-2989,0x20005F50,"Off","public"
  2,"zBuffer",-9992,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",2879,0x20005F54,"Off","public"
  2,"yBuffer",121,0x20005F56,"Off","public"
  2,"zBuffer",-20137,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",1361,0x20005F5A,"Off","public"
  2,"yBuffer",1107,0x20005F5C,"Off","public"
  2,"zBuffer",26021,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-11671,0x20005F60,"Off","public"
  2,"yBuffer",-375,0x20005F62,"Off","public"
  2,"zBuffer",-10694,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",1113,0x20005F66,"Off","public"
  2,"yBuffer",254,0x20005F68,"Off","public"
  2,"zBuffer",-10387,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-2088,0x20005F6C,"Off","public"
  2,"yBuffer",479,0x20005F6E,"Off","public"
  2,"zBuffer",5575,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-60,0x20005F72,"Off","public"
  2,"yBuffer",1591,0x20005F74,"Off","public"
  2,"zBuffer",9371,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-1162,0x20005F78,"Off","public"
  2,"yBuffer",-1351,0x20005F7A,"Off","public"
  2,"zBuffer",14127,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-2834,0x20005F7E,"Off","public"
  2,"yBuffer",1469,0x20005F80,"Off","public"
  2,"zBuffer",-2007,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-1782,0x20005F84,"Off","public"
  2,"yBuffer",442,0x20005F86,"Off","public"
  2,"zBuffer",3329,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-6742,0x20005F8A,"Off","public"
  2,"yBuffer",2048,0x20005F8C,"Off","public"
  2,"zBuffer",1427,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",3885,0x20005F90,"Off","public"
  2,"yBuffer",-759,0x20005F92,"Off","public"
  2,"zBuffer",3686,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-2153,0x20005F96,"Off","public"
  2,"yBuffer",435,0x20005F98,"Off","public"
  2,"zBuffer",6209,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",3041,0x20005F9C,"Off","public"
  2,"yBuffer",1640,0x20005F9E,"Off","public"
  2,"zBuffer",-880,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-2834,0x20005FA2,"Off","public"
  2,"yBuffer",-450,0x20005FA4,"Off","public"
  2,"zBuffer",-3440,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",174,0x20005FA8,"Off","public"
  2,"yBuffer",947,0x20005FAA,"Off","public"
  2,"zBuffer",853,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",417,0x20005FAE,"Off","public"
  2,"yBuffer",370,0x20005FB0,"Off","public"
  2,"zBuffer",-5966,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",4185,0x20005FB4,"Off","public"
  2,"yBuffer",42,0x20005FB6,"Off","public"
  2,"zBuffer",-4683,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",2273,0x20005FBA,"Off","public"
  2,"yBuffer",-3,0x20005FBC,"Off","public"
  2,"zBuffer",-2423,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-825,0x20005FC0,"Off","public"
  2,"yBuffer",-289,0x20005FC2,"Off","public"
  2,"zBuffer",-2496,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-494,0x20005FC6,"Off","public"
  2,"yBuffer",145,0x20005FC8,"Off","public"
  2,"zBuffer",-1193,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",3075,0x20005FCC,"Off","public"
  2,"yBuffer",26,0x20005FCE,"Off","public"
  2,"zBuffer",475,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",87,0x20005FD2,"Off","public"
  2,"yBuffer",-303,0x20005FD4,"Off","public"
  2,"zBuffer",1076,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",1619,0x20005FD8,"Off","public"
  2,"yBuffer",-143,0x20005FDA,"Off","public"
  2,"zBuffer",5007,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-1514,0x20005FDE,"Off","public"
