Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-5,0x20005EDC,"Off","public"
  2,"yBuffer",-75,0x20005EDE,"Off","public"
  2,"zBuffer",40,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-2,0x20005EE2,"Off","public"
  2,"yBuffer",7,0x20005EE4,"Off","public"
  2,"zBuffer",84,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",46,0x20005EE8,"Off","public"
  2,"yBuffer",16,0x20005EEA,"Off","public"
  2,"zBuffer",125,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-6,0x20005EEE,"Off","public"
  2,"yBuffer",33,0x20005EF0,"Off","public"
  2,"zBuffer",64,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",55,0x20005EF4,"Off","public"
  2,"yBuffer",-3,0x20005EF6,"Off","public"
  2,"zBuffer",166,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-395,0x20005EFA,"Off","public"
  2,"yBuffer",-376,0x20005EFC,"Off","public"
  2,"zBuffer",614,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-69,0x20005F00,"Off","public"
  2,"yBuffer",-133,0x20005F02,"Off","public"
  2,"zBuffer",-1441,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",1121,0x20005F06,"Off","public"
  2,"yBuffer",-676,0x20005F08,"Off","public"
  2,"zBuffer",-1998,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",75,0x20005F0C,"Off","public"
  2,"yBuffer",-150,0x20005F0E,"Off","public"
  2,"zBuffer",-1691,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",645,0x20005F12,"Off","public"
  2,"yBuffer",4130,0x20005F14,"Off","public"
  2,"zBuffer",-6916,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-2422,0x20005F18,"Off","public"
  2,"yBuffer",1921,0x20005F1A,"Off","public"
  2,"zBuffer",-31456,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",13741,0x20005F1E,"Off","public"
  2,"yBuffer",-316,0x20005F20,"Off","public"
  2,"zBuffer",-30964,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-13825,0x20005F24,"Off","public"
  2,"yBuffer",-1861,0x20005F26,"Off","public"
  2,"zBuffer",-29757,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",2458,0x20005F2A,"Off","public"
  2,"yBuffer",11480,0x20005F2C,"Off","public"
  2,"zBuffer",-12265,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",7832,0x20005F30,"Off","public"
  2,"yBuffer",5489,0x20005F32,"Off","public"
  2,"zBuffer",-29821,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",4640,0x20005F36,"Off","public"
  2,"yBuffer",6327,0x20005F38,"Off","public"
  2,"zBuffer",-29354,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-718,0x20005F3C,"Off","public"
  2,"yBuffer",6902,0x20005F3E,"Off","public"
  2,"zBuffer",-28894,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-4207,0x20005F42,"Off","public"
  2,"yBuffer",4441,0x20005F44,"Off","public"
  2,"zBuffer",-9189,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-13043,0x20005F48,"Off","public"
  2,"yBuffer",2295,0x20005F4A,"Off","public"
  2,"zBuffer",22603,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-3115,0x20005F4E,"Off","public"
  2,"yBuffer",1712,0x20005F50,"Off","public"
  2,"zBuffer",21301,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",4070,0x20005F54,"Off","public"
  2,"yBuffer",9758,0x20005F56,"Off","public"
  2,"zBuffer",14159,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-4346,0x20005F5A,"Off","public"
  2,"yBuffer",6334,0x20005F5C,"Off","public"
  2,"zBuffer",31212,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-10577,0x20005F60,"Off","public"
  2,"yBuffer",7747,0x20005F62,"Off","public"
  2,"zBuffer",31425,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-10505,0x20005F66,"Off","public"
  2,"yBuffer",7782,0x20005F68,"Off","public"
  2,"zBuffer",30934,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-1866,0x20005F6C,"Off","public"
  2,"yBuffer",2953,0x20005F6E,"Off","public"
  2,"zBuffer",-32139,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",11062,0x20005F72,"Off","public"
  2,"yBuffer",-4329,0x20005F74,"Off","public"
  2,"zBuffer",-32233,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-1225,0x20005F78,"Off","public"
  2,"yBuffer",953,0x20005F7A,"Off","public"
  2,"zBuffer",859,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-1205,0x20005F7E,"Off","public"
  2,"yBuffer",938,0x20005F80,"Off","public"
  2,"zBuffer",3114,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",4951,0x20005F84,"Off","public"
  2,"yBuffer",-755,0x20005F86,"Off","public"
  2,"zBuffer",3228,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",8099,0x20005F8A,"Off","public"
  2,"yBuffer",3462,0x20005F8C,"Off","public"
  2,"zBuffer",11324,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-7517,0x20005F90,"Off","public"
  2,"yBuffer",3564,0x20005F92,"Off","public"
  2,"zBuffer",-9166,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-6235,0x20005F96,"Off","public"
  2,"yBuffer",-3498,0x20005F98,"Off","public"
  2,"zBuffer",8966,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-1318,0x20005F9C,"Off","public"
  2,"yBuffer",-220,0x20005F9E,"Off","public"
  2,"zBuffer",2638,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",2882,0x20005FA2,"Off","public"
  2,"yBuffer",-311,0x20005FA4,"Off","public"
  2,"zBuffer",6520,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",463,0x20005FA8,"Off","public"
  2,"yBuffer",-1224,0x20005FAA,"Off","public"
  2,"zBuffer",1568,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-1574,0x20005FAE,"Off","public"
  2,"yBuffer",-3390,0x20005FB0,"Off","public"
  2,"zBuffer",-2527,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-1698,0x20005FB4,"Off","public"
  2,"yBuffer",-3321,0x20005FB6,"Off","public"
  2,"zBuffer",6173,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1926,0x20005FBA,"Off","public"
  2,"yBuffer",-4945,0x20005FBC,"Off","public"
  2,"zBuffer",4226,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-1418,0x20005FC0,"Off","public"
  2,"yBuffer",-2740,0x20005FC2,"Off","public"
  2,"zBuffer",9381,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",4963,0x20005FC6,"Off","public"
  2,"yBuffer",-4772,0x20005FC8,"Off","public"
  2,"zBuffer",-5184,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",4923,0x20005FCC,"Off","public"
  2,"yBuffer",-6425,0x20005FCE,"Off","public"
  2,"zBuffer",1993,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",822,0x20005FD2,"Off","public"
  2,"yBuffer",-6666,0x20005FD4,"Off","public"
  2,"zBuffer",5684,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",2025,0x20005FD8,"Off","public"
  2,"yBuffer",-6831,0x20005FDA,"Off","public"
  2,"zBuffer",-237,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
