Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",77,0x20005EDC,"Off","public"
  2,"yBuffer",38,0x20005EDE,"Off","public"
  2,"zBuffer",3,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",39,0x20005EE2,"Off","public"
  2,"yBuffer",20,0x20005EE4,"Off","public"
  2,"zBuffer",71,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",8,0x20005EE8,"Off","public"
  2,"yBuffer",10,0x20005EEA,"Off","public"
  2,"zBuffer",28,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",133,0x20005EEE,"Off","public"
  2,"yBuffer",-37,0x20005EF0,"Off","public"
  2,"zBuffer",58,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-29,0x20005EF4,"Off","public"
  2,"yBuffer",-4,0x20005EF6,"Off","public"
  2,"zBuffer",66,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-26,0x20005EFA,"Off","public"
  2,"yBuffer",25,0x20005EFC,"Off","public"
  2,"zBuffer",63,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",48,0x20005F00,"Off","public"
  2,"yBuffer",16,0x20005F02,"Off","public"
  2,"zBuffer",-25,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-56,0x20005F06,"Off","public"
  2,"yBuffer",58,0x20005F08,"Off","public"
  2,"zBuffer",-5,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",106,0x20005F0C,"Off","public"
  2,"yBuffer",-1,0x20005F0E,"Off","public"
  2,"zBuffer",-13,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-5157,0x20005F12,"Off","public"
  2,"yBuffer",5349,0x20005F14,"Off","public"
  2,"zBuffer",-31614,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-9256,0x20005F18,"Off","public"
  2,"yBuffer",8377,0x20005F1A,"Off","public"
  2,"zBuffer",-31119,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-13742,0x20005F1E,"Off","public"
  2,"yBuffer",14025,0x20005F20,"Off","public"
  2,"zBuffer",-30632,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",8338,0x20005F24,"Off","public"
  2,"yBuffer",6086,0x20005F26,"Off","public"
  2,"zBuffer",-4403,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",16397,0x20005F2A,"Off","public"
  2,"yBuffer",-14008,0x20005F2C,"Off","public"
  2,"zBuffer",-30082,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-12505,0x20005F30,"Off","public"
  2,"yBuffer",-575,0x20005F32,"Off","public"
  2,"zBuffer",-6107,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-10619,0x20005F36,"Off","public"
  2,"yBuffer",-1754,0x20005F38,"Off","public"
  2,"zBuffer",30317,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",6189,0x20005F3C,"Off","public"
  2,"yBuffer",2346,0x20005F3E,"Off","public"
  2,"zBuffer",25972,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-76,0x20005F42,"Off","public"
  2,"yBuffer",-6887,0x20005F44,"Off","public"
  2,"zBuffer",29605,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-14254,0x20005F48,"Off","public"
  2,"yBuffer",-3318,0x20005F4A,"Off","public"
  2,"zBuffer",-32418,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-3193,0x20005F4E,"Off","public"
  2,"yBuffer",-2632,0x20005F50,"Off","public"
  2,"zBuffer",-19005,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-3291,0x20005F54,"Off","public"
  2,"yBuffer",-7205,0x20005F56,"Off","public"
  2,"zBuffer",-31076,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",15503,0x20005F5A,"Off","public"
  2,"yBuffer",-4123,0x20005F5C,"Off","public"
  2,"zBuffer",-32196,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-8751,0x20005F60,"Off","public"
  2,"yBuffer",-693,0x20005F62,"Off","public"
  2,"zBuffer",-32155,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-6734,0x20005F66,"Off","public"
  2,"yBuffer",-4030,0x20005F68,"Off","public"
  2,"zBuffer",-32677,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-3868,0x20005F6C,"Off","public"
  2,"yBuffer",1022,0x20005F6E,"Off","public"
  2,"zBuffer",-32146,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",14772,0x20005F72,"Off","public"
  2,"yBuffer",1906,0x20005F74,"Off","public"
  2,"zBuffer",9934,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-3273,0x20005F78,"Off","public"
  2,"yBuffer",5119,0x20005F7A,"Off","public"
  2,"zBuffer",20176,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-3171,0x20005F7E,"Off","public"
  2,"yBuffer",407,0x20005F80,"Off","public"
  2,"zBuffer",7664,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",14632,0x20005F84,"Off","public"
  2,"yBuffer",1573,0x20005F86,"Off","public"
  2,"zBuffer",19540,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",6543,0x20005F8A,"Off","public"
  2,"yBuffer",3432,0x20005F8C,"Off","public"
  2,"zBuffer",613,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",915,0x20005F90,"Off","public"
  2,"yBuffer",-149,0x20005F92,"Off","public"
  2,"zBuffer",6951,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",901,0x20005F96,"Off","public"
  2,"yBuffer",-283,0x20005F98,"Off","public"
  2,"zBuffer",6842,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-5955,0x20005F9C,"Off","public"
  2,"yBuffer",4887,0x20005F9E,"Off","public"
  2,"zBuffer",-7213,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",12134,0x20005FA2,"Off","public"
  2,"yBuffer",-1321,0x20005FA4,"Off","public"
  2,"zBuffer",-13932,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",7666,0x20005FA8,"Off","public"
  2,"yBuffer",303,0x20005FAA,"Off","public"
  2,"zBuffer",-3589,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",2002,0x20005FAE,"Off","public"
  2,"yBuffer",3070,0x20005FB0,"Off","public"
  2,"zBuffer",-6834,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1898,0x20005FB4,"Off","public"
  2,"yBuffer",3018,0x20005FB6,"Off","public"
  2,"zBuffer",-6726,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",2768,0x20005FBA,"Off","public"
  2,"yBuffer",2880,0x20005FBC,"Off","public"
  2,"zBuffer",-3099,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",3630,0x20005FC0,"Off","public"
  2,"yBuffer",450,0x20005FC2,"Off","public"
  2,"zBuffer",-3775,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",2841,0x20005FC6,"Off","public"
  2,"yBuffer",1688,0x20005FC8,"Off","public"
  2,"zBuffer",-4094,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",2797,0x20005FCC,"Off","public"
  2,"yBuffer",1662,0x20005FCE,"Off","public"
  2,"zBuffer",1262,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",3308,0x20005FD2,"Off","public"
  2,"yBuffer",-4,0x20005FD4,"Off","public"
  2,"zBuffer",1123,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",2054,0x20005FD8,"Off","public"
  2,"yBuffer",2292,0x20005FDA,"Off","public"
  2,"zBuffer",10700,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
