Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",80,0x20005EDC,"Off","public"
  2,"yBuffer",-9,0x20005EDE,"Off","public"
  2,"zBuffer",85,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-172,0x20005EE2,"Off","public"
  2,"yBuffer",-8,0x20005EE4,"Off","public"
  2,"zBuffer",84,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",6,0x20005EE8,"Off","public"
  2,"yBuffer",27,0x20005EEA,"Off","public"
  2,"zBuffer",-14,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",119,0x20005EEE,"Off","public"
  2,"yBuffer",26,0x20005EF0,"Off","public"
  2,"zBuffer",1,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",32,0x20005EF4,"Off","public"
  2,"yBuffer",-16,0x20005EF6,"Off","public"
  2,"zBuffer",-25,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",26,0x20005EFA,"Off","public"
  2,"yBuffer",43,0x20005EFC,"Off","public"
  2,"zBuffer",36,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",94,0x20005F00,"Off","public"
  2,"yBuffer",-54,0x20005F02,"Off","public"
  2,"zBuffer",74,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",172,0x20005F06,"Off","public"
  2,"yBuffer",1,0x20005F08,"Off","public"
  2,"zBuffer",1454,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-594,0x20005F0C,"Off","public"
  2,"yBuffer",127,0x20005F0E,"Off","public"
  2,"zBuffer",654,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-1914,0x20005F12,"Off","public"
  2,"yBuffer",1654,0x20005F14,"Off","public"
  2,"zBuffer",-3377,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",296,0x20005F18,"Off","public"
  2,"yBuffer",378,0x20005F1A,"Off","public"
  2,"zBuffer",-4137,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-635,0x20005F1E,"Off","public"
  2,"yBuffer",977,0x20005F20,"Off","public"
  2,"zBuffer",1198,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",1148,0x20005F24,"Off","public"
  2,"yBuffer",1316,0x20005F26,"Off","public"
  2,"zBuffer",-3637,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-596,0x20005F2A,"Off","public"
  2,"yBuffer",1297,0x20005F2C,"Off","public"
  2,"zBuffer",-7419,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",1006,0x20005F30,"Off","public"
  2,"yBuffer",169,0x20005F32,"Off","public"
  2,"zBuffer",-5022,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",2350,0x20005F36,"Off","public"
  2,"yBuffer",398,0x20005F38,"Off","public"
  2,"zBuffer",2112,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-1754,0x20005F3C,"Off","public"
  2,"yBuffer",1077,0x20005F3E,"Off","public"
  2,"zBuffer",4486,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",193,0x20005F42,"Off","public"
  2,"yBuffer",-483,0x20005F44,"Off","public"
  2,"zBuffer",859,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-2416,0x20005F48,"Off","public"
  2,"yBuffer",667,0x20005F4A,"Off","public"
  2,"zBuffer",3441,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",1225,0x20005F4E,"Off","public"
  2,"yBuffer",47,0x20005F50,"Off","public"
  2,"zBuffer",-2422,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",133,0x20005F54,"Off","public"
  2,"yBuffer",-453,0x20005F56,"Off","public"
  2,"zBuffer",4689,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",1783,0x20005F5A,"Off","public"
  2,"yBuffer",-736,0x20005F5C,"Off","public"
  2,"zBuffer",1336,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-2091,0x20005F60,"Off","public"
  2,"yBuffer",385,0x20005F62,"Off","public"
  2,"zBuffer",3374,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",158,0x20005F66,"Off","public"
  2,"yBuffer",-305,0x20005F68,"Off","public"
  2,"zBuffer",-4318,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",1442,0x20005F6C,"Off","public"
  2,"yBuffer",143,0x20005F6E,"Off","public"
  2,"zBuffer",2937,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-1521,0x20005F72,"Off","public"
  2,"yBuffer",374,0x20005F74,"Off","public"
  2,"zBuffer",2111,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",1779,0x20005F78,"Off","public"
  2,"yBuffer",496,0x20005F7A,"Off","public"
  2,"zBuffer",4212,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-1905,0x20005F7E,"Off","public"
  2,"yBuffer",-408,0x20005F80,"Off","public"
  2,"zBuffer",2112,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",1786,0x20005F84,"Off","public"
  2,"yBuffer",1115,0x20005F86,"Off","public"
  2,"zBuffer",670,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-270,0x20005F8A,"Off","public"
  2,"yBuffer",-499,0x20005F8C,"Off","public"
  2,"zBuffer",1163,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-709,0x20005F90,"Off","public"
  2,"yBuffer",153,0x20005F92,"Off","public"
  2,"zBuffer",2150,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-1288,0x20005F96,"Off","public"
  2,"yBuffer",-59,0x20005F98,"Off","public"
  2,"zBuffer",2234,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",648,0x20005F9C,"Off","public"
  2,"yBuffer",-430,0x20005F9E,"Off","public"
  2,"zBuffer",-2394,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",583,0x20005FA2,"Off","public"
  2,"yBuffer",-170,0x20005FA4,"Off","public"
  2,"zBuffer",-3823,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",574,0x20005FA8,"Off","public"
  2,"yBuffer",-204,0x20005FAA,"Off","public"
  2,"zBuffer",-3762,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-1803,0x20005FAE,"Off","public"
  2,"yBuffer",12,0x20005FB0,"Off","public"
  2,"zBuffer",-3606,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",1737,0x20005FB4,"Off","public"
  2,"yBuffer",-472,0x20005FB6,"Off","public"
  2,"zBuffer",-3863,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",-1273,0x20005FBA,"Off","public"
  2,"yBuffer",-349,0x20005FBC,"Off","public"
  2,"zBuffer",-1924,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-244,0x20005FC0,"Off","public"
  2,"yBuffer",-343,0x20005FC2,"Off","public"
  2,"zBuffer",-2294,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-180,0x20005FC6,"Off","public"
  2,"yBuffer",-392,0x20005FC8,"Off","public"
  2,"zBuffer",-2257,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-122,0x20005FCC,"Off","public"
  2,"yBuffer",-804,0x20005FCE,"Off","public"
  2,"zBuffer",-2179,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1339,0x20005FD2,"Off","public"
  2,"yBuffer",-343,0x20005FD4,"Off","public"
  2,"zBuffer",-1065,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-1285,0x20005FD8,"Off","public"
  2,"yBuffer",-851,0x20005FDA,"Off","public"
  2,"zBuffer",2434,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-1264,0x20005FDE,"Off","public"
