Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",37,0x20005EDC,"Off","public"
  2,"yBuffer",-107,0x20005EDE,"Off","public"
  2,"zBuffer",7,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",36,0x20005EE2,"Off","public"
  2,"yBuffer",147,0x20005EE4,"Off","public"
  2,"zBuffer",29,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",21,0x20005EE8,"Off","public"
  2,"yBuffer",33,0x20005EEA,"Off","public"
  2,"zBuffer",29,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-27,0x20005EEE,"Off","public"
  2,"yBuffer",23,0x20005EF0,"Off","public"
  2,"zBuffer",44,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",92,0x20005EF4,"Off","public"
  2,"yBuffer",-41,0x20005EF6,"Off","public"
  2,"zBuffer",-56,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",35,0x20005EFA,"Off","public"
  2,"yBuffer",18,0x20005EFC,"Off","public"
  2,"zBuffer",-109,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",17,0x20005F00,"Off","public"
  2,"yBuffer",38,0x20005F02,"Off","public"
  2,"zBuffer",-60,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-3,0x20005F06,"Off","public"
  2,"yBuffer",57,0x20005F08,"Off","public"
  2,"zBuffer",-15,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-143,0x20005F0C,"Off","public"
  2,"yBuffer",518,0x20005F0E,"Off","public"
  2,"zBuffer",309,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-4803,0x20005F12,"Off","public"
  2,"yBuffer",771,0x20005F14,"Off","public"
  2,"zBuffer",-14927,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",3033,0x20005F18,"Off","public"
  2,"yBuffer",-3662,0x20005F1A,"Off","public"
  2,"zBuffer",9917,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-303,0x20005F1E,"Off","public"
  2,"yBuffer",7756,0x20005F20,"Off","public"
  2,"zBuffer",-15568,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-989,0x20005F24,"Off","public"
  2,"yBuffer",-6639,0x20005F26,"Off","public"
  2,"zBuffer",-13712,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",4980,0x20005F2A,"Off","public"
  2,"yBuffer",-690,0x20005F2C,"Off","public"
  2,"zBuffer",21444,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-7815,0x20005F30,"Off","public"
  2,"yBuffer",2100,0x20005F32,"Off","public"
  2,"zBuffer",8531,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-5069,0x20005F36,"Off","public"
  2,"yBuffer",-1223,0x20005F38,"Off","public"
  2,"zBuffer",4652,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-1014,0x20005F3C,"Off","public"
  2,"yBuffer",620,0x20005F3E,"Off","public"
  2,"zBuffer",-9252,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",9279,0x20005F42,"Off","public"
  2,"yBuffer",-4119,0x20005F44,"Off","public"
  2,"zBuffer",1361,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-2193,0x20005F48,"Off","public"
  2,"yBuffer",1819,0x20005F4A,"Off","public"
  2,"zBuffer",4028,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-3307,0x20005F4E,"Off","public"
  2,"yBuffer",-911,0x20005F50,"Off","public"
  2,"zBuffer",6476,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-1906,0x20005F54,"Off","public"
  2,"yBuffer",239,0x20005F56,"Off","public"
  2,"zBuffer",-3840,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",4513,0x20005F5A,"Off","public"
  2,"yBuffer",103,0x20005F5C,"Off","public"
  2,"zBuffer",-1029,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-5420,0x20005F60,"Off","public"
  2,"yBuffer",-1110,0x20005F62,"Off","public"
  2,"zBuffer",5132,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",2562,0x20005F66,"Off","public"
  2,"yBuffer",2401,0x20005F68,"Off","public"
  2,"zBuffer",2901,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",704,0x20005F6C,"Off","public"
  2,"yBuffer",-1430,0x20005F6E,"Off","public"
  2,"zBuffer",-4772,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",3451,0x20005F72,"Off","public"
  2,"yBuffer",2406,0x20005F74,"Off","public"
  2,"zBuffer",153,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-2914,0x20005F78,"Off","public"
  2,"yBuffer",-1555,0x20005F7A,"Off","public"
  2,"zBuffer",-2551,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",136,0x20005F7E,"Off","public"
  2,"yBuffer",2033,0x20005F80,"Off","public"
  2,"zBuffer",1759,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",373,0x20005F84,"Off","public"
  2,"yBuffer",-188,0x20005F86,"Off","public"
  2,"zBuffer",3133,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-2432,0x20005F8A,"Off","public"
  2,"yBuffer",-420,0x20005F8C,"Off","public"
  2,"zBuffer",-731,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",4644,0x20005F90,"Off","public"
  2,"yBuffer",2419,0x20005F92,"Off","public"
  2,"zBuffer",-2084,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-3440,0x20005F96,"Off","public"
  2,"yBuffer",-1421,0x20005F98,"Off","public"
  2,"zBuffer",-3726,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-456,0x20005F9C,"Off","public"
  2,"yBuffer",1281,0x20005F9E,"Off","public"
  2,"zBuffer",-610,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",3797,0x20005FA2,"Off","public"
  2,"yBuffer",-1179,0x20005FA4,"Off","public"
  2,"zBuffer",-4126,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-726,0x20005FA8,"Off","public"
  2,"yBuffer",706,0x20005FAA,"Off","public"
  2,"zBuffer",2928,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-291,0x20005FAE,"Off","public"
  2,"yBuffer",-591,0x20005FB0,"Off","public"
  2,"zBuffer",192,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-961,0x20005FB4,"Off","public"
  2,"yBuffer",291,0x20005FB6,"Off","public"
  2,"zBuffer",-2029,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",2192,0x20005FBA,"Off","public"
  2,"yBuffer",790,0x20005FBC,"Off","public"
  2,"zBuffer",1382,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",2158,0x20005FC0,"Off","public"
  2,"yBuffer",993,0x20005FC2,"Off","public"
  2,"zBuffer",1360,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-1034,0x20005FC6,"Off","public"
  2,"yBuffer",-795,0x20005FC8,"Off","public"
  2,"zBuffer",2007,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-1138,0x20005FCC,"Off","public"
  2,"yBuffer",599,0x20005FCE,"Off","public"
  2,"zBuffer",3947,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1360,0x20005FD2,"Off","public"
  2,"yBuffer",-285,0x20005FD4,"Off","public"
  2,"zBuffer",776,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",1339,0x20005FD8,"Off","public"
  2,"yBuffer",-280,0x20005FDA,"Off","public"
  2,"zBuffer",2528,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",575,0x20005FDE,"Off","public"
