Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",39,0x20005EDC,"Off","public"
  2,"yBuffer",-15,0x20005EDE,"Off","public"
  2,"zBuffer",-4,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",3,0x20005EE2,"Off","public"
  2,"yBuffer",-20,0x20005EE4,"Off","public"
  2,"zBuffer",-3,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-37,0x20005EE8,"Off","public"
  2,"yBuffer",100,0x20005EEA,"Off","public"
  2,"zBuffer",-61,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-18,0x20005EEE,"Off","public"
  2,"yBuffer",-50,0x20005EF0,"Off","public"
  2,"zBuffer",-19,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-20,0x20005EF4,"Off","public"
  2,"yBuffer",58,0x20005EF6,"Off","public"
  2,"zBuffer",36,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",24,0x20005EFA,"Off","public"
  2,"yBuffer",67,0x20005EFC,"Off","public"
  2,"zBuffer",83,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",7,0x20005F00,"Off","public"
  2,"yBuffer",76,0x20005F02,"Off","public"
  2,"zBuffer",61,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",21,0x20005F06,"Off","public"
  2,"yBuffer",118,0x20005F08,"Off","public"
  2,"zBuffer",-30,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-7,0x20005F0C,"Off","public"
  2,"yBuffer",66,0x20005F0E,"Off","public"
  2,"zBuffer",-16,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",800,0x20005F12,"Off","public"
  2,"yBuffer",5817,0x20005F14,"Off","public"
  2,"zBuffer",-31624,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-14534,0x20005F18,"Off","public"
  2,"yBuffer",3221,0x20005F1A,"Off","public"
  2,"zBuffer",-31129,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",4584,0x20005F1E,"Off","public"
  2,"yBuffer",31025,0x20005F20,"Off","public"
  2,"zBuffer",-30642,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",9884,0x20005F24,"Off","public"
  2,"yBuffer",-11859,0x20005F26,"Off","public"
  2,"zBuffer",-16529,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",22123,0x20005F2A,"Off","public"
  2,"yBuffer",-758,0x20005F2C,"Off","public"
  2,"zBuffer",-30948,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-15926,0x20005F30,"Off","public"
  2,"yBuffer",2369,0x20005F32,"Off","public"
  2,"zBuffer",-31488,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-15676,0x20005F36,"Off","public"
  2,"yBuffer",-3499,0x20005F38,"Off","public"
  2,"zBuffer",-18360,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",16474,0x20005F3C,"Off","public"
  2,"yBuffer",-2790,0x20005F3E,"Off","public"
  2,"zBuffer",-20565,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-7659,0x20005F42,"Off","public"
  2,"yBuffer",-7231,0x20005F44,"Off","public"
  2,"zBuffer",21631,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-15566,0x20005F48,"Off","public"
  2,"yBuffer",-6744,0x20005F4A,"Off","public"
  2,"zBuffer",-31748,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",22191,0x20005F4E,"Off","public"
  2,"yBuffer",-9831,0x20005F50,"Off","public"
  2,"zBuffer",10351,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",6535,0x20005F54,"Off","public"
  2,"yBuffer",-4158,0x20005F56,"Off","public"
  2,"zBuffer",-27702,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-11561,0x20005F5A,"Off","public"
  2,"yBuffer",5215,0x20005F5C,"Off","public"
  2,"zBuffer",14480,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",5102,0x20005F60,"Off","public"
  2,"yBuffer",-2015,0x20005F62,"Off","public"
  2,"zBuffer",30943,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",14178,0x20005F66,"Off","public"
  2,"yBuffer",5261,0x20005F68,"Off","public"
  2,"zBuffer",-32713,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-7786,0x20005F6C,"Off","public"
  2,"yBuffer",9601,0x20005F6E,"Off","public"
  2,"zBuffer",-5124,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",4292,0x20005F72,"Off","public"
  2,"yBuffer",784,0x20005F74,"Off","public"
  2,"zBuffer",19128,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",1723,0x20005F78,"Off","public"
  2,"yBuffer",-8,0x20005F7A,"Off","public"
  2,"zBuffer",3088,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-954,0x20005F7E,"Off","public"
  2,"yBuffer",-403,0x20005F80,"Off","public"
  2,"zBuffer",-28778,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",6006,0x20005F84,"Off","public"
  2,"yBuffer",-6422,0x20005F86,"Off","public"
  2,"zBuffer",21093,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",7910,0x20005F8A,"Off","public"
  2,"yBuffer",1274,0x20005F8C,"Off","public"
  2,"zBuffer",-16948,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",6738,0x20005F90,"Off","public"
  2,"yBuffer",1854,0x20005F92,"Off","public"
  2,"zBuffer",-2642,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-6629,0x20005F96,"Off","public"
  2,"yBuffer",1988,0x20005F98,"Off","public"
  2,"zBuffer",100,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",10009,0x20005F9C,"Off","public"
  2,"yBuffer",-4818,0x20005F9E,"Off","public"
  2,"zBuffer",-8655,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",6028,0x20005FA2,"Off","public"
  2,"yBuffer",1849,0x20005FA4,"Off","public"
  2,"zBuffer",-26258,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",5636,0x20005FA8,"Off","public"
  2,"yBuffer",1360,0x20005FAA,"Off","public"
  2,"zBuffer",-6261,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",742,0x20005FAE,"Off","public"
  2,"yBuffer",1052,0x20005FB0,"Off","public"
  2,"zBuffer",8600,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",4987,0x20005FB4,"Off","public"
  2,"yBuffer",280,0x20005FB6,"Off","public"
  2,"zBuffer",7407,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",4909,0x20005FBA,"Off","public"
  2,"yBuffer",166,0x20005FBC,"Off","public"
  2,"zBuffer",7291,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-2628,0x20005FC0,"Off","public"
  2,"yBuffer",1730,0x20005FC2,"Off","public"
  2,"zBuffer",-20752,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",5878,0x20005FC6,"Off","public"
  2,"yBuffer",-880,0x20005FC8,"Off","public"
  2,"zBuffer",-6567,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",1527,0x20005FCC,"Off","public"
  2,"yBuffer",386,0x20005FCE,"Off","public"
  2,"zBuffer",5102,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-5804,0x20005FD2,"Off","public"
  2,"yBuffer",380,0x20005FD4,"Off","public"
  2,"zBuffer",5829,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-5587,0x20005FD8,"Off","public"
  2,"yBuffer",165,0x20005FDA,"Off","public"
  2,"zBuffer",5738,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
