Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-46,0x20005EDC,"Off","public"
  2,"yBuffer",-9,0x20005EDE,"Off","public"
  2,"zBuffer",49,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-43,0x20005EE2,"Off","public"
  2,"yBuffer",48,0x20005EE4,"Off","public"
  2,"zBuffer",48,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",3,0x20005EE8,"Off","public"
  2,"yBuffer",13,0x20005EEA,"Off","public"
  2,"zBuffer",-42,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-3,0x20005EEE,"Off","public"
  2,"yBuffer",-18,0x20005EF0,"Off","public"
  2,"zBuffer",5,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",20,0x20005EF4,"Off","public"
  2,"yBuffer",-68,0x20005EF6,"Off","public"
  2,"zBuffer",38,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-1,0x20005EFA,"Off","public"
  2,"yBuffer",1,0x20005EFC,"Off","public"
  2,"zBuffer",-31,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-3,0x20005F00,"Off","public"
  2,"yBuffer",5,0x20005F02,"Off","public"
  2,"zBuffer",55,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",46,0x20005F06,"Off","public"
  2,"yBuffer",-47,0x20005F08,"Off","public"
  2,"zBuffer",-33,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",57,0x20005F0C,"Off","public"
  2,"yBuffer",80,0x20005F0E,"Off","public"
  2,"zBuffer",-28,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-1562,0x20005F12,"Off","public"
  2,"yBuffer",-407,0x20005F14,"Off","public"
  2,"zBuffer",-15884,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-9172,0x20005F18,"Off","public"
  2,"yBuffer",1507,0x20005F1A,"Off","public"
  2,"zBuffer",-30129,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-2331,0x20005F1E,"Off","public"
  2,"yBuffer",-319,0x20005F20,"Off","public"
  2,"zBuffer",-30903,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-8723,0x20005F24,"Off","public"
  2,"yBuffer",2786,0x20005F26,"Off","public"
  2,"zBuffer",-30419,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",6677,0x20005F2A,"Off","public"
  2,"yBuffer",10464,0x20005F2C,"Off","public"
  2,"zBuffer",-29943,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-26416,0x20005F30,"Off","public"
  2,"yBuffer",2901,0x20005F32,"Off","public"
  2,"zBuffer",-29152,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-4104,0x20005F36,"Off","public"
  2,"yBuffer",2300,0x20005F38,"Off","public"
  2,"zBuffer",-30062,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-15711,0x20005F3C,"Off","public"
  2,"yBuffer",-3111,0x20005F3E,"Off","public"
  2,"zBuffer",-30616,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-15632,0x20005F42,"Off","public"
  2,"yBuffer",-2420,0x20005F44,"Off","public"
  2,"zBuffer",-31162,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-15387,0x20005F48,"Off","public"
  2,"yBuffer",3847,0x20005F4A,"Off","public"
  2,"zBuffer",-31699,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-7894,0x20005F4E,"Off","public"
  2,"yBuffer",9689,0x20005F50,"Off","public"
  2,"zBuffer",16114,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",29591,0x20005F54,"Off","public"
  2,"yBuffer",-494,0x20005F56,"Off","public"
  2,"zBuffer",7034,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",25499,0x20005F5A,"Off","public"
  2,"yBuffer",-332,0x20005F5C,"Off","public"
  2,"zBuffer",30482,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-15466,0x20005F60,"Off","public"
  2,"yBuffer",382,0x20005F62,"Off","public"
  2,"zBuffer",8527,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-13499,0x20005F66,"Off","public"
  2,"yBuffer",2572,0x20005F68,"Off","public"
  2,"zBuffer",31164,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-3761,0x20005F6C,"Off","public"
  2,"yBuffer",8910,0x20005F6E,"Off","public"
  2,"zBuffer",31067,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1477,0x20005F72,"Off","public"
  2,"yBuffer",-7632,0x20005F74,"Off","public"
  2,"zBuffer",20274,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",8522,0x20005F78,"Off","public"
  2,"yBuffer",3989,0x20005F7A,"Off","public"
  2,"zBuffer",29863,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-1138,0x20005F7E,"Off","public"
  2,"yBuffer",-571,0x20005F80,"Off","public"
  2,"zBuffer",2845,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-4,0x20005F84,"Off","public"
  2,"yBuffer",1443,0x20005F86,"Off","public"
  2,"zBuffer",23897,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1039,0x20005F8A,"Off","public"
  2,"yBuffer",-2886,0x20005F8C,"Off","public"
  2,"zBuffer",14476,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",8332,0x20005F90,"Off","public"
  2,"yBuffer",-2542,0x20005F92,"Off","public"
  2,"zBuffer",-10907,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",12837,0x20005F96,"Off","public"
  2,"yBuffer",4031,0x20005F98,"Off","public"
  2,"zBuffer",1022,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",8378,0x20005F9C,"Off","public"
  2,"yBuffer",-7182,0x20005F9E,"Off","public"
  2,"zBuffer",-22707,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",3875,0x20005FA2,"Off","public"
  2,"yBuffer",-1931,0x20005FA4,"Off","public"
  2,"zBuffer",-12483,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",3758,0x20005FA8,"Off","public"
  2,"yBuffer",-2305,0x20005FAA,"Off","public"
  2,"zBuffer",-13119,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",5317,0x20005FAE,"Off","public"
  2,"yBuffer",-1345,0x20005FB0,"Off","public"
  2,"zBuffer",5273,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",6830,0x20005FB4,"Off","public"
  2,"yBuffer",-1827,0x20005FB6,"Off","public"
  2,"zBuffer",-21650,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",6723,0x20005FBA,"Off","public"
  2,"yBuffer",-1729,0x20005FBC,"Off","public"
  2,"zBuffer",-21311,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",4800,0x20005FC0,"Off","public"
  2,"yBuffer",-4473,0x20005FC2,"Off","public"
  2,"zBuffer",-10149,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-1974,0x20005FC6,"Off","public"
  2,"yBuffer",-216,0x20005FC8,"Off","public"
  2,"zBuffer",-6997,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",2894,0x20005FCC,"Off","public"
  2,"yBuffer",-5521,0x20005FCE,"Off","public"
  2,"zBuffer",5956,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",1085,0x20005FD2,"Off","public"
  2,"yBuffer",2377,0x20005FD4,"Off","public"
  2,"zBuffer",1127,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",918,0x20005FD8,"Off","public"
  2,"yBuffer",2311,0x20005FDA,"Off","public"
  2,"zBuffer",1109,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
