Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",2195,0x20005EDC,"Off","public"
  2,"yBuffer",2194,0x20005EDE,"Off","public"
  2,"zBuffer",-1165,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",2614,0x20005EE2,"Off","public"
  2,"yBuffer",2951,0x20005EE4,"Off","public"
  2,"zBuffer",-1979,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",1758,0x20005EE8,"Off","public"
  2,"yBuffer",2672,0x20005EEA,"Off","public"
  2,"zBuffer",-2143,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",1088,0x20005EEE,"Off","public"
  2,"yBuffer",3146,0x20005EF0,"Off","public"
  2,"zBuffer",-441,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",17,0x20005EF4,"Off","public"
  2,"yBuffer",2592,0x20005EF6,"Off","public"
  2,"zBuffer",-813,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-838,0x20005EFA,"Off","public"
  2,"yBuffer",2232,0x20005EFC,"Off","public"
  2,"zBuffer",-106,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-2697,0x20005F00,"Off","public"
  2,"yBuffer",1690,0x20005F02,"Off","public"
  2,"zBuffer",-1263,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",-2794,0x20005F06,"Off","public"
  2,"yBuffer",1052,0x20005F08,"Off","public"
  2,"zBuffer",-1001,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-2639,0x20005F0C,"Off","public"
  2,"yBuffer",431,0x20005F0E,"Off","public"
  2,"zBuffer",-536,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",-3692,0x20005F12,"Off","public"
  2,"yBuffer",-1036,0x20005F14,"Off","public"
  2,"zBuffer",-384,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-4718,0x20005F18,"Off","public"
  2,"yBuffer",-1905,0x20005F1A,"Off","public"
  2,"zBuffer",-944,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-4112,0x20005F1E,"Off","public"
  2,"yBuffer",-2436,0x20005F20,"Off","public"
  2,"zBuffer",-1123,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-3682,0x20005F24,"Off","public"
  2,"yBuffer",-2900,0x20005F26,"Off","public"
  2,"zBuffer",666,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-2640,0x20005F2A,"Off","public"
  2,"yBuffer",-3436,0x20005F2C,"Off","public"
  2,"zBuffer",132,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-2649,0x20005F30,"Off","public"
  2,"yBuffer",-3171,0x20005F32,"Off","public"
  2,"zBuffer",1051,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-1647,0x20005F36,"Off","public"
  2,"yBuffer",-2807,0x20005F38,"Off","public"
  2,"zBuffer",754,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-253,0x20005F3C,"Off","public"
  2,"yBuffer",-2578,0x20005F3E,"Off","public"
  2,"zBuffer",885,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-394,0x20005F42,"Off","public"
  2,"yBuffer",-1761,0x20005F44,"Off","public"
  2,"zBuffer",401,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",744,0x20005F48,"Off","public"
  2,"yBuffer",-1190,0x20005F4A,"Off","public"
  2,"zBuffer",1172,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",1222,0x20005F4E,"Off","public"
  2,"yBuffer",-506,0x20005F50,"Off","public"
  2,"zBuffer",506,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",1610,0x20005F54,"Off","public"
  2,"yBuffer",-302,0x20005F56,"Off","public"
  2,"zBuffer",189,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",1835,0x20005F5A,"Off","public"
  2,"yBuffer",-344,0x20005F5C,"Off","public"
  2,"zBuffer",-345,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",1747,0x20005F60,"Off","public"
  2,"yBuffer",-678,0x20005F62,"Off","public"
  2,"zBuffer",-260,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",1599,0x20005F66,"Off","public"
  2,"yBuffer",-643,0x20005F68,"Off","public"
  2,"zBuffer",-295,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",1280,0x20005F6C,"Off","public"
  2,"yBuffer",-1398,0x20005F6E,"Off","public"
  2,"zBuffer",377,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1773,0x20005F72,"Off","public"
  2,"yBuffer",-1501,0x20005F74,"Off","public"
  2,"zBuffer",636,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",1230,0x20005F78,"Off","public"
  2,"yBuffer",-1710,0x20005F7A,"Off","public"
  2,"zBuffer",356,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",2133,0x20005F7E,"Off","public"
  2,"yBuffer",-1905,0x20005F80,"Off","public"
  2,"zBuffer",804,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",1025,0x20005F84,"Off","public"
  2,"yBuffer",-1966,0x20005F86,"Off","public"
  2,"zBuffer",2139,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",720,0x20005F8A,"Off","public"
  2,"yBuffer",-1799,0x20005F8C,"Off","public"
  2,"zBuffer",2267,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",922,0x20005F90,"Off","public"
  2,"yBuffer",-1185,0x20005F92,"Off","public"
  2,"zBuffer",1890,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",1160,0x20005F96,"Off","public"
  2,"yBuffer",-661,0x20005F98,"Off","public"
  2,"zBuffer",3740,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",1100,0x20005F9C,"Off","public"
  2,"yBuffer",-667,0x20005F9E,"Off","public"
  2,"zBuffer",3682,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",347,0x20005FA2,"Off","public"
  2,"yBuffer",-587,0x20005FA4,"Off","public"
  2,"zBuffer",4109,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",872,0x20005FA8,"Off","public"
  2,"yBuffer",-360,0x20005FAA,"Off","public"
  2,"zBuffer",3571,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",383,0x20005FAE,"Off","public"
  2,"yBuffer",-427,0x20005FB0,"Off","public"
  2,"zBuffer",3363,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",377,0x20005FB4,"Off","public"
  2,"yBuffer",-419,0x20005FB6,"Off","public"
  2,"zBuffer",4318,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",379,0x20005FBA,"Off","public"
  2,"yBuffer",267,0x20005FBC,"Off","public"
  2,"zBuffer",4211,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",477,0x20005FC0,"Off","public"
  2,"yBuffer",-297,0x20005FC2,"Off","public"
  2,"zBuffer",3516,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",180,0x20005FC6,"Off","public"
  2,"yBuffer",-422,0x20005FC8,"Off","public"
  2,"zBuffer",3093,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-71,0x20005FCC,"Off","public"
  2,"yBuffer",-619,0x20005FCE,"Off","public"
  2,"zBuffer",3022,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",586,0x20005FD2,"Off","public"
  2,"yBuffer",-542,0x20005FD4,"Off","public"
  2,"zBuffer",2702,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",447,0x20005FD8,"Off","public"
  2,"yBuffer",-710,0x20005FDA,"Off","public"
  2,"zBuffer",1732,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",308,0x20005FDE,"Off","public"
