Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",40,0x20005EDC,"Off","public"
  2,"yBuffer",-13,0x20005EDE,"Off","public"
  2,"zBuffer",-67,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",26,0x20005EE2,"Off","public"
  2,"yBuffer",10,0x20005EE4,"Off","public"
  2,"zBuffer",69,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-13,0x20005EE8,"Off","public"
  2,"yBuffer",-108,0x20005EEA,"Off","public"
  2,"zBuffer",-53,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-35,0x20005EEE,"Off","public"
  2,"yBuffer",-120,0x20005EF0,"Off","public"
  2,"zBuffer",23,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",6,0x20005EF4,"Off","public"
  2,"yBuffer",60,0x20005EF6,"Off","public"
  2,"zBuffer",-39,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-38,0x20005EFA,"Off","public"
  2,"yBuffer",110,0x20005EFC,"Off","public"
  2,"zBuffer",64,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-2478,0x20005F00,"Off","public"
  2,"yBuffer",-695,0x20005F02,"Off","public"
  2,"zBuffer",-1301,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",1143,0x20005F06,"Off","public"
  2,"yBuffer",-31,0x20005F08,"Off","public"
  2,"zBuffer",-3105,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",142,0x20005F0C,"Off","public"
  2,"yBuffer",-1278,0x20005F0E,"Off","public"
  2,"zBuffer",1510,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",2861,0x20005F12,"Off","public"
  2,"yBuffer",1171,0x20005F14,"Off","public"
  2,"zBuffer",-10209,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-367,0x20005F18,"Off","public"
  2,"yBuffer",-915,0x20005F1A,"Off","public"
  2,"zBuffer",-2517,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",1211,0x20005F1E,"Off","public"
  2,"yBuffer",-334,0x20005F20,"Off","public"
  2,"zBuffer",1714,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",1579,0x20005F24,"Off","public"
  2,"yBuffer",1459,0x20005F26,"Off","public"
  2,"zBuffer",51,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",914,0x20005F2A,"Off","public"
  2,"yBuffer",-135,0x20005F2C,"Off","public"
  2,"zBuffer",-3177,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-1955,0x20005F30,"Off","public"
  2,"yBuffer",-337,0x20005F32,"Off","public"
  2,"zBuffer",-1030,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",343,0x20005F36,"Off","public"
  2,"yBuffer",730,0x20005F38,"Off","public"
  2,"zBuffer",5483,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",1615,0x20005F3C,"Off","public"
  2,"yBuffer",-249,0x20005F3E,"Off","public"
  2,"zBuffer",1400,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",518,0x20005F42,"Off","public"
  2,"yBuffer",170,0x20005F44,"Off","public"
  2,"zBuffer",4634,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-94,0x20005F48,"Off","public"
  2,"yBuffer",137,0x20005F4A,"Off","public"
  2,"zBuffer",626,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-942,0x20005F4E,"Off","public"
  2,"yBuffer",852,0x20005F50,"Off","public"
  2,"zBuffer",-2432,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",608,0x20005F54,"Off","public"
  2,"yBuffer",-540,0x20005F56,"Off","public"
  2,"zBuffer",-627,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",428,0x20005F5A,"Off","public"
  2,"yBuffer",130,0x20005F5C,"Off","public"
  2,"zBuffer",2683,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-591,0x20005F60,"Off","public"
  2,"yBuffer",312,0x20005F62,"Off","public"
  2,"zBuffer",1774,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-916,0x20005F66,"Off","public"
  2,"yBuffer",212,0x20005F68,"Off","public"
  2,"zBuffer",95,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",1171,0x20005F6C,"Off","public"
  2,"yBuffer",-121,0x20005F6E,"Off","public"
  2,"zBuffer",2080,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-1239,0x20005F72,"Off","public"
  2,"yBuffer",391,0x20005F74,"Off","public"
  2,"zBuffer",4761,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-996,0x20005F78,"Off","public"
  2,"yBuffer",970,0x20005F7A,"Off","public"
  2,"zBuffer",1782,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",167,0x20005F7E,"Off","public"
  2,"yBuffer",-1114,0x20005F80,"Off","public"
  2,"zBuffer",1113,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",319,0x20005F84,"Off","public"
  2,"yBuffer",1171,0x20005F86,"Off","public"
  2,"zBuffer",534,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",314,0x20005F8A,"Off","public"
  2,"yBuffer",1132,0x20005F8C,"Off","public"
  2,"zBuffer",526,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",-1687,0x20005F90,"Off","public"
  2,"yBuffer",26,0x20005F92,"Off","public"
  2,"zBuffer",-1440,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-358,0x20005F96,"Off","public"
  2,"yBuffer",71,0x20005F98,"Off","public"
  2,"zBuffer",-2363,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",540,0x20005F9C,"Off","public"
  2,"yBuffer",240,0x20005F9E,"Off","public"
  2,"zBuffer",-2851,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-223,0x20005FA2,"Off","public"
  2,"yBuffer",236,0x20005FA4,"Off","public"
  2,"zBuffer",-2739,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",-353,0x20005FA8,"Off","public"
  2,"yBuffer",401,0x20005FAA,"Off","public"
  2,"zBuffer",-2695,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",613,0x20005FAE,"Off","public"
  2,"yBuffer",-756,0x20005FB0,"Off","public"
  2,"zBuffer",-3052,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",-1035,0x20005FB4,"Off","public"
  2,"yBuffer",504,0x20005FB6,"Off","public"
  2,"zBuffer",-1396,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",742,0x20005FBA,"Off","public"
  2,"yBuffer",-411,0x20005FBC,"Off","public"
  2,"zBuffer",-2033,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",730,0x20005FC0,"Off","public"
  2,"yBuffer",-404,0x20005FC2,"Off","public"
  2,"zBuffer",-992,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",701,0x20005FC6,"Off","public"
  2,"yBuffer",80,0x20005FC8,"Off","public"
  2,"zBuffer",-980,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-225,0x20005FCC,"Off","public"
  2,"yBuffer",-424,0x20005FCE,"Off","public"
  2,"zBuffer",1086,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",336,0x20005FD2,"Off","public"
  2,"yBuffer",191,0x20005FD4,"Off","public"
  2,"zBuffer",1418,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",954,0x20005FD8,"Off","public"
  2,"yBuffer",-600,0x20005FDA,"Off","public"
  2,"zBuffer",1304,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-614,0x20005FDE,"Off","public"
  2,"yBuffer",305,0x20005FE0,"Off","public"
