Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",7,0x20005EDC,"Off","public"
  2,"yBuffer",42,0x20005EDE,"Off","public"
  2,"zBuffer",34,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",7,0x20005EE2,"Off","public"
  2,"yBuffer",130,0x20005EE4,"Off","public"
  2,"zBuffer",33,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-19,0x20005EE8,"Off","public"
  2,"yBuffer",83,0x20005EEA,"Off","public"
  2,"zBuffer",16,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",45,0x20005EEE,"Off","public"
  2,"yBuffer",83,0x20005EF0,"Off","public"
  2,"zBuffer",4,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",25,0x20005EF4,"Off","public"
  2,"yBuffer",107,0x20005EF6,"Off","public"
  2,"zBuffer",-14,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-27,0x20005EFA,"Off","public"
  2,"yBuffer",42,0x20005EFC,"Off","public"
  2,"zBuffer",13,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",-29,0x20005F00,"Off","public"
  2,"yBuffer",28,0x20005F02,"Off","public"
  2,"zBuffer",-108,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",17,0x20005F06,"Off","public"
  2,"yBuffer",70,0x20005F08,"Off","public"
  2,"zBuffer",-7,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",763,0x20005F0C,"Off","public"
  2,"yBuffer",-1731,0x20005F0E,"Off","public"
  2,"zBuffer",78,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3951,0x20005F12,"Off","public"
  2,"yBuffer",-4808,0x20005F14,"Off","public"
  2,"zBuffer",-222,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",5009,0x20005F18,"Off","public"
  2,"yBuffer",-7666,0x20005F1A,"Off","public"
  2,"zBuffer",-1682,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",3255,0x20005F1E,"Off","public"
  2,"yBuffer",-3035,0x20005F20,"Off","public"
  2,"zBuffer",-3525,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-4282,0x20005F24,"Off","public"
  2,"yBuffer",3062,0x20005F26,"Off","public"
  2,"zBuffer",-3177,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-5752,0x20005F2A,"Off","public"
  2,"yBuffer",3816,0x20005F2C,"Off","public"
  2,"zBuffer",212,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-1326,0x20005F30,"Off","public"
  2,"yBuffer",4263,0x20005F32,"Off","public"
  2,"zBuffer",1781,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-4001,0x20005F36,"Off","public"
  2,"yBuffer",2570,0x20005F38,"Off","public"
  2,"zBuffer",2437,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-4060,0x20005F3C,"Off","public"
  2,"yBuffer",1154,0x20005F3E,"Off","public"
  2,"zBuffer",-1694,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",653,0x20005F42,"Off","public"
  2,"yBuffer",353,0x20005F44,"Off","public"
  2,"zBuffer",-883,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-2232,0x20005F48,"Off","public"
  2,"yBuffer",1877,0x20005F4A,"Off","public"
  2,"zBuffer",1522,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",159,0x20005F4E,"Off","public"
  2,"yBuffer",1977,0x20005F50,"Off","public"
  2,"zBuffer",1885,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",1748,0x20005F54,"Off","public"
  2,"yBuffer",3119,0x20005F56,"Off","public"
  2,"zBuffer",3019,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-3419,0x20005F5A,"Off","public"
  2,"yBuffer",2449,0x20005F5C,"Off","public"
  2,"zBuffer",5396,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",1606,0x20005F60,"Off","public"
  2,"yBuffer",-436,0x20005F62,"Off","public"
  2,"zBuffer",3489,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",4545,0x20005F66,"Off","public"
  2,"yBuffer",-477,0x20005F68,"Off","public"
  2,"zBuffer",-1682,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-508,0x20005F6C,"Off","public"
  2,"yBuffer",591,0x20005F6E,"Off","public"
  2,"zBuffer",-316,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-329,0x20005F72,"Off","public"
  2,"yBuffer",1768,0x20005F74,"Off","public"
  2,"zBuffer",-344,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",3093,0x20005F78,"Off","public"
  2,"yBuffer",-2311,0x20005F7A,"Off","public"
  2,"zBuffer",-607,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-3238,0x20005F7E,"Off","public"
  2,"yBuffer",-838,0x20005F80,"Off","public"
  2,"zBuffer",2045,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",-2459,0x20005F84,"Off","public"
  2,"yBuffer",562,0x20005F86,"Off","public"
  2,"zBuffer",5055,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",1428,0x20005F8A,"Off","public"
  2,"yBuffer",505,0x20005F8C,"Off","public"
  2,"zBuffer",-3057,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2187,0x20005F90,"Off","public"
  2,"yBuffer",-3623,0x20005F92,"Off","public"
  2,"zBuffer",-3565,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",1037,0x20005F96,"Off","public"
  2,"yBuffer",-973,0x20005F98,"Off","public"
  2,"zBuffer",201,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",3288,0x20005F9C,"Off","public"
  2,"yBuffer",-1048,0x20005F9E,"Off","public"
  2,"zBuffer",-1028,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",5635,0x20005FA2,"Off","public"
  2,"yBuffer",-782,0x20005FA4,"Off","public"
  2,"zBuffer",-1841,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",4408,0x20005FA8,"Off","public"
  2,"yBuffer",842,0x20005FAA,"Off","public"
  2,"zBuffer",419,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",-1008,0x20005FAE,"Off","public"
  2,"yBuffer",-274,0x20005FB0,"Off","public"
  2,"zBuffer",-1705,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",2321,0x20005FB4,"Off","public"
  2,"yBuffer",234,0x20005FB6,"Off","public"
  2,"zBuffer",-4908,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",2285,0x20005FBA,"Off","public"
  2,"yBuffer",128,0x20005FBC,"Off","public"
  2,"zBuffer",-4830,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",1366,0x20005FC0,"Off","public"
  2,"yBuffer",235,0x20005FC2,"Off","public"
  2,"zBuffer",707,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-3200,0x20005FC6,"Off","public"
  2,"yBuffer",-1243,0x20005FC8,"Off","public"
  2,"zBuffer",1859,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",1495,0x20005FCC,"Off","public"
  2,"yBuffer",1221,0x20005FCE,"Off","public"
  2,"zBuffer",470,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",-1299,0x20005FD2,"Off","public"
  2,"yBuffer",1202,0x20005FD4,"Off","public"
  2,"zBuffer",-1083,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-1187,0x20005FD8,"Off","public"
  2,"yBuffer",-1831,0x20005FDA,"Off","public"
  2,"zBuffer",-1065,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",-4706,0x20005FDE,"Off","public"
