Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",59,0x20005EDC,"Off","public"
  2,"yBuffer",14,0x20005EDE,"Off","public"
  2,"zBuffer",-12,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-52,0x20005EE2,"Off","public"
  2,"yBuffer",29,0x20005EE4,"Off","public"
  2,"zBuffer",15,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-37,0x20005EE8,"Off","public"
  2,"yBuffer",47,0x20005EEA,"Off","public"
  2,"zBuffer",21,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-13,0x20005EEE,"Off","public"
  2,"yBuffer",-31,0x20005EF0,"Off","public"
  2,"zBuffer",22,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-14,0x20005EF4,"Off","public"
  2,"yBuffer",7,0x20005EF6,"Off","public"
  2,"zBuffer",19,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",35,0x20005EFA,"Off","public"
  2,"yBuffer",7,0x20005EFC,"Off","public"
  2,"zBuffer",9,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",34,0x20005F00,"Off","public"
  2,"yBuffer",99,0x20005F02,"Off","public"
  2,"zBuffer",9,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",86,0x20005F06,"Off","public"
  2,"yBuffer",15,0x20005F08,"Off","public"
  2,"zBuffer",-20,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",-52,0x20005F0C,"Off","public"
  2,"yBuffer",16,0x20005F0E,"Off","public"
  2,"zBuffer",-54,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3349,0x20005F12,"Off","public"
  2,"yBuffer",3186,0x20005F14,"Off","public"
  2,"zBuffer",-19156,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-6278,0x20005F18,"Off","public"
  2,"yBuffer",3136,0x20005F1A,"Off","public"
  2,"zBuffer",-31335,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",-6029,0x20005F1E,"Off","public"
  2,"yBuffer",-3966,0x20005F20,"Off","public"
  2,"zBuffer",-30844,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-3060,0x20005F24,"Off","public"
  2,"yBuffer",5842,0x20005F26,"Off","public"
  2,"zBuffer",-30361,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",3603,0x20005F2A,"Off","public"
  2,"yBuffer",4629,0x20005F2C,"Off","public"
  2,"zBuffer",-29886,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-15434,0x20005F30,"Off","public"
  2,"yBuffer",8567,0x20005F32,"Off","public"
  2,"zBuffer",-29418,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-15192,0x20005F36,"Off","public"
  2,"yBuffer",8433,0x20005F38,"Off","public"
  2,"zBuffer",14386,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-21753,0x20005F3C,"Off","public"
  2,"yBuffer",5191,0x20005F3E,"Off","public"
  2,"zBuffer",14229,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-24837,0x20005F42,"Off","public"
  2,"yBuffer",-27206,0x20005F44,"Off","public"
  2,"zBuffer",-29404,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-16274,0x20005F48,"Off","public"
  2,"yBuffer",-23477,0x20005F4A,"Off","public"
  2,"zBuffer",27187,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-16019,0x20005F4E,"Off","public"
  2,"yBuffer",21732,0x20005F50,"Off","public"
  2,"zBuffer",-30413,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-15768,0x20005F54,"Off","public"
  2,"yBuffer",-13393,0x20005F56,"Off","public"
  2,"zBuffer",-30962,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",24193,0x20005F5A,"Off","public"
  2,"yBuffer",19844,0x20005F5C,"Off","public"
  2,"zBuffer",28867,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",7466,0x20005F60,"Off","public"
  2,"yBuffer",-18334,0x20005F62,"Off","public"
  2,"zBuffer",-31953,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-552,0x20005F66,"Off","public"
  2,"yBuffer",20923,0x20005F68,"Off","public"
  2,"zBuffer",-32478,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",-11267,0x20005F6C,"Off","public"
  2,"yBuffer",1345,0x20005F6E,"Off","public"
  2,"zBuffer",23925,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-15828,0x20005F72,"Off","public"
  2,"yBuffer",-6432,0x20005F74,"Off","public"
  2,"zBuffer",32167,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",4657,0x20005F78,"Off","public"
  2,"yBuffer",2846,0x20005F7A,"Off","public"
  2,"zBuffer",14556,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",24725,0x20005F7E,"Off","public"
  2,"yBuffer",579,0x20005F80,"Off","public"
  2,"zBuffer",27819,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",2818,0x20005F84,"Off","public"
  2,"yBuffer",5241,0x20005F86,"Off","public"
  2,"zBuffer",-11241,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",-16083,0x20005F8A,"Off","public"
  2,"yBuffer",-2228,0x20005F8C,"Off","public"
  2,"zBuffer",18507,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",1144,0x20005F90,"Off","public"
  2,"yBuffer",4938,0x20005F92,"Off","public"
  2,"zBuffer",-29447,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-29952,0x20005F96,"Off","public"
  2,"yBuffer",2589,0x20005F98,"Off","public"
  2,"zBuffer",11011,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-8277,0x20005F9C,"Off","public"
  2,"yBuffer",-6640,0x20005F9E,"Off","public"
  2,"zBuffer",8657,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",3974,0x20005FA2,"Off","public"
  2,"yBuffer",3916,0x20005FA4,"Off","public"
  2,"zBuffer",1850,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",15591,0x20005FA8,"Off","public"
  2,"yBuffer",-100,0x20005FAA,"Off","public"
  2,"zBuffer",-10804,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",4861,0x20005FAE,"Off","public"
  2,"yBuffer",-476,0x20005FB0,"Off","public"
  2,"zBuffer",17234,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",9583,0x20005FB4,"Off","public"
  2,"yBuffer",5446,0x20005FB6,"Off","public"
  2,"zBuffer",-10330,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",22689,0x20005FBA,"Off","public"
  2,"yBuffer",-352,0x20005FBC,"Off","public"
  2,"zBuffer",-7237,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",-8918,0x20005FC0,"Off","public"
  2,"yBuffer",1735,0x20005FC2,"Off","public"
  2,"zBuffer",-18052,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",6197,0x20005FC6,"Off","public"
  2,"yBuffer",-6100,0x20005FC8,"Off","public"
  2,"zBuffer",6375,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-8872,0x20005FCC,"Off","public"
  2,"yBuffer",2627,0x20005FCE,"Off","public"
  2,"zBuffer",5627,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",7844,0x20005FD2,"Off","public"
  2,"yBuffer",114,0x20005FD4,"Off","public"
  2,"zBuffer",1063,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",9655,0x20005FD8,"Off","public"
  2,"yBuffer",7256,0x20005FDA,"Off","public"
  2,"zBuffer",19378,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
