Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",-42,0x20005EDC,"Off","public"
  2,"yBuffer",65,0x20005EDE,"Off","public"
  2,"zBuffer",-41,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-1,0x20005EE2,"Off","public"
  2,"yBuffer",98,0x20005EE4,"Off","public"
  2,"zBuffer",-35,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",34,0x20005EE8,"Off","public"
  2,"yBuffer",57,0x20005EEA,"Off","public"
  2,"zBuffer",41,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",8,0x20005EEE,"Off","public"
  2,"yBuffer",-34,0x20005EF0,"Off","public"
  2,"zBuffer",-89,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",-15,0x20005EF4,"Off","public"
  2,"yBuffer",97,0x20005EF6,"Off","public"
  2,"zBuffer",-55,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",-36,0x20005EFA,"Off","public"
  2,"yBuffer",-30,0x20005EFC,"Off","public"
  2,"zBuffer",-37,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",60,0x20005F00,"Off","public"
  2,"yBuffer",21,0x20005F02,"Off","public"
  2,"zBuffer",-70,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",35,0x20005F06,"Off","public"
  2,"yBuffer",55,0x20005F08,"Off","public"
  2,"zBuffer",-57,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",98,0x20005F0C,"Off","public"
  2,"yBuffer",47,0x20005F0E,"Off","public"
  2,"zBuffer",-32,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",1059,0x20005F12,"Off","public"
  2,"yBuffer",1404,0x20005F14,"Off","public"
  2,"zBuffer",-4290,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",-2553,0x20005F18,"Off","public"
  2,"yBuffer",-1506,0x20005F1A,"Off","public"
  2,"zBuffer",-10091,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",1092,0x20005F1E,"Off","public"
  2,"yBuffer",1276,0x20005F20,"Off","public"
  2,"zBuffer",-26701,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",-6959,0x20005F24,"Off","public"
  2,"yBuffer",-3307,0x20005F26,"Off","public"
  2,"zBuffer",-30971,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",-4673,0x20005F2A,"Off","public"
  2,"yBuffer",8498,0x20005F2C,"Off","public"
  2,"zBuffer",-30486,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",16376,0x20005F30,"Off","public"
  2,"yBuffer",-2195,0x20005F32,"Off","public"
  2,"zBuffer",-30009,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-1594,0x20005F36,"Off","public"
  2,"yBuffer",-13486,0x20005F38,"Off","public"
  2,"zBuffer",-19220,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",3738,0x20005F3C,"Off","public"
  2,"yBuffer",-4069,0x20005F3E,"Off","public"
  2,"zBuffer",8729,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",11921,0x20005F42,"Off","public"
  2,"yBuffer",-4649,0x20005F44,"Off","public"
  2,"zBuffer",9458,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-5425,0x20005F48,"Off","public"
  2,"yBuffer",184,0x20005F4A,"Off","public"
  2,"zBuffer",-30567,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-15774,0x20005F4E,"Off","public"
  2,"yBuffer",-10847,0x20005F50,"Off","public"
  2,"zBuffer",-31113,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-11349,0x20005F54,"Off","public"
  2,"yBuffer",10814,0x20005F56,"Off","public"
  2,"zBuffer",-31651,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-7846,0x20005F5A,"Off","public"
  2,"yBuffer",-15853,0x20005F5C,"Off","public"
  2,"zBuffer",29312,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",2682,0x20005F60,"Off","public"
  2,"yBuffer",13885,0x20005F62,"Off","public"
  2,"zBuffer",4223,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",11557,0x20005F66,"Off","public"
  2,"yBuffer",-3259,0x20005F68,"Off","public"
  2,"zBuffer",2041,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",17665,0x20005F6C,"Off","public"
  2,"yBuffer",-917,0x20005F6E,"Off","public"
  2,"zBuffer",-9468,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",-11631,0x20005F72,"Off","public"
  2,"yBuffer",7662,0x20005F74,"Off","public"
  2,"zBuffer",-3677,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",-9574,0x20005F78,"Off","public"
  2,"yBuffer",-5604,0x20005F7A,"Off","public"
  2,"zBuffer",21075,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",-2298,0x20005F7E,"Off","public"
  2,"yBuffer",3722,0x20005F80,"Off","public"
  2,"zBuffer",13611,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",1932,0x20005F84,"Off","public"
  2,"yBuffer",-3871,0x20005F86,"Off","public"
  2,"zBuffer",7505,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",15393,0x20005F8A,"Off","public"
  2,"yBuffer",6905,0x20005F8C,"Off","public"
  2,"zBuffer",-634,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2210,0x20005F90,"Off","public"
  2,"yBuffer",2235,0x20005F92,"Off","public"
  2,"zBuffer",2478,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",-3302,0x20005F96,"Off","public"
  2,"yBuffer",1192,0x20005F98,"Off","public"
  2,"zBuffer",6641,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",-3249,0x20005F9C,"Off","public"
  2,"yBuffer",1115,0x20005F9E,"Off","public"
  2,"zBuffer",6537,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",-1391,0x20005FA2,"Off","public"
  2,"yBuffer",6542,0x20005FA4,"Off","public"
  2,"zBuffer",-14067,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",10369,0x20005FA8,"Off","public"
  2,"yBuffer",-946,0x20005FAA,"Off","public"
  2,"zBuffer",-10202,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",871,0x20005FAE,"Off","public"
  2,"yBuffer",3901,0x20005FB0,"Off","public"
  2,"zBuffer",-357,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",4637,0x20005FB4,"Off","public"
  2,"yBuffer",3840,0x20005FB6,"Off","public"
  2,"zBuffer",6957,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",4526,0x20005FBA,"Off","public"
  2,"yBuffer",-2045,0x20005FBC,"Off","public"
  2,"zBuffer",6725,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",412,0x20005FC0,"Off","public"
  2,"yBuffer",-2724,0x20005FC2,"Off","public"
  2,"zBuffer",11554,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",-1945,0x20005FC6,"Off","public"
  2,"yBuffer",2844,0x20005FC8,"Off","public"
  2,"zBuffer",-2173,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",8100,0x20005FCC,"Off","public"
  2,"yBuffer",-1745,0x20005FCE,"Off","public"
  2,"zBuffer",3771,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",7040,0x20005FD2,"Off","public"
  2,"yBuffer",2057,0x20005FD4,"Off","public"
  2,"zBuffer",7981,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",-1286,0x20005FD8,"Off","public"
  2,"yBuffer",3764,0x20005FDA,"Off","public"
  2,"zBuffer",-2384,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
