Level,Expression,Value,Location,Refresh,Access
0,"extractionBuffer",,0x20005EDC,"Off","private"
 1,"[0]",,0x20005EDC,"Off","public"
  2,"xBuffer",17,0x20005EDC,"Off","public"
  2,"yBuffer",-55,0x20005EDE,"Off","public"
  2,"zBuffer",-58,0x20005EE0,"Off","public"
 1,"[1]",,0x20005EE2,"Off","public"
  2,"xBuffer",-59,0x20005EE2,"Off","public"
  2,"yBuffer",8,0x20005EE4,"Off","public"
  2,"zBuffer",29,0x20005EE6,"Off","public"
 1,"[2]",,0x20005EE8,"Off","public"
  2,"xBuffer",-12,0x20005EE8,"Off","public"
  2,"yBuffer",-34,0x20005EEA,"Off","public"
  2,"zBuffer",30,0x20005EEC,"Off","public"
 1,"[3]",,0x20005EEE,"Off","public"
  2,"xBuffer",-83,0x20005EEE,"Off","public"
  2,"yBuffer",6,0x20005EF0,"Off","public"
  2,"zBuffer",7,0x20005EF2,"Off","public"
 1,"[4]",,0x20005EF4,"Off","public"
  2,"xBuffer",39,0x20005EF4,"Off","public"
  2,"yBuffer",-94,0x20005EF6,"Off","public"
  2,"zBuffer",68,0x20005EF8,"Off","public"
 1,"[5]",,0x20005EFA,"Off","public"
  2,"xBuffer",653,0x20005EFA,"Off","public"
  2,"yBuffer",-731,0x20005EFC,"Off","public"
  2,"zBuffer",182,0x20005EFE,"Off","public"
 1,"[6]",,0x20005F00,"Off","public"
  2,"xBuffer",1808,0x20005F00,"Off","public"
  2,"yBuffer",-932,0x20005F02,"Off","public"
  2,"zBuffer",668,0x20005F04,"Off","public"
 1,"[7]",,0x20005F06,"Off","public"
  2,"xBuffer",1837,0x20005F06,"Off","public"
  2,"yBuffer",307,0x20005F08,"Off","public"
  2,"zBuffer",161,0x20005F0A,"Off","public"
 1,"[8]",,0x20005F0C,"Off","public"
  2,"xBuffer",1709,0x20005F0C,"Off","public"
  2,"yBuffer",1116,0x20005F0E,"Off","public"
  2,"zBuffer",-1298,0x20005F10,"Off","public"
 1,"[9]",,0x20005F12,"Off","public"
  2,"xBuffer",3405,0x20005F12,"Off","public"
  2,"yBuffer",1171,0x20005F14,"Off","public"
  2,"zBuffer",-1855,0x20005F16,"Off","public"
 1,"[10]",,0x20005F18,"Off","public"
  2,"xBuffer",3039,0x20005F18,"Off","public"
  2,"yBuffer",2206,0x20005F1A,"Off","public"
  2,"zBuffer",1231,0x20005F1C,"Off","public"
 1,"[11]",,0x20005F1E,"Off","public"
  2,"xBuffer",2433,0x20005F1E,"Off","public"
  2,"yBuffer",3546,0x20005F20,"Off","public"
  2,"zBuffer",-2394,0x20005F22,"Off","public"
 1,"[12]",,0x20005F24,"Off","public"
  2,"xBuffer",1013,0x20005F24,"Off","public"
  2,"yBuffer",4904,0x20005F26,"Off","public"
  2,"zBuffer",-485,0x20005F28,"Off","public"
 1,"[13]",,0x20005F2A,"Off","public"
  2,"xBuffer",378,0x20005F2A,"Off","public"
  2,"yBuffer",5318,0x20005F2C,"Off","public"
  2,"zBuffer",-2800,0x20005F2E,"Off","public"
 1,"[14]",,0x20005F30,"Off","public"
  2,"xBuffer",-2254,0x20005F30,"Off","public"
  2,"yBuffer",5093,0x20005F32,"Off","public"
  2,"zBuffer",787,0x20005F34,"Off","public"
 1,"[15]",,0x20005F36,"Off","public"
  2,"xBuffer",-3359,0x20005F36,"Off","public"
  2,"yBuffer",3998,0x20005F38,"Off","public"
  2,"zBuffer",-2329,0x20005F3A,"Off","public"
 1,"[16]",,0x20005F3C,"Off","public"
  2,"xBuffer",-3582,0x20005F3C,"Off","public"
  2,"yBuffer",2777,0x20005F3E,"Off","public"
  2,"zBuffer",-2394,0x20005F40,"Off","public"
 1,"[17]",,0x20005F42,"Off","public"
  2,"xBuffer",-7234,0x20005F42,"Off","public"
  2,"yBuffer",479,0x20005F44,"Off","public"
  2,"zBuffer",-1670,0x20005F46,"Off","public"
 1,"[18]",,0x20005F48,"Off","public"
  2,"xBuffer",-6125,0x20005F48,"Off","public"
  2,"yBuffer",-401,0x20005F4A,"Off","public"
  2,"zBuffer",-2441,0x20005F4C,"Off","public"
 1,"[19]",,0x20005F4E,"Off","public"
  2,"xBuffer",-5311,0x20005F4E,"Off","public"
  2,"yBuffer",-1779,0x20005F50,"Off","public"
  2,"zBuffer",-1898,0x20005F52,"Off","public"
 1,"[20]",,0x20005F54,"Off","public"
  2,"xBuffer",-2157,0x20005F54,"Off","public"
  2,"yBuffer",-3312,0x20005F56,"Off","public"
  2,"zBuffer",1370,0x20005F58,"Off","public"
 1,"[21]",,0x20005F5A,"Off","public"
  2,"xBuffer",-3561,0x20005F5A,"Off","public"
  2,"yBuffer",-4001,0x20005F5C,"Off","public"
  2,"zBuffer",1905,0x20005F5E,"Off","public"
 1,"[22]",,0x20005F60,"Off","public"
  2,"xBuffer",-2477,0x20005F60,"Off","public"
  2,"yBuffer",-5146,0x20005F62,"Off","public"
  2,"zBuffer",1371,0x20005F64,"Off","public"
 1,"[23]",,0x20005F66,"Off","public"
  2,"xBuffer",-76,0x20005F66,"Off","public"
  2,"yBuffer",-4102,0x20005F68,"Off","public"
  2,"zBuffer",2197,0x20005F6A,"Off","public"
 1,"[24]",,0x20005F6C,"Off","public"
  2,"xBuffer",1882,0x20005F6C,"Off","public"
  2,"yBuffer",-4818,0x20005F6E,"Off","public"
  2,"zBuffer",1026,0x20005F70,"Off","public"
 1,"[25]",,0x20005F72,"Off","public"
  2,"xBuffer",1229,0x20005F72,"Off","public"
  2,"yBuffer",-3841,0x20005F74,"Off","public"
  2,"zBuffer",1761,0x20005F76,"Off","public"
 1,"[26]",,0x20005F78,"Off","public"
  2,"xBuffer",2150,0x20005F78,"Off","public"
  2,"yBuffer",-4173,0x20005F7A,"Off","public"
  2,"zBuffer",1218,0x20005F7C,"Off","public"
 1,"[27]",,0x20005F7E,"Off","public"
  2,"xBuffer",2386,0x20005F7E,"Off","public"
  2,"yBuffer",-3035,0x20005F80,"Off","public"
  2,"zBuffer",152,0x20005F82,"Off","public"
 1,"[28]",,0x20005F84,"Off","public"
  2,"xBuffer",457,0x20005F84,"Off","public"
  2,"yBuffer",-2536,0x20005F86,"Off","public"
  2,"zBuffer",754,0x20005F88,"Off","public"
 1,"[29]",,0x20005F8A,"Off","public"
  2,"xBuffer",2240,0x20005F8A,"Off","public"
  2,"yBuffer",-2465,0x20005F8C,"Off","public"
  2,"zBuffer",-759,0x20005F8E,"Off","public"
 1,"[30]",,0x20005F90,"Off","public"
  2,"xBuffer",2285,0x20005F90,"Off","public"
  2,"yBuffer",-409,0x20005F92,"Off","public"
  2,"zBuffer",-837,0x20005F94,"Off","public"
 1,"[31]",,0x20005F96,"Off","public"
  2,"xBuffer",2249,0x20005F96,"Off","public"
  2,"yBuffer",-385,0x20005F98,"Off","public"
  2,"zBuffer",-823,0x20005F9A,"Off","public"
 1,"[32]",,0x20005F9C,"Off","public"
  2,"xBuffer",902,0x20005F9C,"Off","public"
  2,"yBuffer",-696,0x20005F9E,"Off","public"
  2,"zBuffer",-633,0x20005FA0,"Off","public"
 1,"[33]",,0x20005FA2,"Off","public"
  2,"xBuffer",2089,0x20005FA2,"Off","public"
  2,"yBuffer",700,0x20005FA4,"Off","public"
  2,"zBuffer",-1041,0x20005FA6,"Off","public"
 1,"[34]",,0x20005FA8,"Off","public"
  2,"xBuffer",3371,0x20005FA8,"Off","public"
  2,"yBuffer",1087,0x20005FAA,"Off","public"
  2,"zBuffer",-1482,0x20005FAC,"Off","public"
 1,"[35]",,0x20005FAE,"Off","public"
  2,"xBuffer",981,0x20005FAE,"Off","public"
  2,"yBuffer",581,0x20005FB0,"Off","public"
  2,"zBuffer",-1378,0x20005FB2,"Off","public"
 1,"[36]",,0x20005FB4,"Off","public"
  2,"xBuffer",871,0x20005FB4,"Off","public"
  2,"yBuffer",1140,0x20005FB6,"Off","public"
  2,"zBuffer",-1211,0x20005FB8,"Off","public"
 1,"[37]",,0x20005FBA,"Off","public"
  2,"xBuffer",1545,0x20005FBA,"Off","public"
  2,"yBuffer",912,0x20005FBC,"Off","public"
  2,"zBuffer",-1699,0x20005FBE,"Off","public"
 1,"[38]",,0x20005FC0,"Off","public"
  2,"xBuffer",535,0x20005FC0,"Off","public"
  2,"yBuffer",1828,0x20005FC2,"Off","public"
  2,"zBuffer",1133,0x20005FC4,"Off","public"
 1,"[39]",,0x20005FC6,"Off","public"
  2,"xBuffer",1491,0x20005FC6,"Off","public"
  2,"yBuffer",895,0x20005FC8,"Off","public"
  2,"zBuffer",2377,0x20005FCA,"Off","public"
 1,"[40]",,0x20005FCC,"Off","public"
  2,"xBuffer",-31,0x20005FCC,"Off","public"
  2,"yBuffer",752,0x20005FCE,"Off","public"
  2,"zBuffer",2540,0x20005FD0,"Off","public"
 1,"[41]",,0x20005FD2,"Off","public"
  2,"xBuffer",205,0x20005FD2,"Off","public"
  2,"yBuffer",866,0x20005FD4,"Off","public"
  2,"zBuffer",2771,0x20005FD6,"Off","public"
 1,"[42]",,0x20005FD8,"Off","public"
  2,"xBuffer",899,0x20005FD8,"Off","public"
  2,"yBuffer",674,0x20005FDA,"Off","public"
  2,"zBuffer",3642,0x20005FDC,"Off","public"
 1,"[43]",,0x20005FDE,"Off","public"
  2,"xBuffer",1087,0x20005FDE,"Off","public"
